#{"t_start": 1774890297.224568, "env_id": "Hopper-v4"}
r,l,t
30.152829,29,0.943337
7.649951,10,0.961856
9.986018,13,0.983577
10.602498,15,1.010506
13.956746,15,1.036598
11.637821,25,1.08531
24.125341,22,1.12477
37.998816,36,1.193255
8.02065,16,1.23263
8.728369,12,1.255161
9.707117,16,1.284428
15.908444,18,1.320514
18.460278,35,1.409032
37.594801,34,1.502517
18.179762,22,1.564585
18.38521,19,1.616621
9.042056,12,1.646688
17.243239,20,1.70647
42.254063,38,1.815861
25.384931,25,1.883692
14.44092,15,1.926942
12.83077,14,1.966231
51.339228,67,2.162287
34.023614,28,2.230347
8.859184,12,2.266684
8.430616,10,2.290224
16.093399,32,2.373953
12.931564,16,2.41231
14.539506,16,2.455007
9.101337,11,2.486398
66.845877,48,2.611359
32.074666,27,2.679863
11.618112,15,2.725097
9.892342,18,2.775414
16.45017,18,2.828664
22.975622,22,2.891318
8.846707,12,2.926901
25.496647,36,3.022646
38.174008,28,3.100122
25.018894,22,3.156375
8.371926,10,3.187595
11.011614,14,3.224674
10.134162,19,3.272633
27.526949,26,3.346225
16.8975,29,3.422574
34.876918,35,3.509829
22.887175,22,3.573189
22.669767,23,3.640428
12.326095,16,3.679899
50.13807,47,3.806955
21.349204,20,3.868179
11.795066,14,3.902137
10.890191,13,3.931729
8.861596,11,3.952
12.682767,18,3.998214
22.685655,24,4.056002
9.647807,12,5.67261
6.550081,9,5.690398
14.697573,19,5.730236
26.471132,34,7.057472
13.195791,21,7.139129
8.086073,12,8.26941
7.627901,9,8.302271
19.408932,19,8.376539
5.700371,10,8.416393
14.819684,17,8.477933
11.196691,15,9.792953
7.961043,10,9.832628
16.522502,19,9.906133
10.413664,13,9.95818
15.275977,20,11.417783
22.189638,32,11.535415
13.163538,15,11.588089
12.052865,14,12.620885
20.194177,19,12.664541
12.987801,17,12.71375
12.773028,17,12.765177
13.498828,29,13.913669
83.932226,59,14.951074
22.732661,29,15.013117
20.391459,30,15.95259
136.292812,75,17.238696
46.625603,52,18.555737
41.647268,30,18.64012
52.372086,50,19.861887
21.032774,28,19.948725
95.34105,93,22.581253
86.896767,49,23.777952
96.331145,58,23.936986
170.956809,98,26.603619
99.894725,63,27.881177
66.391864,49,29.279591
51.61094,31,29.350173
91.78816,62,30.6873
59.281639,35,32.492967
126.065457,73,33.871929
66.498602,40,35.203416
60.509207,36,35.32412
156.540159,74,36.554521
47.140189,28,37.735046
144.134289,78,39.24946
219.299652,131,42.121922
127.693895,68,43.31599
204.614723,106,45.793035
136.249139,78,47.160684
205.653229,92,48.68983
197.674379,95,51.239874
195.149705,90,52.654515
194.662061,98,55.201504
191.880654,93,56.619513
230.325836,101,60.855237
194.321673,87,62.271139
204.007111,91,64.658353
177.950547,88,66.051257
222.424629,102,68.746544
204.297331,94,70.129361
204.328346,92,71.506701
195.503691,87,73.854693
189.653122,86,75.366179
187.518512,84,76.781409
200.998872,93,79.483674
221.836526,101,81.035926
186.124488,86,83.485385
205.059081,91,84.852698
197.849401,92,88.857958
205.87657,93,89.867964
217.294762,99,92.089051
217.27324,96,93.600344
227.17904,98,96.303648
243.435229,106,97.690485
205.30492,93,100.217652
214.760361,93,101.565064
225.370617,106,103.841146
225.860056,96,105.288066
222.132335,96,107.790031
209.317753,95,109.306785
220.189134,103,111.920038
238.511503,107,115.651909
212.069545,96,116.911691
236.34587,103,119.114853
232.392175,103,120.492822
215.963064,96,123.110027
231.273041,104,125.485332
229.991849,104,126.899734
243.365993,104,129.356603
244.773638,103,130.648683
239.137919,102,133.174738
228.025155,104,135.623264
250.042489,109,137.078704
241.857378,108,141.405721
251.54618,104,143.910108
256.758526,106,145.515194
309.056205,125,148.109198
254.634118,120,150.681645
182.088557,95,153.255473
260.208256,105,154.764896
404.758467,157,159.108032
247.350854,101,160.532453
260.738748,122,162.964247
329.963594,142,167.024473
327.870181,118,169.545091
193.356892,103,172.110914
206.010859,112,174.405308
188.142706,101,175.957115
166.595814,94,178.671514
477.722776,200,182.455175
180.571584,105,183.812638
327.878973,121,186.347935
355.760254,128,188.683692
373.213682,134,191.088519
516.248251,197,198.134563
378.205107,137,202.029349
353.289108,128,204.640012
356.7459,136,207.183792
426.681459,155,209.632723
278.575125,109,212.247363
322.164631,130,214.70744
325.327678,133,217.362281
324.241021,124,220.116675
309.275879,123,224.518646
319.799832,131,227.216769
377.740065,150,229.883131
301.738755,117,232.48904
322.018349,127,235.111909
304.78272,125,237.878135
298.426529,122,240.398017
294.495572,121,242.874605
300.933354,122,245.641795
314.542729,129,248.508384
299.46528,122,253.378051
315.347267,125,255.901435
405.85052,149,258.384676
296.21316,114,261.186764
350.711717,128,263.63716
367.963382,133,266.254738
315.88059,125,268.88265
336.931234,124,271.69862
332.801591,130,274.502368
428.26895,152,280.45169
347.712055,126,282.813792
429.191283,150,285.495777
366.312456,129,288.219974
262.439587,103,290.878412
380.734592,133,293.271922
347.846652,124,295.887817
425.880772,149,298.470709
343.084597,121,300.95619
361.538928,130,303.362196
348.330916,125,307.744612
332.695391,123,310.332193
348.936326,126,312.627211
373.417302,131,315.229657
345.977439,124,317.904607
352.405856,128,320.686778
375.534744,135,323.565056
460.002516,163,327.452158
316.088616,130,330.100862
359.104019,136,334.056432
372.039117,131,336.816893
399.239228,144,339.436857
388.273166,140,341.969614
407.986645,143,345.625606
479.057762,165,348.332416
371.50378,137,351.22643
362.563473,130,353.723661
404.44023,141,357.271636
364.505225,130,361.68504
379.970827,134,364.169056
341.153458,126,366.8657
353.085065,131,369.717261
353.348048,131,372.358745
337.985463,128,374.906985
352.946354,129,377.64217
368.399177,131,380.528244
383.379838,138,383.143905
376.048638,134,385.677823
370.759409,133,390.500836
14.895801,16,390.549456
361.426103,129,393.047492
384.936712,139,397.18363
380.05727,137,399.756018
379.235667,137,402.505368
400.104785,143,405.087437
455.442364,158,408.62344
398.60937,141,411.456743
389.005711,141,414.301727
370.085818,135,419.345793
385.088738,142,422.266319
356.881034,131,424.981177
462.436502,166,428.61658
369.132882,141,431.49598
418.210819,145,434.18754
341.582293,124,436.778486
341.67257,131,439.373587
368.699258,137,445.435257
364.709975,136,448.069757
358.332625,132,450.667819
383.556385,144,453.951707
405.124098,142,456.663081
536.621439,180,460.521694
359.38252,132,462.933866
384.415242,142,465.803513
253.022298,105,468.642162
360.550383,128,471.018985
530.269391,173,477.452552
386.660632,140,480.290751
530.844605,180,484.20079
516.214166,173,486.799621
535.212485,180,490.692491
549.459144,181,494.500158
571.731313,190,498.569047
550.597368,185,505.060705
471.688083,155,507.728101
552.654672,186,511.424735
470.604479,161,514.971305
495.006814,168,517.668899
424.283713,148,521.490898
462.476662,155,524.426993
380.184076,134,530.073531
534.407348,177,533.580374
551.766399,179,537.688241
465.084182,160,540.244216
514.189408,174,543.990542
542.587839,180,547.885447
547.487842,181,551.605861
475.595766,162,554.544682
570.123305,188,561.49139
563.465633,185,565.831789
560.430143,181,569.82969
568.330588,183,573.777856
567.247656,184,576.656537
568.587156,184,580.51621
582.909135,187,587.431346
628.890838,198,591.083129
545.662252,174,595.134461
584.905074,187,599.003914
590.935727,189,603.641125
571.71511,183,607.711622
576.094571,184,611.312392
568.139246,186,618.023712
573.149061,186,621.937643
578.657124,187,625.002459
579.296205,188,629.281331
552.15839,180,633.345724
225.145726,117,635.831812
654.974796,215,639.693954
386.545639,134,644.835903
591.353777,191,648.419295
569.212088,189,652.432754
565.054106,185,655.99553
252.276519,120,658.645517
284.908989,136,661.165277
325.815072,138,663.816589
252.315606,112,666.4107
414.92459,142,668.919309
242.952353,110,673.196513
567.21685,186,677.441144
183.884064,96,680.294949
240.81896,108,681.806435
486.091507,156,685.585586
481.534427,158,688.595953
463.822911,152,692.493464
537.60968,172,695.348207
484.741211,156,702.070591
214.540796,107,703.678887
543.702368,176,707.742111
414.517122,141,710.564647
384.709464,144,714.34973
550.724111,180,717.001094
331.591506,123,719.516954
527.948218,173,723.47827
475.085924,153,725.894358
499.789075,166,732.495095
474.282237,158,735.077617
352.004715,128,737.798126
433.419978,148,741.513562
505.433274,169,744.489702
549.143969,178,748.319949
264.123616,108,751.305401
479.476138,164,754.402854
507.026174,168,761.156121
349.754915,133,763.667599
365.655522,135,766.372883
545.856809,180,770.449654
441.204747,159,773.21712
451.025311,152,777.136984
442.336088,152,780.029852
534.208788,179,784.07989
452.459735,158,790.387397
550.986379,181,793.099908
489.473682,166,797.113843
558.290899,183,801.236572
512.127995,169,803.975284
530.39165,173,807.686228
544.481513,178,811.552368
533.464478,173,818.04491
368.009961,134,820.58937
534.874787,177,823.208765
558.580923,183,826.969707
537.106477,175,830.915935
539.0214,176,834.417629
507.764062,170,836.961555
548.472315,179,844.213567
531.654082,174,847.478895
538.68135,179,851.566157
564.519516,187,855.717787
557.948063,182,859.614617
553.73542,184,862.573692
618.922667,198,867.337589
541.521079,177,873.251186
594.132474,192,877.022833
556.191806,183,881.056994
571.167089,191,884.961898
574.490048,194,888.905099
659.599619,216,893.919782
599.827888,193,897.79302
648.921233,211,905.112953
601.940252,193,908.880516
626.907298,204,912.85758
612.37436,195,916.759253
679.274938,228,921.822151
651.16914,215,925.858138
582.435461,194,933.280849
602.212817,198,937.093052
626.484113,204,941.017767
520.866972,172,944.773115
562.193274,185,948.80994
661.848238,214,952.663901
625.226386,202,959.674824
572.725263,194,963.555914
634.787344,202,968.458515
545.973169,190,972.570124
451.131963,172,975.220999
562.114666,185,978.89146
514.534581,176,982.884292
564.104507,185,989.736778
614.156463,197,993.395045
550.426982,188,997.345294
621.510457,202,1001.378243
562.150532,182,1005.366915
613.678415,201,1009.279075
585.548704,187,1016.152135
625.752992,211,1020.143646
614.979703,203,1024.39599
831.024919,278,1030.544833
607.961989,196,1034.402995
622.072179,206,1038.674093
603.31515,197,1046.447335
610.453214,195,1050.912632
605.679859,202,1054.597718
548.058817,182,1058.205954
459.682382,154,1060.898429
644.243746,214,1066.404006
592.311166,201,1070.440945
690.619149,243,1079.291203
631.423722,206,1083.389844
610.806763,198,1087.065751
602.405707,191,1090.946482
775.520075,255,1096.187255
638.382509,210,1103.321483
611.039588,193,1107.057657
653.881718,210,1112.377161
644.522881,202,1116.388688
707.038238,228,1120.173723
538.068708,174,1124.006048
688.599493,223,1132.243184
638.571899,205,1136.219821
628.563631,204,1140.072906
625.117023,199,1144.163844
656.618237,216,1147.96166
619.850544,197,1152.877437
571.217518,188,1155.507296
683.031003,223,1163.89444
663.551281,224,1167.943992
658.472445,218,1172.951154
551.033201,178,1176.648781
558.8619,178,1179.339198
485.32657,155,1183.441072
719.834488,238,1191.449533
475.755726,156,1194.439133
747.385837,244,1199.559217
518.314936,168,1201.979652
579.365738,185,1205.577933
804.005795,265,1210.879843
460.878809,152,1217.25558
554.468096,179,1221.162891
586.770957,190,1225.157324
532.252553,178,1227.770382
599.199817,196,1231.990447
599.894557,193,1235.908439
406.079056,137,1240.013273
805.759636,254,1248.359247
584.743056,193,1252.607263
676.293749,221,1256.820863
578.800302,186,1260.81084
648.917515,213,1264.766741
593.889388,190,1268.694874
600.406737,192,1276.002176
636.806751,204,1279.689372
591.957367,190,1283.330926
591.076777,192,1287.222821
677.493261,221,1292.195166
648.651282,210,1296.285484
565.279698,186,1303.805843
611.581284,195,1308.036544
537.810805,174,1311.892951
705.090549,226,1315.434775
645.68192,206,1320.634084
594.460661,187,1323.273937
616.73428,196,1328.413476
833.705951,259,1337.018023
602.397333,192,1340.398351
812.53141,262,1346.343992
635.668756,203,1350.190445
850.140828,286,1355.606952
762.207517,273,1366.931797
972.607695,315,1372.075501
835.650072,280,1378.830987
939.850252,322,1384.761296
