#{"t_start": 1774924057.0658824, "env_id": "HalfCheetah-v4"}
r,l,t
-332.857553,1000,2.138971
-259.886482,1000,35.567031
-226.944942,1000,73.045537
-241.550239,1000,111.905435
-263.404323,1000,137.057024
-284.773132,1000,173.727608
-154.621174,1000,212.882884
-209.42044,1000,250.648919
-245.257044,1000,289.854442
-142.323614,1000,315.833375
-217.483337,1000,353.686643
-95.325395,1000,393.604096
-41.778082,1000,433.55147
4.87766,1000,471.424469
95.766117,1000,496.61809
-64.398903,1000,535.330763
110.290654,1000,575.397005
406.529888,1000,614.713845
950.090111,1000,651.565936
1101.984785,1000,676.033294
1133.198714,1000,715.33561
2153.164704,1000,753.022573
2046.737316,1000,792.602086
690.413954,1000,830.892514
1811.358642,1000,855.860655
2693.955584,1000,895.155115
2722.459243,1000,931.896013
2979.443185,1000,971.088019
2828.991787,1000,1010.151922
1087.912557,1000,1033.449987
2857.064537,1000,1073.344048
3169.468008,1000,1110.941652
3398.706745,1000,1150.318598
3517.122406,1000,1189.377648
3330.385377,1000,1213.228828
3733.446706,1000,1252.53871
3741.973386,1000,1291.958371
3828.037912,1000,1330.234743
3678.928293,1000,1370.412304
3820.60534,1000,1394.667643
3924.863778,1000,1433.881677
3850.075449,1000,1472.732863
3785.530512,1000,1510.077086
3869.66965,1000,1549.693851
4001.515469,1000,1575.287104
3901.682257,1000,1614.111413
3811.625875,1000,1653.572159
3981.066444,1000,1691.822567
4062.621823,1000,1730.838942
4005.688847,1000,1754.579562
3859.328713,1000,1792.318048
3985.339991,1000,1830.067963
4089.377682,1000,1867.734721
4214.628119,1000,1906.449817
4172.090866,1000,1930.548027
4256.965097,1000,1968.630854
4091.927926,1000,2007.769575
4210.751712,1000,2045.57775
4149.44448,1000,2083.54066
4323.054948,1000,2108.567916
4270.033211,1000,2148.38585
4174.401004,1000,2185.222076
4245.575733,1000,2224.634258
4306.72511,1000,2263.012977
4295.609542,1000,2288.55601
4436.193864,1000,2327.812007
4118.496482,1000,2365.773028
4251.788453,1000,2405.367871
4479.462532,1000,2444.887199
4280.084199,1000,2468.917005
4198.842551,1000,2507.907465
4380.125875,1000,2546.024546
4403.683156,1000,2585.123875
4533.529964,1000,2623.890166
4511.796275,1000,2646.250866
4486.526651,1000,2686.299994
4493.650229,1000,2725.387379
4597.565712,1000,2763.490941
4454.607793,1000,2803.060116
4498.472586,1000,2826.799932
4578.547183,1000,2866.290945
4461.017831,1000,2903.636244
4511.040375,1000,2941.303292
4556.566494,1000,2980.908633
4516.534525,1000,3005.642421
4564.550701,1000,3043.335581
4570.016711,1000,3083.602027
4592.786811,1000,3120.517775
4591.343766,1000,3160.328608
4602.92129,1000,3184.393155
4562.226798,1000,3222.397124
4665.16559,1000,3261.028204
4629.074673,1000,3299.038295
4647.073078,1000,3335.870065
4766.442036,1000,3360.435808
4723.08614,1000,3396.816286
4583.906699,1000,3436.912635
4776.33996,1000,3476.092832
4499.011696,1000,3513.700114
4626.779677,1000,3538.697605
4686.080199,1000,3577.871887
4609.31633,1000,3614.974382
4528.087322,1000,3654.091324
4745.288479,1000,3691.72607
4727.526736,1000,3716.043283
4727.538511,1000,3754.705276
4803.936094,1000,3792.851922
4599.773824,1000,3832.501121
4623.291611,1000,3871.61337
4718.289422,1000,3894.605555
4740.495285,1000,3931.886777
4705.364184,1000,3969.072776
4713.785283,1000,4007.724468
4867.172581,1000,4047.014997
4829.661721,1000,4071.589962
4818.897942,1000,4109.88733
4740.475269,1000,4148.370825
4868.548508,1000,4185.09943
4908.755338,1000,4224.625721
4790.761148,1000,4248.578258
4805.064727,1000,4286.954219
4895.717824,1000,4326.417919
4990.99667,1000,4362.41252
4813.030219,1000,4401.653936
4961.371936,1000,4425.467037
