#{"t_start": 1774924057.0702708, "env_id": "HalfCheetah-v4"}
r,l,t
-284.681726,1000,2.134525
-127.195715,1000,35.562571
-162.464696,1000,73.040968
-221.103651,1000,111.900929
-184.885094,1000,137.05255
-244.917336,1000,173.723299
-276.132355,1000,212.878496
-246.244171,1000,250.644421
-204.93352,1000,289.849876
-180.305645,1000,315.82883
-108.216931,1000,353.682141
-70.001252,1000,393.599588
-79.932319,1000,433.546989
-113.468772,1000,471.41998
-200.524366,1000,496.613813
-16.039235,1000,535.326249
394.48708,1000,575.392412
460.943068,1000,614.70932
1035.604274,1000,651.561613
1148.774188,1000,676.028788
1339.619421,1000,715.33112
2129.781317,1000,753.018051
1431.130339,1000,792.597539
2165.1339,1000,830.887789
2519.640186,1000,855.85617
2696.922986,1000,895.150532
2740.354115,1000,931.891518
3048.848571,1000,971.083728
3143.836044,1000,1010.147459
3095.411637,1000,1033.445505
3189.240457,1000,1073.339459
3230.898382,1000,1110.937135
3161.792812,1000,1150.31403
3339.769832,1000,1189.373303
3531.387421,1000,1213.22429
3715.014387,1000,1252.534085
3784.470387,1000,1291.95386
3904.420216,1000,1330.230215
3807.980158,1000,1370.407701
3846.902414,1000,1394.66289
3943.042207,1000,1433.877127
3062.225443,1000,1472.728254
3701.358894,1000,1510.072696
3894.670688,1000,1549.689591
3657.469068,1000,1575.282578
3856.638513,1000,1614.107025
3912.559664,1000,1653.567621
3907.447844,1000,1691.817967
3907.893948,1000,1730.834667
3963.415204,1000,1754.575071
3786.2929,1000,1792.3134
4111.125336,1000,1830.063398
4057.614515,1000,1867.730179
4232.952549,1000,1906.445274
4091.337453,1000,1930.54355
4213.439835,1000,1968.626076
4169.869718,1000,2007.765294
4101.689089,1000,2045.573175
4298.151628,1000,2083.536155
4213.139341,1000,2108.563423
4177.737886,1000,2148.381567
4151.663047,1000,2185.217526
4285.330395,1000,2224.629751
4411.854954,1000,2263.008452
4267.792604,1000,2288.551504
359.254277,1000,2327.807503
4389.976282,1000,2365.768527
4502.973513,1000,2405.363598
4271.218405,1000,2444.882642
4426.182441,1000,2468.91252
4493.423083,1000,2507.903
4372.351425,1000,2546.020263
4304.562611,1000,2585.119366
4387.262791,1000,2623.885671
4430.835904,1000,2646.246417
4468.302714,1000,2686.295546
4612.098122,1000,2725.382805
4411.457933,1000,2763.48648
4645.649758,1000,2803.055639
4426.82293,1000,2826.795435
4518.149095,1000,2866.286267
4507.512625,1000,2903.63166
4613.938309,1000,2941.29878
4569.830675,1000,2980.904072
4573.370347,1000,3005.637786
4660.372113,1000,3043.331094
4494.838314,1000,3083.597225
4467.43288,1000,3120.513277
4473.905462,1000,3160.323977
4649.180121,1000,3184.388652
4620.689665,1000,3222.392623
4688.005636,1000,3261.023714
4704.36584,1000,3299.033852
4648.42034,1000,3335.865588
4627.009343,1000,3360.431322
4651.702607,1000,3396.81176
4658.102437,1000,3436.908181
4608.771049,1000,3476.088266
4680.785127,1000,3513.695607
4606.098005,1000,3538.693018
4716.280425,1000,3577.867367
4712.27464,1000,3614.970219
4710.793371,1000,3654.086809
4635.76688,1000,3691.721576
4695.496226,1000,3716.038811
4728.622149,1000,3754.700746
4728.179498,1000,3792.847383
4575.945598,1000,3832.496563
4821.078984,1000,3871.608907
4661.352365,1000,3894.601038
4714.667042,1000,3931.882285
4830.021507,1000,3969.068256
4754.920265,1000,4007.719958
4660.49661,1000,4047.010653
4843.21657,1000,4071.58542
4694.133327,1000,4109.882824
4921.691704,1000,4148.366301
4910.528712,1000,4185.094902
4823.02517,1000,4224.6212
4807.582363,1000,4248.573764
4796.323419,1000,4286.949874
4803.616405,1000,4326.413395
4846.79159,1000,4362.407725
4931.989279,1000,4401.649441
4800.912915,1000,4425.462502
