#{"t_start": 1774915306.9583926, "env_id": "HalfCheetah-v4"}
r,l,t
-267.561728,1000,1.97072
-272.382063,1000,35.16448
-142.797713,1000,72.306753
-211.896744,1000,109.400692
-147.055369,1000,134.881686
-171.740134,1000,172.87585
-232.346055,1000,210.891496
-158.378607,1000,249.044206
-171.939489,1000,288.058384
-122.990266,1000,313.069242
-173.097778,1000,348.693537
-52.90854,1000,387.017298
-15.698827,1000,423.983485
34.981594,1000,462.050084
198.881921,1000,487.260114
350.076374,1000,525.032925
392.998476,1000,564.264029
478.614549,1000,602.650099
171.942182,1000,639.96776
313.378873,1000,664.834799
623.427324,1000,703.528564
645.011209,1000,741.277162
547.171352,1000,779.083381
611.027626,1000,816.399442
720.958101,1000,841.169618
1182.224495,1000,878.954906
998.059663,1000,916.59803
1228.384099,1000,956.377909
1071.144075,1000,995.356271
845.202484,1000,1018.867172
1299.0478,1000,1056.597317
1503.864324,1000,1093.790481
2515.877785,1000,1131.299837
2520.406102,1000,1170.525967
2602.654386,1000,1194.264837
2926.071907,1000,1233.087502
3164.179427,1000,1272.047085
2811.428805,1000,1309.087522
2697.620106,1000,1348.419229
2923.25688,1000,1372.395012
3221.615067,1000,1410.576149
3288.401737,1000,1447.926621
3608.723913,1000,1485.750159
3602.346516,1000,1522.982946
3387.288055,1000,1547.139771
3886.998274,1000,1582.801111
3647.334983,1000,1620.449447
3841.048058,1000,1657.249292
4117.303711,1000,1695.005774
3982.436473,1000,1719.632079
3954.547849,1000,1756.786158
4234.544968,1000,1795.474905
3987.935328,1000,1833.481808
4498.972839,1000,1871.34324
4264.534935,1000,1896.750081
4329.478906,1000,1933.517294
4314.927644,1000,1971.873461
4326.331906,1000,2010.729297
4305.585644,1000,2047.703875
4466.796161,1000,2072.832276
4204.663742,1000,2112.018403
2625.765742,1000,2148.714214
4843.392159,1000,2185.91451
4899.681214,1000,2221.146193
4748.360435,1000,2246.542305
1769.614572,1000,2285.529065
4914.251155,1000,2322.168874
4752.116349,1000,2361.461799
4695.422773,1000,2400.058118
4768.256944,1000,2423.478563
4748.827401,1000,2460.760458
5137.179053,1000,2496.856263
5067.176136,1000,2535.894511
5146.444685,1000,2574.706388
5185.365847,1000,2596.952115
5006.597498,1000,2635.550853
5198.043286,1000,2673.8933
1805.292128,1000,2710.302593
5289.770668,1000,2749.375912
5335.976608,1000,2773.61764
5157.640867,1000,2812.499729
5412.806149,1000,2850.991388
5394.039651,1000,2888.40953
5475.881583,1000,2927.738268
5364.130467,1000,2952.148247
5359.011816,1000,2989.708127
5545.417527,1000,3027.591668
5571.250957,1000,3062.93865
5085.00979,1000,3098.563521
5477.978463,1000,3122.408732
5532.284811,1000,3159.4911
5462.901751,1000,3198.275165
5757.144512,1000,3236.48633
5587.543111,1000,3272.595759
4100.127211,1000,3297.74282
5787.200315,1000,3334.64449
5622.616835,1000,3372.295682
5681.110816,1000,3409.563152
5885.705834,1000,3446.06226
5907.869886,1000,3471.812759
5779.920894,1000,3510.849684
6010.977523,1000,3547.659058
6042.768386,1000,3585.956885
5770.787391,1000,3621.841071
5949.612613,1000,3645.134283
5766.34059,1000,3683.659456
5995.364939,1000,3720.420433
6114.550941,1000,3758.805102
6038.812265,1000,3796.685847
6097.28137,1000,3820.171003
6152.77373,1000,3858.122752
6106.595364,1000,3895.921312
6077.576438,1000,3933.284322
6091.33858,1000,3970.909311
6131.811113,1000,3992.298337
5991.985919,1000,4031.825367
6288.627504,1000,4070.822445
6220.793394,1000,4108.02884
6431.586269,1000,4146.011304
6141.892331,1000,4169.058438
6433.795649,1000,4206.403925
6372.276504,1000,4244.597694
6317.631991,1000,4279.870295
6379.65403,1000,4318.641324
6203.641222,1000,4343.477821
