#{"t_start": 1776920954.4067416, "env_id": "HalfCheetah-v4"}
r,l,t
-248.939526,1000,2.838221
-354.328291,1000,17.493228
-327.511787,1000,37.872371
-419.158289,1000,52.623986
-431.261876,1000,60.015611
-566.420098,1000,74.781438
-331.570302,1000,94.569479
-305.411946,1000,109.304603
-257.05341,1000,129.277389
-373.543627,1000,131.411875
-455.967661,1000,151.692219
-289.277657,1000,166.260107
-275.217546,1000,186.090904
-341.340519,1000,200.740249
-241.693351,1000,208.198826
-247.11665,1000,222.76461
-232.739707,1000,242.69128
-276.051095,1000,257.502273
-258.791573,1000,277.613686
-285.303457,1000,279.576981
-276.877115,1000,299.836057
-306.964067,1000,314.366093
-212.289932,1000,334.827368
-207.961825,1000,349.702657
-341.304182,1000,357.392534
-267.636958,1000,371.733856
-245.613046,1000,392.18142
-241.512911,1000,407.051702
-231.86791,1000,427.296938
-248.873711,1000,429.379053
-245.390941,1000,449.926707
-153.691741,1000,464.347296
-120.075341,1000,484.195767
-175.453431,1000,499.127374
-151.686204,1000,506.808422
-227.963375,1000,521.54626
-165.701065,1000,541.626204
-226.836496,1000,556.394245
-204.59168,1000,576.49823
-215.364744,1000,578.51956
-151.753561,1000,598.640469
-216.142338,1000,613.562087
-135.644915,1000,628.548744
-194.85587,1000,649.070329
-187.521035,1000,651.28693
-21.870219,1000,671.193672
-74.190499,1000,685.69289
-95.8097,1000,705.450882
-88.676883,1000,720.141349
-133.457519,1000,727.814662
-61.351392,1000,742.587609
-47.095445,1000,762.493986
-79.095585,1000,777.102342
-16.014545,1000,797.481913
-53.587717,1000,799.713936
-45.151431,1000,820.275804
-73.146063,1000,834.855182
-33.252943,1000,854.808777
-31.665565,1000,869.309674
-22.933283,1000,876.718973
6.5982,1000,891.175815
-25.89099,1000,910.857505
122.413744,1000,925.59495
80.117624,1000,945.696619
-61.119408,1000,947.732444
71.880138,1000,967.803463
117.85529,1000,982.552407
177.874663,1000,1002.843145
70.921693,1000,1017.495391
196.854104,1000,1024.829357
93.923592,1000,1039.490464
135.174217,1000,1059.440432
216.745358,1000,1074.110093
151.548762,1000,1094.051385
123.496053,1000,1096.084176
180.87895,1000,1116.098777
226.819897,1000,1130.719541
254.314143,1000,1150.764908
285.811977,1000,1165.387856
242.908751,1000,1172.890641
279.640722,1000,1187.671749
278.146207,1000,1207.759391
315.260881,1000,1222.184336
228.494413,1000,1241.893874
234.187676,1000,1244.056256
370.403018,1000,1258.565547
262.606787,1000,1278.253134
311.736517,1000,1292.966394
464.892102,1000,1312.972919
390.191844,1000,1315.133495
368.065365,1000,1334.927087
384.901942,1000,1349.273644
408.193997,1000,1369.113242
372.306259,1000,1383.631216
434.179589,1000,1391.152227
404.112887,1000,1405.66906
489.74014,1000,1425.87824
536.990436,1000,1440.405503
488.156682,1000,1460.433733
504.136765,1000,1462.638099
507.381362,1000,1482.424307
391.912344,1000,1496.810288
497.608664,1000,1516.983369
607.238946,1000,1531.582244
480.569623,1000,1538.862162
527.305249,1000,1553.298993
589.225179,1000,1572.943121
480.693111,1000,1587.527351
622.525947,1000,1607.352346
634.671797,1000,1609.312614
536.083806,1000,1629.675806
567.500744,1000,1644.132963
670.844279,1000,1664.156268
679.110685,1000,1678.803914
637.491212,1000,1686.56427
615.919748,1000,1701.099522
586.171159,1000,1720.95275
436.352141,1000,1735.421886
677.768726,1000,1755.743872
665.887799,1000,1757.885583
659.124954,1000,1777.472966
706.442702,1000,1792.284253
726.764607,1000,1812.155072
795.508142,1000,1826.900749
675.355977,1000,1834.285001
769.679772,1000,1848.734708
