#{"t_start": 1774911481.2608218, "env_id": "HalfCheetah-v4"}
r,l,t
-391.046287,1000,2.709605
-360.173755,1000,17.036498
-369.959954,1000,38.033786
-485.29356,1000,52.589353
-318.520518,1000,61.528627
-282.309434,1000,76.075681
-283.86687,1000,96.877265
-295.454009,1000,111.39607
-423.172832,1000,132.569366
-392.159891,1000,134.836494
-325.855679,1000,155.880605
-283.145661,1000,170.514919
-248.597549,1000,191.506401
-304.14605,1000,206.098695
-272.110426,1000,214.616868
-278.003895,1000,229.202686
-116.98798,1000,250.391414
-301.220852,1000,264.890711
-267.070213,1000,285.697653
-223.110998,1000,287.963178
-178.518061,1000,308.64742
-359.849423,1000,322.859895
-72.688702,1000,344.037645
-275.044087,1000,358.677697
-230.29363,1000,367.40287
-234.61221,1000,382.119601
-352.793212,1000,403.124283
-195.364796,1000,417.626988
-308.179879,1000,438.441653
-164.175569,1000,440.742866
-183.488637,1000,461.411021
-248.960917,1000,476.0303
-213.566764,1000,497.006444
-236.600738,1000,511.679697
-203.553065,1000,519.981372
-251.230216,1000,534.676076
-159.468001,1000,555.305158
-197.704484,1000,569.706243
-212.525641,1000,590.3784
-169.357144,1000,592.758565
-144.795698,1000,613.407796
-166.192279,1000,628.135221
-171.578815,1000,642.732805
-208.52695,1000,663.83145
-113.716287,1000,666.025797
-196.390233,1000,686.996045
-117.030491,1000,701.480446
-163.037691,1000,722.520008
-103.079256,1000,737.109449
-201.978877,1000,745.479316
-109.033833,1000,760.11176
-99.032107,1000,780.943629
-29.761009,1000,795.315978
-52.841407,1000,815.960736
-143.24738,1000,818.362383
-25.183241,1000,838.474627
-13.947707,1000,852.523855
85.944751,1000,873.025145
31.234848,1000,887.340936
-108.066407,1000,896.05234
-43.096083,1000,910.45517
74.985117,1000,931.301363
86.384703,1000,945.540231
113.241997,1000,966.477593
134.687732,1000,968.797902
144.646551,1000,989.844849
84.071328,1000,1004.213405
187.937095,1000,1024.96348
277.039228,1000,1039.48547
213.040516,1000,1047.861761
196.493322,1000,1062.269175
261.403492,1000,1082.796772
259.00659,1000,1097.121406
304.403252,1000,1117.903409
177.025231,1000,1120.266469
333.977486,1000,1141.131685
388.956932,1000,1155.553973
408.010934,1000,1176.441774
492.137741,1000,1190.934246
377.332182,1000,1199.590219
404.049822,1000,1214.025951
473.098689,1000,1234.891312
540.949355,1000,1249.204733
519.051055,1000,1270.135815
552.344305,1000,1272.517436
522.817852,1000,1286.867301
594.417183,1000,1307.785021
583.336203,1000,1321.9638
661.046719,1000,1342.797354
453.591395,1000,1345.134433
620.041223,1000,1366.082226
672.79876,1000,1380.485295
657.596026,1000,1401.274631
565.704202,1000,1415.582719
650.520598,1000,1423.8911
532.60084,1000,1438.136989
709.844152,1000,1459.150871
787.837621,1000,1473.183804
829.486921,1000,1493.838085
810.880873,1000,1496.075136
780.488296,1000,1516.710586
813.327466,1000,1531.047052
887.028184,1000,1551.923857
741.001311,1000,1566.353198
802.033714,1000,1574.662793
818.755689,1000,1588.60096
893.12205,1000,1609.386497
874.566863,1000,1623.767037
980.625032,1000,1644.727163
824.89772,1000,1647.028971
835.992433,1000,1667.994169
960.444224,1000,1682.324203
835.902903,1000,1703.250065
960.415613,1000,1717.671158
1006.900515,1000,1726.260857
973.937968,1000,1740.754979
973.563212,1000,1761.523746
924.231715,1000,1775.772844
965.963755,1000,1796.125943
1009.610621,1000,1798.392149
981.119832,1000,1819.274765
925.599439,1000,1833.754639
943.190758,1000,1854.580191
974.055291,1000,1868.9718
983.774087,1000,1877.492092
860.677343,1000,1891.212296
