#{"t_start": 1774979803.2048943, "env_id": "SafetyPointGoal1-v0"}
r,l,t
-1.352722,1000,10.220822
-0.067999,1000,63.223125
0.246993,1000,122.453769
0.668911,1000,175.580577
3.984184,1000,189.205232
1.004454,1000,242.733659
1.053262,1000,302.177228
3.596409,1000,355.512341
3.918066,1000,414.926253
2.572301,1000,422.330763
2.998199,1000,481.758516
2.469421,1000,535.259705
5.21524,1000,594.837997
10.583008,1000,648.129124
11.339991,1000,661.768134
7.565189,1000,715.254087
13.048851,1000,774.855307
15.874474,1000,828.152075
10.111662,1000,888.142695
12.865194,1000,895.553056
16.477444,1000,955.313376
17.211059,1000,1008.807178
14.676603,1000,1068.66272
14.929831,1000,1122.266461
21.513294,1000,1135.817217
18.493997,1000,1189.204919
19.933834,1000,1249.068712
21.898554,1000,1302.647987
20.457693,1000,1362.378162
20.07576,1000,1369.771382
21.147972,1000,1429.3047
22.332032,1000,1482.754959
23.161208,1000,1542.612223
22.876916,1000,1596.062232
22.626143,1000,1609.890461
26.960045,1000,1663.403178
25.786531,1000,1723.069157
26.401962,1000,1776.599349
22.499286,1000,1836.202952
24.882704,1000,1843.650562
24.59956,1000,1903.599637
22.170289,1000,1957.236613
24.380169,1000,2010.540269
25.533158,1000,2070.013692
24.804274,1000,2077.360218
26.54564,1000,2137.239841
24.564962,1000,2190.912773
25.6006,1000,2250.634313
27.936726,1000,2304.058182
27.8344,1000,2317.780266
27.806608,1000,2371.25002
25.891399,1000,2430.654233
25.217432,1000,2484.0745
26.42272,1000,2543.853516
25.708244,1000,2551.153301
24.075191,1000,2610.821097
25.303707,1000,2664.311995
27.894921,1000,2724.028054
25.272043,1000,2777.417743
26.073041,1000,2791.244882
25.395674,1000,2844.677047
25.683083,1000,2904.412392
26.60135,1000,2957.960357
24.728801,1000,3017.471539
26.229156,1000,3024.9338
25.198712,1000,3084.670878
27.28502,1000,3138.094276
22.996927,1000,3197.225152
25.725414,1000,3252.046758
24.855315,1000,3263.296593
26.571023,1000,3317.669567
26.433939,1000,3377.877819
25.584981,1000,3432.00779
26.715725,1000,3491.393017
26.771422,1000,3498.579522
26.766889,1000,3558.056744
23.829682,1000,3612.064693
25.472388,1000,3671.289266
26.674666,1000,3725.394296
28.539038,1000,3738.350356
25.096897,1000,3792.583173
26.107667,1000,3852.054934
27.740318,1000,3906.011239
26.954923,1000,3965.150829
26.994172,1000,3972.460911
27.64521,1000,4026.454431
26.486764,1000,4085.256494
24.842447,1000,4139.499927
24.806593,1000,4198.735561
26.288895,1000,4205.984921
26.734641,1000,4265.662096
25.786412,1000,4319.774353
25.681614,1000,4379.710567
25.962389,1000,4434.427383
28.386794,1000,4446.404942
26.922071,1000,4501.593497
28.404634,1000,4562.909036
27.434675,1000,4618.063533
26.357266,1000,4683.463187
26.501768,1000,4690.566034
26.639973,1000,4866.445742
28.085012,1000,4922.278912
25.513234,1000,4984.517304
26.525529,1000,5041.337996
26.576281,1000,5053.811255
27.294761,1000,5110.347199
26.708861,1000,5172.234924
26.402104,1000,5229.153025
27.985766,1000,5291.264725
24.875184,1000,5298.461043
26.264719,1000,5360.104582
26.574623,1000,5416.870291
26.627675,1000,5478.998137
26.429155,1000,5535.278914
26.645255,1000,5547.614191
26.095307,1000,5604.183349
26.117949,1000,5666.19528
27.634204,1000,5723.087568
27.699048,1000,5785.281665
27.151397,1000,5792.396494
27.858499,1000,5854.055664
27.062847,1000,5911.218582
27.819765,1000,5972.996704
26.366642,1000,6029.535507
26.056139,1000,6041.751898
26.062589,1000,6098.253953
