#{"t_start": 1774836312.3020222, "env_id": "Hopper-v4"}
r,l,t
9.977387,14,0.883037
25.239603,39,0.96374
8.859228,13,0.994123
6.815964,14,1.027964
10.848863,12,1.059313
20.825462,20,1.116106
18.336422,25,1.191121
12.954355,23,1.268238
6.426803,9,1.299941
6.304281,24,1.380439
12.070347,13,1.425661
19.615656,18,1.49051
27.303702,36,1.617982
7.363244,10,1.648498
7.714311,14,1.691641
8.015778,11,1.728052
9.795589,12,1.765817
9.192239,14,1.815845
12.139791,20,1.887424
7.976768,23,1.969735
7.011483,18,2.032979
14.797263,16,2.08969
8.675471,20,2.161762
8.251262,12,2.203649
21.113741,19,2.268337
7.483661,11,2.307044
35.135488,31,2.403429
21.826222,31,2.498492
9.05114,18,2.560122
6.454733,11,2.585989
11.845332,13,2.609776
16.94203,18,2.652158
6.331113,15,2.690782
13.356841,20,2.75058
20.423353,34,2.861971
14.794326,20,2.929899
3.424034,11,2.966176
30.222687,47,3.112889
16.728286,22,3.178548
17.794507,20,3.238805
23.589972,25,3.315416
11.797547,21,3.378948
16.773826,29,3.467997
23.081404,30,3.564763
18.420322,19,3.625021
21.359958,21,3.69153
5.720521,9,3.71957
23.384191,30,3.814732
10.67107,14,3.859242
12.056521,20,3.926919
3.018741,23,3.998883
10.38801,16,4.047752
19.253138,21,4.11573
11.551334,17,4.174713
22.993284,21,4.249967
18.354561,20,4.32148
5.476782,10,4.358612
7.644293,9,4.393262
7.653241,9,4.427643
35.356524,34,4.553374
8.593645,13,4.600704
13.952261,14,4.653844
7.933759,12,4.698621
10.63092,14,4.754739
11.397869,39,7.168138
16.570315,19,7.205703
28.242785,26,7.260299
44.932078,51,7.391022
9.646206,19,7.449061
12.662642,14,7.49365
10.113832,16,7.546248
10.822503,40,7.672429
7.12802,10,7.70288
7.002437,9,7.730548
6.265153,10,7.761972
165.680201,89,8.052804
17.704719,18,8.109959
21.699535,26,8.197547
11.100272,12,8.238651
4.816929,8,8.266025
128.885472,94,8.591317
25.618004,26,8.68119
35.396749,27,8.772911
11.247824,14,8.817171
11.689555,14,8.861169
19.920942,20,8.930107
9.137329,15,8.985395
8.485736,22,9.059971
7.822676,10,9.097226
8.841382,10,9.132947
11.571628,16,9.192791
9.284263,22,9.274271
8.44785,14,9.325606
11.009552,20,9.397776
16.876872,16,9.458888
10.984246,14,9.507879
10.683718,13,9.554277
10.420534,12,9.597073
10.362638,12,9.639673
7.499998,10,9.674525
5.869411,9,9.704887
4.767277,14,15.776616
16.601607,20,15.861892
13.899788,25,15.959383
11.557893,13,16.009266
28.51264,32,16.127396
21.994947,23,16.214025
33.826961,36,16.346617
14.584609,22,16.425147
30.468082,26,16.519428
10.669883,13,16.565895
10.920484,19,16.63442
20.655806,26,16.728414
12.88719,22,16.810803
23.362052,23,16.894994
53.529068,57,17.095625
34.803566,28,17.192201
10.874564,14,17.241747
10.068322,12,17.282632
