#{"t_start": 1774834622.3942313, "env_id": "Hopper-v4"}
r,l,t
12.035592,13,0.883038
7.537436,11,0.905188
15.589063,17,0.939106
5.837316,10,0.960432
12.456064,18,1.003062
6.79426,14,1.036675
12.046979,16,1.077399
15.809005,30,1.165086
12.494931,20,1.229075
17.789434,28,1.32451
8.662076,13,1.367101
5.62303,12,1.40613
30.510354,29,1.507098
4.422974,11,1.545692
14.147754,15,1.596405
10.377625,15,1.647408
15.851983,19,1.715359
16.652569,16,1.768467
21.228687,20,1.826841
9.1892,15,1.872677
13.439914,15,1.918784
10.890657,16,1.973251
9.050694,11,2.011383
9.511632,12,2.054413
10.546737,13,2.101002
6.104723,10,2.135225
10.450576,13,2.179684
8.112864,10,2.213728
12.947877,16,2.272915
7.249584,11,2.311738
18.65562,18,2.375285
8.118516,11,2.414771
5.83275,12,2.457453
8.332179,16,2.514508
71.797695,42,2.666645
8.623703,11,2.706424
7.630142,16,2.76412
9.032448,12,2.807848
7.24699,17,2.873337
23.78002,21,2.948934
8.605095,11,2.988927
11.67625,13,3.036187
12.97937,22,3.118037
8.894561,13,3.1644
6.515155,13,3.213484
31.866689,26,3.309713
9.438659,14,3.361961
11.588689,17,3.425534
47.995576,41,3.576778
6.57219,9,3.611203
22.843663,26,3.700771
19.786865,20,3.768132
65.950405,67,4.000077
7.346416,13,4.046473
5.971023,10,4.082776
6.457182,11,4.123049
17.330272,16,4.184222
11.252998,13,4.229225
19.825975,35,4.349931
7.717661,10,4.387319
11.08512,22,4.46782
11.566269,14,4.518218
19.074607,24,4.60408
7.711678,14,4.653374
33.982489,34,4.773193
5.760859,8,4.801584
6.284757,11,4.840287
12.657945,15,4.893205
29.169929,28,4.989305
9.537392,15,5.042337
19.251593,31,7.841256
10.624679,13,7.865646
12.754567,15,7.896017
15.585649,16,7.932337
7.905523,25,7.992746
9.335453,17,8.038296
27.317346,27,8.119531
21.577131,23,8.195909
18.183579,18,8.257769
12.677461,16,8.311429
13.580775,21,8.378754
9.403755,11,8.415096
8.458797,34,8.529029
9.467239,35,8.648236
11.030379,17,8.705472
3.975136,7,8.730235
18.283147,23,8.810124
10.13758,13,8.856733
17.159929,17,8.916304
16.893167,47,9.081441
8.487828,11,9.119512
9.629943,20,9.188975
10.919001,13,9.235307
19.502393,35,9.352949
10.491455,12,9.395334
4.589618,7,9.42326
11.301406,20,9.499313
6.722453,11,9.540015
8.92758,11,9.582011
12.812534,18,9.645835
9.503021,20,9.718512
31.478526,25,9.807685
4.807936,14,9.858356
11.268649,15,9.91133
25.813971,47,10.078438
13.793023,15,10.131506
19.226377,35,10.251616
13.233879,15,10.298565
9.378344,13,10.339813
