#{"t_start": 1774884923.9592535, "env_id": "Hopper-v4"}
r,l,t
18.90248,25,1.179191
9.527721,12,1.199567
10.896575,21,1.234304
14.756644,19,1.27438
8.077531,14,1.299141
135.435888,70,1.43566
9.237666,20,1.473199
9.972136,15,1.508291
23.690453,54,1.624663
12.053053,24,1.680142
7.490879,11,1.70915
12.615475,16,1.754385
11.860547,21,1.809372
16.193253,19,1.861765
6.336379,12,1.893146
20.90822,24,1.956454
10.892582,16,2.003301
8.366037,13,2.034624
21.772858,24,2.101674
9.428968,13,2.137026
14.883534,25,2.207883
6.274689,16,2.24748
12.391565,33,2.335792
8.597094,14,2.373191
10.259789,13,2.408019
12.417155,18,2.456532
12.110568,18,2.505266
23.206099,24,2.563714
11.13952,12,2.589529
14.480672,23,2.633951
32.226243,28,2.690881
16.689121,19,2.719249
32.428779,46,2.808097
8.844577,14,2.838135
8.263015,21,2.889059
13.304439,16,2.930553
37.820847,30,3.002989
8.685737,11,3.025362
6.765516,11,3.045967
10.902688,16,3.069723
11.296925,18,3.100687
21.338576,20,3.139343
10.746775,14,3.160491
29.06142,30,3.215818
6.609542,12,3.243553
64.435423,48,3.35611
24.828145,22,3.412378
10.51613,24,3.470679
5.468721,9,3.487882
72.976316,53,3.605635
14.856461,28,3.671948
17.365858,17,3.715415
7.857063,15,3.753756
8.7191,11,3.784177
12.652096,14,3.821982
8.925022,11,3.850326
10.687554,24,3.91484
13.01462,16,3.955817
10.291491,22,4.431848
10.623938,14,4.46354
5.462735,9,5.349282
6.665641,21,5.408831
7.21879,10,5.438727
10.354377,13,5.479335
10.095624,12,5.518047
35.816443,50,6.38313
5.92343,9,6.406084
6.638979,10,6.428003
9.084379,20,7.282304
16.184521,30,7.370612
13.446711,17,8.080299
5.573627,10,8.104902
27.417503,23,8.16147
13.024413,37,9.109893
10.988323,19,9.161827
19.503315,40,10.198384
88.578504,51,10.331147
24.316972,23,11.26232
15.463877,16,11.300208
31.354882,36,12.270758
35.310538,29,12.360455
129.659098,70,13.498012
46.276515,47,14.59433
9.717134,36,14.692812
107.033119,81,16.482445
116.524734,70,17.606363
64.628907,57,18.926556
88.119635,60,20.055326
143.328123,73,21.109385
87.183748,50,21.234803
63.653744,38,22.440375
71.26537,43,23.71331
118.329057,64,24.98984
75.059138,44,25.118412
67.433505,39,26.890262
73.367818,43,28.063105
157.376592,85,29.569741
138.291679,75,30.814828
131.864641,75,32.15499
208.379548,97,34.300272
185.867842,91,35.728638
182.52558,89,38.189776
205.647527,96,39.714322
182.145129,86,42.243538
178.710811,87,43.420073
180.38693,84,44.500419
199.84461,89,46.512053
187.995756,87,47.654177
175.588064,85,48.621222
179.895265,87,52.18649
170.72085,83,53.401557
194.011152,89,54.650188
186.43866,85,57.069301
177.439146,88,58.491337
199.933256,91,59.928048
257.912286,105,62.305366
179.767185,86,63.646196
228.475508,102,66.021796
201.570068,89,67.312508
197.52668,91,69.655638
187.415963,89,70.996272
210.846861,94,73.50631
228.265065,98,74.898099
221.518574,95,78.574229
249.818562,102,79.851795
210.596027,92,81.978271
192.277388,93,83.100574
204.709909,92,85.401828
238.790351,101,86.874319
221.724751,114,89.592814
250.688203,103,92.107561
210.0162,94,93.495982
253.755673,111,95.973992
290.606984,122,98.564615
258.6274,111,100.041306
244.105992,104,104.288146
248.041992,110,107.065296
273.362801,118,108.881308
277.232928,115,110.09193
298.546381,119,112.01202
271.900841,122,114.324102
280.924797,122,116.743263
293.7475,117,118.99859
277.870153,111,121.339797
267.386404,115,122.603931
274.916152,118,124.92909
284.045801,115,129.25389
277.958641,117,131.805314
262.055868,117,134.446953
276.89903,118,137.323462
293.889573,127,140.047086
268.857122,117,141.215301
290.687214,128,143.299888
149.018867,84,145.120628
158.89108,84,146.179617
311.025776,116,148.284866
299.335192,114,150.382379
278.79326,130,154.629379
254.140814,109,155.862505
263.060567,115,158.402447
288.245968,121,160.689993
273.218226,116,162.711016
263.114248,114,165.035752
288.863892,119,167.306019
307.160341,116,168.652539
292.75468,121,170.823923
319.553207,123,173.280446
331.715719,119,177.889665
316.562969,118,180.237388
343.304308,124,182.731221
277.517861,106,184.009409
253.594584,100,185.999616
368.90221,130,187.789359
257.31378,101,189.902066
244.546502,97,191.005989
236.397969,97,192.781159
361.43642,125,194.760601
377.662968,130,196.972835
248.53144,98,197.904064
242.810702,98,201.715841
192.042661,84,202.741622
368.218337,127,204.768911
353.680206,125,206.949516
374.772578,130,208.850071
385.053827,139,210.80321
311.05887,125,213.023735
341.245214,129,215.730925
334.428488,125,217.985679
312.818363,121,220.235433
296.427812,113,224.257197
317.487491,122,226.706557
316.266712,124,228.748932
292.959719,126,230.951764
322.52356,125,232.138957
231.710078,115,234.112685
