#{"t_start": 1774884923.9346836, "env_id": "Hopper-v4"}
r,l,t
12.621866,13,1.184337
11.276327,21,1.219741
40.106384,50,1.311722
12.235944,15,1.337925
31.252553,36,1.412265
7.785145,11,1.432177
11.698004,14,1.457644
13.221344,18,1.491796
27.936861,37,1.570739
12.952271,21,1.614988
24.957795,23,1.672174
9.172702,11,1.695481
13.449316,17,1.739787
53.896254,38,1.841962
9.220878,13,1.876724
21.726611,26,1.946572
13.065936,18,1.997395
20.265248,20,2.049717
18.107658,21,2.10871
11.107923,15,2.147842
11.004271,15,2.188252
7.742474,12,2.22421
10.244466,24,2.285792
10.465082,18,2.333726
14.121981,27,2.405561
6.867472,26,2.475669
21.670715,25,2.542432
13.070894,14,2.577725
16.866904,17,2.614147
6.346617,22,2.656154
10.44377,13,2.690118
80.864859,49,2.766195
26.177506,26,2.81981
60.215347,44,2.921952
21.973354,27,2.986757
9.937148,26,3.046933
34.602703,31,3.099892
12.882135,31,3.157478
9.97086,12,3.17655
35.406586,31,3.227487
187.735149,131,3.536505
7.706591,10,3.559306
11.456866,15,3.596896
33.703513,39,3.680375
8.001134,12,3.711559
10.608186,17,3.75631
9.990308,16,3.797777
48.213083,41,3.904471
18.221583,21,3.962343
8.248229,17,4.006656
7.642316,10,4.451928
8.169014,11,4.476456
6.750882,9,4.497367
67.603738,56,5.526071
10.411412,12,6.317933
7.109158,16,6.35218
65.939415,42,6.444815
6.171567,12,7.27319
8.254391,15,7.315845
10.900456,22,7.381974
179.002671,149,10.216976
31.742491,32,10.302978
14.121755,27,10.372067
6.981075,18,11.291411
63.693584,57,12.318794
10.716886,31,12.411078
33.32562,34,13.451725
125.453977,73,14.613505
10.900328,35,14.708751
88.430682,48,15.660599
22.363436,25,15.713803
142.818377,124,17.776218
26.830781,54,19.072526
150.686335,87,21.118136
142.53231,92,22.458229
109.074021,70,23.815371
74.005757,44,25.030399
165.191601,81,26.920675
96.468339,54,28.13452
84.714059,48,29.510934
77.315648,50,29.686678
123.385365,63,30.883819
191.144742,93,33.24127
195.937669,89,34.399978
207.549552,99,36.853981
219.089884,97,38.347323
184.505959,92,40.979985
193.952798,89,42.393375
183.51459,89,44.424213
198.036746,91,45.679255
195.471941,91,46.634728
190.169937,86,48.561363
180.780534,85,49.607519
179.408644,90,52.387333
185.068724,87,54.593477
185.095004,86,55.910253
201.97554,92,58.428609
231.74127,101,59.900177
218.312219,97,62.25364
192.918111,90,63.605418
225.298421,104,65.999037
211.290768,94,67.299737
186.226809,90,69.636472
186.487524,87,70.968929
206.903932,92,72.412591
224.637158,95,74.858512
207.429094,93,77.75055
259.792463,105,79.818304
195.898262,89,80.958965
228.433652,98,83.07832
222.84267,97,84.358056
236.948569,102,86.859873
203.193641,99,89.524907
203.317634,92,90.928546
235.441362,104,93.431941
255.472448,108,94.858986
249.333458,105,97.276728
248.993753,111,99.933029
268.935211,117,104.204434
251.579208,105,105.703951
256.418136,113,108.052625
236.858201,101,109.947814
250.750584,109,111.006434
269.253892,121,113.038189
281.062033,116,115.501251
304.216074,118,117.938189
291.032841,122,120.099031
266.817424,110,121.498457
307.733357,123,123.829243
287.813028,117,128.102824
279.996712,116,130.474411
303.829786,126,133.257834
278.634091,142,136.034451
285.965365,127,138.91016
295.738917,117,141.158888
301.251413,136,143.273361
272.122051,132,145.197073
295.720906,119,147.159879
276.361828,127,149.461127
311.680207,122,153.453038
291.3439,116,155.790949
275.963712,114,157.131732
305.19598,125,159.672766
287.664488,117,161.811003
260.670387,120,163.949128
294.321571,113,166.342719
249.432406,100,167.507341
336.860655,122,169.573586
250.52588,116,172.12617
292.983782,113,174.499497
334.527591,125,179.057011
221.062447,91,180.354563
351.326736,126,182.851245
359.339295,128,185.05496
332.503634,119,186.874462
394.090261,135,188.912977
248.651816,99,190.986324
248.519397,100,191.967875
234.545455,94,193.838862
377.076262,129,195.840255
344.961501,121,197.861211
400.218192,137,201.774032
246.154396,98,202.846612
369.368197,126,204.860719
380.552423,132,207.06076
367.6418,130,208.957004
351.465518,130,211.764575
328.054233,128,214.238229
305.13567,120,215.796146
343.987165,128,218.063158
297.831455,122,220.317794
289.209214,131,224.388654
273.080605,116,226.835348
286.565639,122,228.856612
328.145202,125,231.059606
307.21583,121,233.107007
292.974162,119,235.293888
321.010539,121,237.758204
277.443094,118,239.160903
274.727086,133,242.267337
293.635934,119,243.190015
274.208666,120,247.066639
306.929067,129,248.849189
322.806747,127,251.027582
277.482315,118,253.167538
279.442627,122,255.089985
341.292276,128,257.301388
317.941304,126,259.826386
259.751765,116,262.357667
293.318805,123,264.801168
330.369505,127,267.218943
292.666985,125,271.705657
267.301011,121,274.388096
282.161377,126,276.779454
286.276594,128,279.084811
280.917388,122,280.528808
349.236679,130,283.027262
295.734351,125,285.697502
295.248437,122,288.366144
341.490139,129,290.277164
281.314477,123,291.956443
350.180721,127,296.16679
343.294823,127,298.607801
304.015193,128,300.896423
361.770215,128,303.034211
358.206893,128,305.274781
358.00672,129,307.43833
358.554357,127,309.637641
375.720775,133,311.968038
372.981986,133,314.154158
368.890209,132,316.389259
381.973869,133,321.720498
370.660122,129,323.692632
402.223032,139,325.685284
362.853159,126,327.667189
381.527177,133,329.893749
374.761725,131,332.315133
381.214598,131,335.052802
381.522041,132,337.857406
380.840261,132,339.977394
377.48084,133,344.599773
346.332709,124,347.173694
383.313663,134,349.516831
358.521744,131,351.811579
384.59099,135,354.185084
384.575888,134,356.618978
375.878484,135,358.961786
374.542137,133,362.265886
375.91168,133,364.648124
379.306361,136,367.205026
