#{"t_start": 1774911481.2608283, "env_id": "HalfCheetah-v4"}
r,l,t
-394.769292,1000,2.709332
-372.398057,1000,17.036637
-236.992697,1000,38.033645
-409.453436,1000,52.589362
-402.867167,1000,61.528517
-337.029663,1000,76.075625
-420.319281,1000,96.877175
-298.35849,1000,111.39619
-313.938474,1000,132.569241
-343.559519,1000,134.836407
-398.604654,1000,155.880478
-338.498957,1000,170.514738
-282.96183,1000,191.506335
-248.738582,1000,206.098637
-206.778848,1000,214.616659
-339.271531,1000,229.202596
-407.013225,1000,250.391356
-225.04633,1000,264.890535
-305.31323,1000,285.697631
-282.905164,1000,287.962949
-275.802142,1000,308.647292
-318.17333,1000,322.859464
-227.032158,1000,344.037515
-203.761479,1000,358.677527
-290.272404,1000,367.402779
-305.301271,1000,382.119683
-343.208823,1000,403.124128
-255.827228,1000,417.626802
-254.472422,1000,438.4416
-271.008095,1000,440.742845
-229.816599,1000,461.41089
-276.113245,1000,476.030181
-160.247941,1000,497.006328
-173.11588,1000,511.679638
-270.139914,1000,519.981261
-197.264792,1000,534.675986
-245.883076,1000,555.305094
-138.898707,1000,569.706108
-99.157864,1000,590.37848
-151.013491,1000,592.758351
-168.345492,1000,613.407353
-148.316923,1000,628.134969
-237.267097,1000,642.732662
-217.126352,1000,663.831535
-176.558456,1000,666.025917
-103.551257,1000,686.995998
-152.506351,1000,701.480409
-58.734648,1000,722.519863
-205.393396,1000,737.10941
-63.483083,1000,745.47931
-51.388776,1000,760.111925
-72.309275,1000,780.943515
-55.193421,1000,795.315708
-65.017742,1000,815.960927
-28.086409,1000,818.362325
-42.192153,1000,838.474817
-53.248693,1000,852.523767
-58.654509,1000,873.025025
-52.238882,1000,887.341017
-44.435969,1000,896.05223
-37.644721,1000,910.455057
21.353627,1000,931.301285
70.253848,1000,945.540183
123.361585,1000,966.477531
88.839634,1000,968.797789
86.62013,1000,989.84495
174.990745,1000,1004.213299
82.034862,1000,1024.963245
192.573442,1000,1039.485378
181.469686,1000,1047.861642
201.572841,1000,1062.26904
200.949404,1000,1082.796682
217.099609,1000,1097.121219
182.595393,1000,1117.90356
282.470741,1000,1120.266577
313.709199,1000,1141.131523
425.286747,1000,1155.553824
307.3845,1000,1176.44162
406.952954,1000,1190.934002
429.972162,1000,1199.590111
444.563792,1000,1214.025881
505.536887,1000,1234.891251
370.923672,1000,1249.204489
573.92788,1000,1270.135824
335.935576,1000,1272.517332
447.303477,1000,1286.867217
584.164084,1000,1307.785086
508.539501,1000,1321.963681
592.293696,1000,1342.797318
508.162096,1000,1345.134258
406.668657,1000,1366.082147
583.549749,1000,1380.484991
693.696175,1000,1401.274476
661.924575,1000,1415.582663
629.189,1000,1423.890989
659.343144,1000,1438.136921
714.620861,1000,1459.150723
605.185134,1000,1473.183721
789.301461,1000,1493.838171
729.23324,1000,1496.075041
805.744496,1000,1516.71038
756.39171,1000,1531.046755
791.372102,1000,1551.923617
889.272338,1000,1566.353136
841.248796,1000,1574.662779
753.960529,1000,1588.600817
869.189178,1000,1609.386396
902.74312,1000,1623.766779
928.867691,1000,1644.727023
934.258043,1000,1647.028827
932.823311,1000,1667.994018
890.627909,1000,1682.324073
885.060774,1000,1703.249992
975.515873,1000,1717.671101
955.501487,1000,1726.260769
995.384934,1000,1740.755015
1075.108397,1000,1761.523939
849.991678,1000,1775.772822
1023.290595,1000,1796.125758
1035.441922,1000,1798.392079
1014.850385,1000,1819.274641
896.346328,1000,1833.754588
1002.394004,1000,1854.580084
1032.78051,1000,1868.971758
932.890645,1000,1877.492105
1027.384261,1000,1891.212209
