#{"t_start": 1776930327.3414838, "env_id": "HalfCheetah-v4"}
r,l,t
-396.969753,1000,2.577253
-356.881822,1000,17.190561
-380.732222,1000,37.358301
-333.847334,1000,52.176206
-304.752221,1000,59.34261
-478.759158,1000,73.959616
-313.914408,1000,94.243173
-302.661918,1000,109.028969
-251.550673,1000,129.352166
-379.050749,1000,131.388296
-293.509404,1000,151.485362
-382.986032,1000,165.916903
-341.338952,1000,186.207648
-378.369876,1000,201.126721
-378.412833,1000,208.634476
-290.900105,1000,223.617872
-262.52178,1000,244.035122
-273.740753,1000,258.704174
-295.361179,1000,278.444653
-262.71745,1000,280.44148
-288.790625,1000,300.776643
-329.874397,1000,315.714592
-256.232739,1000,336.395419
-269.245749,1000,351.370378
-390.029267,1000,358.908861
-262.262034,1000,373.69261
-211.182611,1000,394.01238
-217.754915,1000,409.081756
-230.68549,1000,429.739239
-178.426932,1000,431.72374
-176.559366,1000,451.977154
-121.049226,1000,466.640606
-215.825915,1000,487.247643
-172.704849,1000,502.205854
-207.778674,1000,509.973979
-251.255213,1000,524.497617
-235.002089,1000,545.029003
-121.452041,1000,560.043119
-240.126788,1000,580.492741
-248.202798,1000,582.699296
-280.96948,1000,602.978793
-260.417694,1000,617.651176
-205.436814,1000,632.118331
-175.369697,1000,652.656405
-150.370031,1000,654.729374
-95.605664,1000,674.713475
-103.512749,1000,689.567722
-88.950629,1000,709.658597
-152.830672,1000,724.373765
-120.691466,1000,732.176248
-128.465061,1000,746.928486
-114.286515,1000,767.140431
-96.705702,1000,781.648342
-45.475906,1000,801.920303
-112.802858,1000,804.051285
29.586914,1000,824.389809
-38.604562,1000,839.075619
-49.388005,1000,858.959736
-95.205316,1000,873.223754
-65.116197,1000,881.008559
-85.513297,1000,895.582965
-22.033688,1000,915.647107
-8.748453,1000,930.406717
-37.343268,1000,950.585093
-111.547496,1000,952.615178
67.201348,1000,972.481545
-46.999781,1000,986.847861
18.317075,1000,1006.927937
118.512378,1000,1021.644807
53.427496,1000,1029.272836
94.376387,1000,1043.888038
88.758461,1000,1063.410816
135.358158,1000,1077.839219
93.293222,1000,1097.962758
139.519218,1000,1100.040964
147.898906,1000,1120.053326
162.9168,1000,1134.679085
312.817976,1000,1154.763153
249.810764,1000,1169.439543
260.672873,1000,1177.160492
104.522014,1000,1191.88088
360.824015,1000,1212.098495
273.292511,1000,1226.971876
281.03094,1000,1246.705021
271.844301,1000,1248.920026
465.220314,1000,1263.47668
354.621469,1000,1283.638619
350.151884,1000,1298.177905
447.33874,1000,1318.342124
447.629085,1000,1320.388808
390.498627,1000,1340.785352
438.713473,1000,1355.478483
503.114384,1000,1375.946059
359.229616,1000,1390.839836
484.461913,1000,1398.415687
590.176593,1000,1412.939386
588.667127,1000,1432.885651
663.254844,1000,1447.271591
635.320439,1000,1467.375105
523.317967,1000,1469.447539
464.507296,1000,1489.661863
778.230433,1000,1504.156559
587.02439,1000,1524.326207
638.596212,1000,1538.867311
649.906552,1000,1546.51995
742.50408,1000,1561.285138
705.587323,1000,1581.556626
851.663542,1000,1596.274525
545.373514,1000,1616.623763
669.352107,1000,1618.805041
770.360608,1000,1639.234221
745.147779,1000,1653.734592
715.046224,1000,1673.864928
841.446794,1000,1688.709825
844.484475,1000,1696.099061
811.668507,1000,1710.717279
938.328062,1000,1730.707194
881.72103,1000,1745.647373
726.51043,1000,1766.059043
796.670247,1000,1768.233445
743.895546,1000,1788.072505
727.555177,1000,1802.408512
559.488132,1000,1822.524025
845.678523,1000,1837.259118
786.790556,1000,1844.812574
900.714495,1000,1859.012982
