#{"t_start": 1775093545.8167942, "env_id": "SafetyPointGoal1-v0"}
r,l,t
1.716927,1000,8.424114
-0.433946,1000,78.722246
0.806942,1000,153.853722
-0.115733,1000,230.047727
-0.130026,1000,259.833634
-0.033491,1000,335.084969
0.469119,1000,411.638062
0.640923,1000,487.07975
0.075791,1000,563.542181
0.654613,1000,593.418342
-0.384038,1000,668.883433
-0.236542,1000,745.39195
-0.59233,1000,821.903138
-0.335052,1000,896.910558
0.799737,1000,926.896227
2.29581,1000,1002.353948
0.477109,1000,1078.785393
1.299288,1000,1154.966341
4.651517,1000,1229.994282
7.267222,1000,1260.353441
3.046065,1000,1337.256848
12.966677,1000,1412.425453
15.723595,1000,1489.132489
12.394995,1000,1564.509645
10.569247,1000,1594.529902
20.924609,1000,1670.497284
20.628534,1000,1745.936203
21.432056,1000,1822.571774
24.557412,1000,1899.202383
6.512691,1000,1927.821876
18.175552,1000,2004.288635
17.999588,1000,2079.538163
25.19756,1000,2155.910614
25.522569,1000,2232.028327
19.950023,1000,2260.461116
24.70593,1000,2336.233072
14.162277,1000,2413.220839
0.737105,1000,2488.248684
26.11878,1000,2564.92199
23.178316,1000,2593.777462
26.448756,1000,2670.412986
25.547469,1000,2746.783785
25.030974,1000,2822.046963
23.30568,1000,2899.09515
25.432471,1000,2929.546965
23.782611,1000,3004.829165
26.766911,1000,3081.355628
29.284728,1000,3156.894042
25.741504,1000,3233.459058
25.665369,1000,3263.565745
20.830073,1000,3339.060598
24.900743,1000,3415.540033
25.781482,1000,3492.210794
21.694937,1000,3567.565102
24.298002,1000,3598.005193
23.963454,1000,3673.361046
28.691201,1000,3748.271327
25.09615,1000,3824.812525
25.361197,1000,3899.021994
25.145762,1000,3928.985169
25.642874,1000,4005.798027
26.200565,1000,4081.174209
27.343879,1000,4157.949029
24.547244,1000,4233.312728
26.273048,1000,4263.669434
27.758132,1000,4340.612447
27.821302,1000,4416.172043
28.552444,1000,4492.560836
25.791346,1000,4569.579162
24.871463,1000,4598.182093
26.659679,1000,4674.416343
26.236162,1000,4749.5593
24.319166,1000,4825.506411
25.862953,1000,4902.510094
24.499335,1000,4931.352185
27.921086,1000,5007.359682
26.440365,1000,5083.478805
25.477666,1000,5158.697848
26.211754,1000,5235.684361
25.945857,1000,5264.259528
26.972314,1000,5340.393867
25.358284,1000,5417.238743
27.361666,1000,5492.861216
27.65565,1000,5569.627072
26.302386,1000,5600.120466
27.572811,1000,5674.915117
27.915605,1000,5751.562185
27.235968,1000,5826.90256
24.79069,1000,5903.561341
26.252978,1000,5934.004431
26.720613,1000,6009.438713
26.081545,1000,6086.575151
27.370788,1000,6163.111119
26.147685,1000,6238.522558
26.390153,1000,6268.536954
27.906113,1000,6344.111386
27.373797,1000,6420.917223
28.93134,1000,6497.831464
25.832828,1000,6573.386501
29.146105,1000,6604.04466
25.577222,1000,6680.859158
26.868584,1000,6756.289826
26.944614,1000,6832.965145
27.197387,1000,6908.507748
27.445197,1000,6938.366521
26.897027,1000,7015.098942
28.362573,1000,7090.668478
26.926001,1000,7167.52687
26.423701,1000,7243.988286
28.916783,1000,7272.726556
26.347191,1000,7349.27588
27.498748,1000,7424.960552
25.355325,1000,7501.556411
25.929235,1000,7578.349896
27.157967,1000,7606.938718
26.549986,1000,7683.916327
28.901184,1000,7760.624453
25.499721,1000,7835.860071
26.835429,1000,7912.901761
28.281811,1000,7941.784266
26.223403,1000,8018.725424
25.639261,1000,8095.040812
26.343471,1000,8170.523219
27.918174,1000,8246.917121
26.472673,1000,8277.241364
