#{"t_start": 1774913397.0498295, "env_id": "HalfCheetah-v4"}
r,l,t
-330.701354,1000,2.898485
-319.28026,1000,17.149259
-207.680171,1000,38.094599
-401.750245,1000,52.526827
-345.877,1000,61.3764
-422.125388,1000,75.738839
-364.02469,1000,96.26658
-320.848222,1000,110.539738
-284.425504,1000,131.461125
-295.306085,1000,133.758258
-306.948476,1000,154.568227
-228.203151,1000,169.030854
-289.426604,1000,189.42305
-336.735161,1000,203.47018
-257.296906,1000,212.213886
-163.422321,1000,226.396059
-246.781081,1000,247.415348
-222.183707,1000,261.568873
-300.939334,1000,282.607095
-309.179112,1000,284.877228
-205.709387,1000,305.423201
-328.246049,1000,319.936817
-202.935917,1000,341.064963
-263.615861,1000,355.658444
-268.112275,1000,364.069206
-74.578027,1000,378.713863
-253.431588,1000,399.556518
-189.718965,1000,413.935355
-207.185404,1000,434.946328
-249.966616,1000,436.825726
-238.547204,1000,457.75515
-244.950589,1000,472.182355
-206.195567,1000,493.253992
-205.26184,1000,507.826517
-276.934079,1000,516.274077
-195.463,1000,530.617428
-169.370733,1000,551.735233
-184.802157,1000,566.218772
-292.78672,1000,587.151892
-83.577255,1000,589.457037
-249.894063,1000,610.477463
-164.102238,1000,625.032068
-260.114255,1000,639.416882
-151.884348,1000,660.418673
-56.410869,1000,662.662415
-334.462602,1000,683.920852
-123.092249,1000,698.511674
-109.416955,1000,719.122255
-127.973281,1000,733.769996
-73.627879,1000,742.348429
-147.896167,1000,756.916168
-121.008164,1000,777.509104
-118.657031,1000,792.116879
-56.734998,1000,813.047155
-337.069431,1000,815.384281
-137.261559,1000,836.28638
-61.874513,1000,850.832744
-82.382744,1000,871.820388
-1.807203,1000,886.436455
-13.775118,1000,894.907799
-143.963204,1000,909.32862
-197.215436,1000,929.626821
4.323147,1000,943.959272
-37.130504,1000,964.676529
3.774201,1000,966.7649
-172.489932,1000,987.399328
42.068239,1000,1001.777072
-22.325558,1000,1021.960841
-53.912844,1000,1036.41801
80.427279,1000,1045.178932
30.419512,1000,1059.4768
60.210914,1000,1080.265993
23.450004,1000,1094.808229
33.902676,1000,1115.459685
130.603384,1000,1117.804904
94.532465,1000,1138.424902
97.71248,1000,1152.69333
104.803456,1000,1173.638486
134.806167,1000,1188.0759
200.567698,1000,1196.692583
63.624602,1000,1210.418675
112.710447,1000,1230.949044
146.37284,1000,1245.517794
141.486402,1000,1266.073058
149.592257,1000,1268.54671
174.386267,1000,1283.020168
158.520893,1000,1303.89124
257.582845,1000,1318.141904
223.554538,1000,1338.884647
107.27756,1000,1341.199418
202.192793,1000,1362.020273
227.997797,1000,1376.415132
219.434423,1000,1397.267979
205.004669,1000,1411.523944
253.578286,1000,1420.055941
234.902338,1000,1434.35057
282.724159,1000,1455.332997
208.075882,1000,1469.640258
345.828784,1000,1490.523454
253.696788,1000,1492.803448
333.419433,1000,1513.704496
223.322764,1000,1527.959697
364.189834,1000,1548.663172
438.498105,1000,1562.96585
243.292644,1000,1571.790511
483.863284,1000,1586.105696
369.515176,1000,1606.420437
454.019148,1000,1620.518322
359.100173,1000,1640.787677
482.645762,1000,1642.982109
504.203722,1000,1663.388875
435.609191,1000,1677.359493
435.560592,1000,1697.41609
477.627419,1000,1711.688851
444.732051,1000,1720.190087
512.54882,1000,1734.157787
520.584692,1000,1754.846458
503.332106,1000,1769.209359
467.824669,1000,1790.020168
484.013056,1000,1792.289674
554.646955,1000,1813.217839
596.540001,1000,1827.617268
587.259099,1000,1848.317733
575.780057,1000,1862.570669
599.238419,1000,1871.184345
515.960831,1000,1885.017121
