#{"t_start": 1774907671.3950999, "env_id": "HalfCheetah-v4"}
r,l,t
-463.829873,1000,2.980622
-267.68228,1000,16.958646
-303.315677,1000,36.993015
-354.109373,1000,51.374543
-452.584568,1000,60.094937
-354.564452,1000,74.188577
-280.570385,1000,95.015327
-371.970168,1000,109.48324
-353.07156,1000,130.609587
-370.729697,1000,133.027814
-300.300332,1000,153.841446
-349.198962,1000,168.353396
-275.163756,1000,188.886265
-288.054759,1000,203.424353
-319.235389,1000,211.686357
-265.75248,1000,226.272355
-302.32754,1000,246.684863
-225.016803,1000,260.889782
-248.220871,1000,281.789932
-238.128223,1000,284.169375
-175.463577,1000,304.377922
-246.69043,1000,318.760758
-397.909982,1000,340.015998
-293.249576,1000,354.542732
-258.32197,1000,363.007089
-240.003145,1000,377.595235
-122.709329,1000,397.824617
-258.102715,1000,412.370322
-191.056057,1000,433.304804
-178.772843,1000,435.559747
-162.242427,1000,456.070093
-273.550759,1000,470.688045
-202.381711,1000,491.583304
-183.348952,1000,506.067215
-303.962135,1000,514.493345
-220.80731,1000,528.940067
-144.35038,1000,550.046122
-121.910557,1000,564.564154
-150.045341,1000,585.556427
-192.939773,1000,587.899923
-149.369367,1000,608.446172
-135.849363,1000,622.919703
-118.775702,1000,637.535406
-196.961154,1000,658.543677
-185.872405,1000,660.740346
-164.517031,1000,680.940479
-165.042847,1000,695.532346
-99.977312,1000,716.506856
-93.632065,1000,730.998655
-78.196039,1000,739.564126
-126.11624,1000,753.988001
-185.452344,1000,774.189662
-64.17552,1000,788.591146
-33.108073,1000,809.447822
-87.89672,1000,811.729887
-98.871525,1000,832.689031
-95.311556,1000,847.104752
2.007377,1000,867.772761
-78.497951,1000,882.261123
-35.651503,1000,890.754337
-56.024248,1000,905.297476
-51.528334,1000,925.698328
-29.465887,1000,940.026167
-8.666189,1000,960.74238
-7.684165,1000,963.026376
8.981436,1000,984.056655
0.922352,1000,998.493921
126.583348,1000,1018.875458
44.191479,1000,1033.40923
85.571033,1000,1042.120377
136.42998,1000,1056.48392
115.327261,1000,1077.229911
149.574435,1000,1091.537128
103.69144,1000,1112.423541
90.847523,1000,1114.692872
138.727327,1000,1135.586748
68.32885,1000,1150.093763
114.934933,1000,1170.155575
188.400027,1000,1184.634289
183.022461,1000,1193.329504
179.545449,1000,1207.626872
241.53988,1000,1228.537951
177.698104,1000,1242.773414
113.64442,1000,1263.341402
248.530004,1000,1265.878752
-96.446497,1000,1279.956295
161.250328,1000,1300.440176
274.862929,1000,1314.675514
283.931514,1000,1335.286265
178.768508,1000,1337.525316
375.429513,1000,1358.374738
372.096583,1000,1372.592729
279.010514,1000,1393.348763
313.105629,1000,1407.813375
348.732868,1000,1416.752791
337.394422,1000,1430.855634
308.374757,1000,1451.26398
396.666884,1000,1465.619858
421.615808,1000,1486.338779
411.32918,1000,1487.829978
93.361426,1000,1508.638154
426.341072,1000,1522.675145
453.756753,1000,1542.891368
505.203196,1000,1557.179726
587.868282,1000,1565.767595
452.113352,1000,1579.944984
545.10135,1000,1600.535361
624.035789,1000,1614.782919
568.115857,1000,1635.648066
482.484122,1000,1637.917757
542.068145,1000,1658.749964
562.375644,1000,1672.712646
582.635202,1000,1693.15368
648.117715,1000,1707.486609
616.829513,1000,1716.306638
593.775872,1000,1730.521349
433.408782,1000,1750.958933
597.723379,1000,1765.327659
590.809814,1000,1786.191042
653.251356,1000,1788.526332
586.294139,1000,1808.937238
519.853514,1000,1823.221919
734.976276,1000,1843.948596
748.514317,1000,1858.216354
693.510095,1000,1866.749431
687.233012,1000,1881.126332
