#{"t_start": 1774875249.184746, "env_id": "Hopper-v4"}
r,l,t
15.696788,19,0.823984
9.246529,13,0.842311
4.52283,13,0.860506
52.502649,37,0.915825
13.637142,25,0.961974
7.181134,13,0.986348
69.725417,75,1.17831
14.762736,21,1.239707
14.447601,18,1.296484
13.842286,14,1.338563
13.319663,19,1.396002
15.246937,18,1.451047
17.189292,22,1.520295
14.485471,29,1.610502
17.380804,22,1.679365
26.964811,24,1.753965
13.372127,16,1.803102
15.549624,28,1.890593
10.043196,12,1.928892
9.114846,12,1.96631
19.028581,29,2.056486
11.620146,15,2.105014
13.129167,14,2.147246
20.13346,19,2.209096
9.753663,12,2.245426
8.648675,17,2.299153
8.448865,12,2.338055
9.099209,12,2.375401
6.622541,12,2.411792
33.02895,40,2.541299
7.35447,17,2.596228
17.534086,17,2.650482
24.166349,27,2.734523
15.127599,23,2.809005
33.029397,31,2.900914
33.601795,29,2.989548
26.812952,26,3.068556
7.947275,12,3.106027
12.150482,24,3.181592
72.593458,56,3.356869
15.862687,18,3.411447
8.461093,26,3.490309
12.855015,14,3.532823
11.376013,14,3.574754
11.208582,14,3.616003
15.949406,19,3.670924
10.265863,13,3.710433
21.527554,26,3.791149
11.374675,16,3.840919
6.659854,13,3.883236
9.657699,11,3.91918
9.555788,14,3.964405
11.833751,15,4.010356
19.275842,18,4.067855
7.532068,10,4.09971
49.946618,44,4.240073
19.547737,38,4.361391
14.740406,15,4.409935
20.836664,28,5.27738
11.558483,20,5.317048
27.331091,48,6.947551
8.551325,10,6.988142
11.441485,13,8.33811
8.197137,11,8.383448
18.523623,27,8.487351
12.400732,14,8.540125
9.61939,11,9.927499
17.303332,22,10.013826
41.54422,36,10.143066
55.679415,50,11.76345
8.344454,12,11.806727
20.508379,19,13.192832
11.069329,16,13.258146
28.116079,32,14.711606
16.39746,27,14.81917
32.368321,40,16.355882
36.459463,31,16.482332
27.66909,33,18.036044
12.308678,16,18.102752
137.882334,106,19.951714
37.826394,37,21.509034
10.134633,13,21.555893
98.069897,54,23.139846
45.333321,38,24.71613
76.640306,52,24.918038
16.214693,45,26.416264
189.742009,155,31.0756
56.702696,34,31.177649
144.75569,82,32.909661
57.892881,34,34.367067
109.53858,98,36.1778
118.30413,79,39.579993
54.429449,33,39.704412
65.645489,38,41.284997
151.865361,140,44.643876
59.822037,35,46.210957
203.900852,91,47.923011
204.553933,98,50.969915
204.001841,96,52.608152
216.6235,102,55.870162
233.607858,100,57.633708
202.032376,90,60.692423
192.028549,86,62.434676
194.93796,90,64.157901
183.83761,87,67.330417
248.877397,108,70.679367
228.586153,98,73.702877
206.025337,93,75.474575
234.969452,98,78.684046
221.464421,98,80.471305
233.09228,100,83.716058
208.493905,92,85.515159
234.050712,98,88.73882
207.866754,91,90.487056
187.707404,87,93.337689
193.396864,88,95.046395
185.701852,86,96.608832
195.95995,91,99.810438
214.442702,94,101.369784
262.221356,106,105.853604
209.378937,92,107.637021
312.356038,135,112.359347
203.012463,96,114.157083
197.380272,92,115.873208
205.429744,92,119.098677
248.602696,101,122.210551
339.542277,124,124.109082
339.417959,127,127.444997
244.342491,103,130.687864
232.585684,102,133.936095
280.976098,113,137.784752
339.010499,126,140.940543
281.264044,116,143.877304
318.564596,126,147.161464
313.757675,124,150.471022
318.316435,123,153.700195
279.766903,122,157.023125
323.67574,134,160.354564
296.425329,121,163.564284
375.732731,136,166.874367
326.116791,135,173.007741
472.586815,189,177.842777
440.061011,168,182.427991
389.770236,173,185.706541
335.148507,137,190.452955
300.400678,131,193.669268
512.528661,200,198.42394
371.39787,145,201.530946
448.484809,179,208.472424
504.804809,198,213.366646
554.193534,186,218.346791
369.781936,145,221.590348
544.022626,204,226.477795
514.577328,194,231.416203
353.641128,136,234.766105
312.101164,129,239.771106
391.987116,157,243.392957
264.583258,120,246.627692
304.204005,125,249.587816
360.797019,136,252.868262
363.373422,137,256.195965
340.544503,133,259.484171
333.735211,124,262.813959
309.131824,119,266.056602
338.007725,133,269.245062
357.071508,132,273.616601
440.86047,157,277.056265
346.855955,130,280.172343
345.440134,126,283.427939
329.672485,122,286.636245
394.674288,142,291.337391
311.116767,115,293.205555
330.249953,128,296.531924
429.786064,148,301.29143
357.668097,131,306.529517
354.126071,127,309.67534
424.661951,146,313.037584
402.682046,142,316.309377
402.828187,140,319.684201
420.863169,142,324.501419
306.920471,123,327.713786
304.187008,130,331.001279
329.196686,127,334.266294
343.323254,124,338.028985
381.279146,137,342.630868
336.793799,126,345.942595
369.889517,130,349.078513
400.655662,141,352.188891
390.102526,135,355.353989
363.537141,131,358.344288
360.943882,133,361.633916
363.476975,132,364.94195
384.222381,138,368.177752
347.46824,142,373.509067
324.446851,124,376.673904
435.9769,154,381.494929
388.802123,135,384.865267
389.543974,139,388.201217
386.643627,134,391.565781
393.533252,137,394.922455
337.27692,132,398.176851
