#{"t_start": 1774875249.1864676, "env_id": "Hopper-v4"}
r,l,t
11.229863,26,0.832064
6.633348,12,0.849228
13.120014,14,0.869274
11.54137,14,0.887834
37.396562,29,0.93735
34.756517,28,0.991579
38.889752,45,1.102405
9.604606,11,1.130784
18.598647,20,1.18874
10.723303,14,1.229126
10.250267,11,1.263251
14.476329,24,1.336704
11.714152,19,1.394178
23.439824,22,1.460807
22.119995,20,1.524604
26.178412,24,1.599639
25.439321,24,1.674233
10.848991,19,1.732937
29.477615,38,1.850603
21.02807,18,1.906658
8.01948,24,1.984069
9.839935,19,2.042689
14.500901,22,2.112264
10.87866,19,2.171838
51.463867,46,2.316437
115.974546,69,2.536262
4.649639,10,2.569761
9.22844,13,2.611701
18.578702,19,2.670563
60.946549,42,2.803667
34.941946,39,2.920687
36.994045,42,3.047012
4.909223,8,3.073054
13.891729,14,3.116984
76.472464,55,3.289258
14.046509,23,3.361976
119.010214,81,3.605442
10.263662,13,3.643577
16.163057,19,3.699829
23.295076,39,3.821326
13.241372,17,3.873766
12.888779,23,3.94861
13.045344,15,3.994516
11.851054,17,4.048544
12.203147,13,4.091411
9.929984,18,4.148493
8.45991,14,4.193612
21.840618,25,4.273664
36.72696,30,4.368713
18.056573,17,4.42439
10.908256,26,5.280718
4.383855,13,5.307466
22.294912,27,6.84628
8.856663,15,6.905148
22.632625,28,8.313075
5.946916,26,8.4217
12.466848,19,8.493773
6.972258,13,8.54196
11.193882,12,9.936162
10.540728,13,9.985879
11.942791,17,10.048294
12.943386,22,10.125336
12.682317,18,11.631835
10.744299,12,11.676937
8.408341,10,11.713982
19.073563,18,11.775978
9.32499,17,13.147946
18.089202,24,13.247886
10.225662,18,13.317569
11.591958,37,14.793686
9.482191,12,14.843859
19.037866,19,14.915617
108.918233,68,16.564797
14.936406,21,18.077053
88.143569,55,19.734542
10.405184,25,19.833517
10.373226,20,19.905343
9.12467,14,19.95673
34.637362,29,21.485714
58.744551,36,22.988153
49.249355,52,23.194942
95.858267,53,24.833776
38.565256,66,26.409505
16.886086,26,27.939859
34.419749,53,28.141524
76.306602,45,29.602984
53.202725,35,31.08393
131.135905,69,32.728131
67.178836,42,32.898721
95.032134,77,35.962087
52.486462,31,36.082238
107.277331,66,38.154207
85.205678,66,39.679688
65.507333,44,41.283178
53.253412,32,41.401678
109.869485,59,43.029676
64.260117,38,44.601213
75.045471,43,46.194448
215.557781,110,47.980528
210.807117,104,51.042763
207.224709,93,52.675933
196.147019,88,55.888476
194.662225,88,57.607118
208.033066,101,60.704886
210.489744,93,62.467972
195.516002,89,64.192463
196.016404,92,67.387179
212.741827,92,70.675662
187.394464,87,73.654857
209.016515,92,75.424261
207.460048,91,78.604788
206.678133,93,80.377438
195.702534,89,82.15451
199.82494,93,85.377525
188.640141,89,87.164498
195.507585,93,90.326877
196.63114,88,91.921159
219.087623,95,94.916769
194.837095,88,96.486868
223.214455,96,98.292049
195.083268,90,101.244274
212.62382,92,104.584126
255.112378,102,107.502946
309.525008,114,110.716849
268.696488,108,112.555975
212.551652,93,115.711364
198.2755,88,117.476035
228.310546,97,120.588025
302.760389,114,122.436623
357.744112,127,125.780931
264.476514,110,129.045658
261.467133,107,132.317745
345.720176,125,135.653046
296.557443,113,140.74847
365.163922,132,143.751543
307.317583,123,147.015629
282.91542,118,148.881129
319.975741,132,152.142685
333.940899,129,155.485201
310.030439,129,160.227113
303.750896,122,162.108671
300.950826,128,165.333684
270.37675,125,168.514168
413.254752,164,176.131872
452.02954,174,180.738845
409.353672,168,184.010981
269.096027,125,187.263031
365.005589,137,190.644627
326.326271,120,193.801634
546.037452,197,198.561303
364.76708,142,203.100803
408.434117,166,208.550836
524.124456,188,213.411173
368.454544,140,216.782721
569.644895,201,221.670971
422.721471,179,226.464318
496.599484,194,231.403345
266.372447,125,234.71246
