#{"t_start": 1775068739.0956824, "env_id": "SafetyPointGoal1-v0"}
r,l,t
-0.814152,1000,8.364916
0.201367,1000,78.948003
-0.062223,1000,154.083174
-0.43887,1000,230.780078
0.194875,1000,260.590339
-0.095192,1000,335.247252
-0.113324,1000,411.064146
0.056987,1000,485.415184
-0.112553,1000,560.637252
-0.158788,1000,590.123213
-0.190254,1000,664.630354
-1.66663,1000,740.867296
-0.332112,1000,816.842957
-0.00342,1000,890.963581
2.688786,1000,920.852643
1.618003,1000,995.030838
0.752619,1000,1070.300151
1.181055,1000,1146.402883
1.861145,1000,1220.73664
4.465501,1000,1250.819438
8.527754,1000,1326.627509
10.227603,1000,1400.808062
9.61013,1000,1475.972927
15.759214,1000,1550.286097
10.502444,1000,1580.521194
15.417932,1000,1656.636065
12.337362,1000,1731.216074
2.354871,1000,1807.60491
15.646377,1000,1883.244386
10.900395,1000,1912.043421
9.913076,1000,1988.163374
24.441446,1000,2062.878768
19.79694,1000,2138.672742
17.705235,1000,2214.578836
24.791621,1000,2243.324368
22.584386,1000,2319.687237
24.485536,1000,2395.399644
24.734226,1000,2469.867517
25.116126,1000,2545.738702
26.311963,1000,2574.375481
25.592712,1000,2649.228596
25.290507,1000,2725.410277
23.821975,1000,2800.088714
24.627423,1000,2876.056512
1.028384,1000,2905.910265
8.246603,1000,2980.75746
6.748835,1000,3055.896428
25.054262,1000,3130.748093
26.20944,1000,3206.717043
22.979977,1000,3236.156201
25.148495,1000,3311.272718
24.991493,1000,3387.544638
25.778154,1000,3463.9481
25.756173,1000,3538.583027
27.08015,1000,3568.77603
24.601542,1000,3643.264764
24.177972,1000,3718.729928
24.024755,1000,3794.964158
21.013529,1000,3868.228972
26.753128,1000,3897.751362
26.543744,1000,3974.05935
26.558449,1000,4048.601307
25.340124,1000,4124.579808
26.363333,1000,4199.196256
29.44693,1000,4228.488201
23.573827,1000,4304.750213
25.589864,1000,4379.629933
24.333763,1000,4455.828522
25.893451,1000,4532.227398
24.581547,1000,4560.615073
25.367779,1000,4636.919361
27.177338,1000,4711.653512
25.076808,1000,4787.309842
26.355009,1000,4863.512135
26.240033,1000,4892.272837
26.202596,1000,4968.538237
24.247898,1000,5044.830321
27.838864,1000,5119.551751
26.571208,1000,5195.287242
26.15981,1000,5223.521227
26.191535,1000,5299.256974
24.960999,1000,5375.2824
27.575821,1000,5450.059991
26.819704,1000,5525.747903
28.720453,1000,5555.962942
26.91887,1000,5630.794089
26.408032,1000,5706.665112
28.377978,1000,5781.357474
26.293569,1000,5856.560742
24.856722,1000,5886.946263
27.470106,1000,5961.92337
27.945308,1000,6037.826549
27.526335,1000,6113.856838
27.655727,1000,6188.317757
25.805641,1000,6218.34822
25.707843,1000,6293.142883
26.593617,1000,6369.063031
28.854624,1000,6445.069386
26.947264,1000,6519.856876
26.080792,1000,6549.151774
27.091099,1000,6625.552408
28.111032,1000,6700.279241
25.627289,1000,6776.091236
27.08668,1000,6851.180638
24.959269,1000,6881.130801
27.068754,1000,6957.390413
26.486634,1000,7032.392116
26.315395,1000,7108.306436
26.515826,1000,7184.188973
26.536339,1000,7213.159177
29.594632,1000,7288.641965
26.558703,1000,7363.46578
26.168545,1000,7439.560357
25.169155,1000,7514.965139
26.81018,1000,7543.764356
25.886277,1000,7620.071475
27.868453,1000,7695.610012
26.94016,1000,7770.405675
26.19043,1000,7846.095944
29.274891,1000,7874.937211
28.482549,1000,7950.757313
25.818572,1000,8026.714021
25.306955,1000,8101.377842
27.68455,1000,8177.489596
28.081937,1000,8207.248191
