#{"t_start": 1774973805.724362, "env_id": "SafetyPointGoal1-v0"}
r,l,t
0.014458,1000,10.110319
-1.128663,1000,63.41942
0.396065,1000,123.049248
0.668468,1000,176.376234
0.743131,1000,190.061818
-1.277617,1000,243.651245
1.781015,1000,303.259209
3.431483,1000,356.621838
1.203993,1000,416.371424
3.491235,1000,423.774048
2.49145,1000,483.453347
0.873929,1000,536.861502
0.758418,1000,596.588028
2.933133,1000,650.029118
6.265386,1000,663.507086
4.47182,1000,716.965846
5.58292,1000,776.612086
12.691738,1000,830.063049
10.411288,1000,889.864688
7.725949,1000,897.278379
13.359822,1000,957.135868
11.701893,1000,1010.598739
8.377012,1000,1070.460048
16.135634,1000,1123.944819
19.636262,1000,1137.532465
15.050596,1000,1191.114941
14.747764,1000,1251.006126
18.550931,1000,1304.563521
19.652604,1000,1364.287569
20.329813,1000,1371.686997
18.456485,1000,1431.19309
24.13057,1000,1484.789542
19.384736,1000,1544.347087
21.237935,1000,1597.916684
18.297667,1000,1611.282056
23.130932,1000,1664.966751
22.078967,1000,1725.05518
17.553125,1000,1778.823786
