#{"t_start": 1774919670.071836, "env_id": "HalfCheetah-v4"}
r,l,t
-320.617417,1000,2.093855
-250.455936,1000,35.555471
-301.267653,1000,73.591125
-193.520575,1000,112.937793
-333.097696,1000,137.531295
-205.360297,1000,173.852588
-255.364396,1000,212.486903
-189.960921,1000,248.697691
-79.942054,1000,288.274099
-160.16771,1000,312.787142
-76.943559,1000,350.664968
-23.650609,1000,389.951909
-5.316914,1000,428.734292
172.146094,1000,464.029192
-5.487577,1000,488.947706
178.110237,1000,526.336473
295.526157,1000,565.875786
510.806807,1000,605.190925
575.936475,1000,642.349463
549.034547,1000,667.401787
717.070942,1000,705.11293
800.537795,1000,743.280272
1001.921294,1000,782.986208
658.902579,1000,820.357707
654.762063,1000,844.442393
813.971331,1000,882.791739
695.365659,1000,918.730163
2023.08721,1000,958.084721
1153.643076,1000,996.230697
2296.382706,1000,1019.907983
2736.690693,1000,1059.138785
2828.906805,1000,1095.506585
3033.073776,1000,1134.311415
3672.592769,1000,1173.462959
3625.131279,1000,1196.079791
3791.560273,1000,1233.738874
3577.360658,1000,1273.497963
3808.625505,1000,1310.915623
4295.280627,1000,1349.241914
4169.150374,1000,1372.87478
4582.405473,1000,1412.191994
4466.78208,1000,1450.94223
4610.97568,1000,1488.540826
4784.712718,1000,1526.704972
4636.273333,1000,1551.145247
4799.405792,1000,1588.288336
5133.682175,1000,1627.137132
3745.638852,1000,1664.092727
5252.438182,1000,1702.2339
5088.553702,1000,1726.960496
5282.619226,1000,1764.205988
4144.238418,1000,1803.76565
5152.580601,1000,1841.368999
5046.044489,1000,1877.731704
5050.045593,1000,1902.433358
4393.275341,1000,1939.192986
5271.299421,1000,1977.389195
3353.700408,1000,2014.710816
5457.273777,1000,2051.36159
5541.034735,1000,2075.570803
5416.434372,1000,2114.395033
5491.212463,1000,2152.333231
5399.491223,1000,2190.0866
5524.23388,1000,2227.512719
1761.273886,1000,2252.294111
5488.992366,1000,2290.978517
5510.593489,1000,2328.873345
5576.067666,1000,2368.25705
5221.702919,1000,2406.867081
5350.612343,1000,2431.014828
5398.227036,1000,2468.274918
5386.003082,1000,2505.90604
5524.428289,1000,2542.354124
5633.638677,1000,2581.322669
5690.999615,1000,2604.475387
5424.008749,1000,2644.305079
5571.645953,1000,2681.94206
5792.639275,1000,2717.818399
5623.202865,1000,2756.50492
5646.903119,1000,2780.233167
5594.912878,1000,2819.747341
1942.693742,1000,2859.359095
5757.637927,1000,2895.696748
5718.036856,1000,2934.74064
5467.019164,1000,2959.022663
5656.52073,1000,2997.18405
5504.678989,1000,3033.612191
5541.617042,1000,3069.921572
5756.0825,1000,3108.219384
5639.623431,1000,3133.740843
5867.441632,1000,3169.655092
5758.747291,1000,3207.657225
5640.939792,1000,3246.877426
5624.74646,1000,3283.350527
5732.694756,1000,3307.242694
5710.391473,1000,3344.780768
5648.150539,1000,3382.077346
5706.053027,1000,3421.624319
5770.207448,1000,3459.887117
5694.600035,1000,3484.686115
5709.287831,1000,3523.085686
5678.246627,1000,3560.210491
5728.198265,1000,3599.056723
5789.505461,1000,3637.050875
5596.87623,1000,3662.381821
5789.236794,1000,3701.939186
5822.40827,1000,3738.917694
5743.018559,1000,3777.046074
5693.171218,1000,3815.241262
5813.41579,1000,3838.514229
5691.00376,1000,3877.036431
5673.127962,1000,3914.747243
5872.542662,1000,3953.085069
5785.683672,1000,3991.600098
5855.294508,1000,4015.543089
5651.503379,1000,4054.012967
5844.847636,1000,4092.129962
5781.542873,1000,4127.287274
5931.53552,1000,4166.735806
5901.445235,1000,4190.283206
5842.570159,1000,4228.85271
5793.552623,1000,4266.538004
5839.859802,1000,4302.720955
5856.684517,1000,4342.415733
5891.950727,1000,4367.067647
