#{"t_start": 1775015451.0642643, "env_id": "SafetyPointGoal1-v0"}
r,l,t
-0.3347,1000,10.22304
-0.318123,1000,61.964834
1.45478,1000,119.828836
0.231392,1000,171.472409
-0.990624,1000,185.155252
1.50474,1000,237.203474
0.905969,1000,295.281246
2.171923,1000,347.095743
3.966002,1000,405.481408
4.413255,1000,412.956077
4.049712,1000,471.141193
1.619063,1000,522.971887
5.105535,1000,581.179044
4.101623,1000,633.130707
4.290631,1000,647.034367
3.16807,1000,698.963839
10.422652,1000,757.207978
7.349756,1000,809.153745
11.967496,1000,867.306438
13.984298,1000,874.71059
9.651174,1000,932.928416
16.803761,1000,984.795879
10.996111,1000,1043.171418
11.939035,1000,1094.968566
15.876088,1000,1108.839386
17.124139,1000,1160.687594
17.586258,1000,1219.026132
14.186228,1000,1270.893941
15.473595,1000,1329.062861
19.372836,1000,1336.560852
17.276479,1000,1394.869773
21.220755,1000,1446.886345
22.891825,1000,1505.248545
21.654474,1000,1557.128855
21.536868,1000,1570.915933
21.866403,1000,1622.760092
21.268266,1000,1681.135197
22.313289,1000,1733.144434
21.995562,1000,1791.333277
23.460275,1000,1798.834242
23.225411,1000,1857.120717
25.244107,1000,1909.151356
23.730642,1000,1961.294744
23.618648,1000,2019.794159
24.717314,1000,2027.24019
23.492074,1000,2085.734577
24.045731,1000,2137.598939
24.381139,1000,2196.014678
24.503427,1000,2247.957988
24.302073,1000,2262.006912
24.942767,1000,2314.024378
25.995155,1000,2372.302445
27.381291,1000,2423.980226
26.525622,1000,2482.110063
26.216886,1000,2489.624602
24.727299,1000,2547.944667
25.023737,1000,2599.88729
24.886476,1000,2658.2769
25.581089,1000,2710.427668
25.472854,1000,2724.207608
24.846086,1000,2776.258306
25.620412,1000,2834.730714
25.386115,1000,2886.668808
25.351423,1000,2945.113448
26.930683,1000,2952.49868
27.958041,1000,3010.991284
27.453162,1000,3062.830633
25.838614,1000,3121.253996
26.625701,1000,3173.037879
26.25068,1000,3186.665889
26.195675,1000,3238.558249
25.707437,1000,3296.856637
26.953148,1000,3348.759649
25.863284,1000,3407.014014
26.675992,1000,3414.523915
24.967912,1000,3472.957347
26.217267,1000,3524.82217
24.743633,1000,3583.161121
27.226456,1000,3635.10798
27.318556,1000,3648.824358
25.752022,1000,3700.700003
29.29015,1000,3758.862177
26.980976,1000,3810.848851
26.557214,1000,3869.148709
27.393813,1000,3876.560226
26.460623,1000,3928.643903
26.344282,1000,3987.052018
26.835406,1000,4039.016665
26.162542,1000,4097.302528
22.970019,1000,4104.822522
26.431898,1000,4163.330298
25.071374,1000,4215.410919
25.966396,1000,4273.757548
25.590324,1000,4325.724007
28.354014,1000,4339.488152
26.399121,1000,4391.43608
27.177032,1000,4449.350748
26.25636,1000,4501.237533
26.066959,1000,4559.847955
26.473077,1000,4567.317718
25.326819,1000,4625.916452
26.705068,1000,4677.9023
27.199638,1000,4736.269559
26.039874,1000,4788.219342
25.337361,1000,4800.937757
25.997901,1000,4853.467566
26.937007,1000,4912.067391
27.203622,1000,4963.856721
27.864255,1000,5022.429474
25.582801,1000,5029.879876
26.016238,1000,5088.308618
26.92878,1000,5140.384743
25.332926,1000,5198.858872
26.53409,1000,5250.711555
28.181554,1000,5264.597026
25.825303,1000,5316.555444
26.060556,1000,5374.835505
27.892655,1000,5426.748346
25.945444,1000,5485.258934
26.633743,1000,5492.715349
26.393147,1000,5550.986284
26.367802,1000,5603.121875
28.154374,1000,5661.537479
25.464904,1000,5713.59047
26.656443,1000,5727.615855
27.443145,1000,5779.675174
