#{"t_start": 1775043703.613624, "env_id": "SafetyPointGoal1-v0"}
r,l,t
-0.413833,1000,8.568442
-0.387518,1000,78.852396
1.370494,1000,153.718467
0.007381,1000,230.198004
-0.494079,1000,260.642566
-0.113593,1000,335.820068
-0.961599,1000,412.550326
-0.780203,1000,487.400435
-0.188919,1000,563.998813
-0.744795,1000,593.815352
0.682038,1000,669.113635
-1.100909,1000,745.560313
-0.639562,1000,821.62973
2.230789,1000,895.972084
0.420741,1000,926.342248
0.85462,1000,1001.342178
1.092087,1000,1078.095149
1.111571,1000,1154.645726
6.027366,1000,1229.383801
1.530122,1000,1259.845707
3.594983,1000,1336.351512
13.908363,1000,1411.286676
11.582137,1000,1487.79513
16.914474,1000,1562.941864
20.748433,1000,1592.705643
21.555791,1000,1669.181601
24.190431,1000,1744.48055
24.923503,1000,1821.394784
22.379661,1000,1898.09609
27.166556,1000,1927.232693
23.396957,1000,2003.199171
26.950895,1000,2078.366984
20.460099,1000,2154.436622
14.036758,1000,2231.101667
22.794814,1000,2259.851061
21.108136,1000,2335.816967
22.176135,1000,2412.191888
23.275619,1000,2487.091713
23.913276,1000,2563.708178
22.306974,1000,2592.664416
21.179937,1000,2668.639885
22.185158,1000,2745.353153
21.922857,1000,2820.431092
20.682766,1000,2897.107459
24.092695,1000,2927.710435
24.915035,1000,3002.540209
26.481615,1000,3078.806255
25.768754,1000,3154.096949
22.479609,1000,3230.217104
5.967138,1000,3260.76277
23.887267,1000,3335.870546
26.368733,1000,3412.246385
23.874781,1000,3489.037228
27.17325,1000,3564.120278
26.949867,1000,3594.534287
25.075733,1000,3669.870324
26.593747,1000,3746.35516
24.393577,1000,3822.849663
27.142779,1000,3897.88126
27.91309,1000,3928.267064
25.886193,1000,4004.738291
26.93328,1000,4080.224881
28.330079,1000,4156.53835
25.272009,1000,4231.715945
27.659049,1000,4260.755597
27.853804,1000,4337.378357
27.645387,1000,4412.626768
26.472097,1000,4488.374739
27.528534,1000,4564.160043
27.439033,1000,4593.298353
26.70425,1000,4669.518525
26.726536,1000,4745.240714
26.977094,1000,4821.073668
26.648221,1000,4897.637448
28.046812,1000,4926.384498
27.957144,1000,5002.972232
28.640998,1000,5079.65328
26.159242,1000,5154.970721
25.961798,1000,5231.325023
26.266024,1000,5260.465427
27.169525,1000,5337.127115
29.386885,1000,5413.474396
26.940506,1000,5488.435698
25.975582,1000,5564.904998
27.083741,1000,5594.969331
27.976309,1000,5669.764778
27.526686,1000,5746.032908
26.529442,1000,5821.166085
26.530145,1000,5897.146027
26.690769,1000,5927.367895
25.598758,1000,6002.851727
26.157248,1000,6079.730892
27.473093,1000,6156.706245
27.782284,1000,6231.795848
27.408031,1000,6262.429282
27.882304,1000,6337.769583
28.347986,1000,6414.47714
26.886015,1000,6490.667397
26.610505,1000,6565.98308
27.512194,1000,6596.479541
26.359418,1000,6672.7565
26.039529,1000,6748.001926
26.890887,1000,6824.575849
26.179028,1000,6900.123957
26.134823,1000,6929.971872
28.117818,1000,7006.941926
29.21801,1000,7082.349188
26.249827,1000,7159.071574
28.170811,1000,7235.790162
28.258754,1000,7264.769883
27.947899,1000,7341.588886
26.638194,1000,7416.86694
27.198005,1000,7493.58585
26.533315,1000,7569.98492
26.474825,1000,7598.590506
25.995814,1000,7675.059913
26.205279,1000,7751.70624
27.563954,1000,7826.145521
26.901181,1000,7902.784156
29.945085,1000,7931.907104
28.757095,1000,8008.494383
27.094874,1000,8084.887797
28.213013,1000,8160.129882
28.597123,1000,8237.042967
28.305025,1000,8267.446471
