#{"t_start": 1774881954.1045883, "env_id": "Hopper-v4"}
r,l,t
13.109093,26,1.237449
8.95468,18,1.266671
8.151129,10,1.283113
12.952141,25,1.329342
8.38343,11,1.347661
8.579391,21,1.386901
6.604879,23,1.433269
14.997442,21,1.476519
9.784312,18,1.515099
28.829771,38,1.613271
16.524338,22,1.67322
6.436135,22,1.72521
9.254231,15,1.765835
15.978331,19,1.816675
20.521541,26,1.890333
8.197834,15,1.933899
13.649257,17,1.973136
229.609171,122,2.24907
18.26371,25,2.311677
18.064106,18,2.359219
22.392906,25,2.426405
13.399449,16,2.465447
10.320395,15,2.50188
14.814669,18,2.549361
30.641862,33,2.6359
10.497439,31,2.716906
7.642437,11,2.746842
11.561931,12,2.782022
17.992913,30,2.863342
10.645605,14,2.902608
12.462916,22,2.954897
9.216622,12,2.974046
23.522316,21,3.016149
7.782027,15,3.051873
26.719461,32,3.129312
12.491168,18,3.164881
19.000062,18,3.208053
14.665272,18,3.253157
11.812599,20,3.304915
11.685472,14,3.334882
6.262782,12,3.358657
9.833934,18,3.402797
9.438257,20,3.43504
18.652575,18,3.466955
14.144971,15,3.49979
27.752281,24,3.545355
5.802705,13,3.566407
8.145646,10,3.585221
39.234534,36,3.656596
12.332455,20,3.692677
14.442527,34,3.759331
13.206537,16,3.788946
9.640104,18,3.823803
8.701512,13,3.851684
10.335577,22,3.898331
9.684067,14,3.932708
9.51881,16,3.972044
7.44925,11,3.997158
17.450631,18,5.183244
10.395953,18,5.219873
9.130959,22,6.404938
8.66316,14,6.445963
16.263369,18,6.494163
29.457481,32,7.613736
12.212314,17,7.679483
21.651744,23,7.754133
11.903242,13,8.694679
12.552607,14,8.735183
14.726726,24,8.804443
10.510559,16,8.850455
19.985402,28,9.827018
7.257467,10,9.854454
53.945714,48,10.954654
80.488123,62,12.104426
46.535815,44,12.225675
66.22521,39,13.303771
81.22962,47,14.351042
219.253345,118,16.322103
11.495241,21,16.381735
81.303374,60,17.443551
69.693421,44,18.659389
39.335909,60,18.819911
129.52165,92,20.517113
54.185618,33,20.612765
111.638319,68,21.967232
55.130612,35,23.086073
59.88469,35,24.180847
59.692288,35,24.281724
103.354122,64,25.419078
59.676547,35,26.612241
72.487592,43,26.742008
77.813843,44,28.260472
82.409316,52,29.203916
159.208187,76,30.390827
90.881281,51,31.303862
241.935493,123,32.991024
115.521957,63,34.013138
190.170413,94,35.201513
206.785072,94,37.537107
176.480641,87,38.953218
188.467523,90,40.247586
188.572412,87,42.521718
202.670904,93,43.905869
189.657528,90,46.443857
207.258241,92,47.999601
201.065723,94,50.64691
192.108249,92,53.52657
203.091985,96,56.203167
178.675164,86,57.736079
197.351052,93,59.069152
212.731692,97,61.836855
214.019687,95,63.222754
184.40119,91,65.697992
234.517474,103,67.199052
205.143586,104,69.740753
183.116141,85,71.189977
228.655815,101,73.972574
230.89571,97,75.446913
178.537488,87,77.950518
248.652074,106,81.075314
210.048719,93,83.15644
231.130214,99,84.67544
235.64283,99,86.708934
228.137862,98,88.239254
253.62056,104,90.753097
217.15032,94,92.939211
254.032566,108,94.301021
216.789563,98,96.325191
239.889609,103,97.647459
218.055977,95,100.011148
246.446482,107,102.195732
253.420033,107,105.087189
218.025048,93,106.659867
232.402796,103,107.796563
247.226604,115,110.265983
264.061937,110,112.687131
267.051396,111,115.206635
284.903064,118,116.604471
260.198428,109,118.981223
230.611141,104,121.473056
297.021522,123,124.094431
297.395957,120,126.557529
226.680616,99,127.893707
283.934116,118,132.032335
213.659436,92,133.404731
285.976292,126,136.12836
324.900434,128,138.612504
327.67684,124,141.460336
314.062945,133,144.161969
290.148668,120,146.868522
347.893563,141,149.823398
298.427734,125,152.423344
378.179135,139,156.192401
328.379894,122,159.750675
304.421928,120,162.224915
367.09438,139,164.834273
406.946777,149,168.614161
387.756125,135,171.272058
369.446723,146,173.974893
390.714731,144,176.511824
324.4302,130,178.763713
409.203236,146,182.834084
399.978672,145,188.10424
400.318668,140,191.033061
382.010236,133,193.990597
377.634074,132,196.891417
486.059664,168,201.094648
536.775169,177,204.986061
469.835601,162,207.814406
578.235761,187,211.408224
459.341347,159,217.686642
494.061266,168,220.51951
452.1622,157,224.573046
429.446937,149,227.087955
469.122873,162,230.932456
446.791084,154,233.66995
432.624446,152,236.154328
455.779476,159,239.914271
426.079692,149,245.09794
463.672357,161,248.826363
446.872827,153,251.419727
420.304961,145,253.914419
410.860313,143,257.749863
364.809342,131,260.093737
421.510383,146,262.733752
406.923686,143,265.389122
413.146442,146,270.298707
439.716114,151,273.855313
426.590311,148,276.470829
422.533057,146,279.265612
440.262366,153,283.424721
424.974758,146,285.983269
432.652716,148,288.853473
378.172199,135,292.48959
453.233678,155,295.067263
419.898222,146,300.008166
479.230492,162,303.707042
438.335036,151,306.458953
441.807085,153,309.074758
499.809578,170,313.080464
479.805654,162,317.257842
406.755324,146,320.114709
467.894736,160,323.155484
457.675704,158,330.126928
530.173489,172,334.243496
507.335677,173,337.055649
428.686877,145,340.559076
508.06489,171,343.220554
373.885985,132,345.698692
560.73975,180,349.0916
426.292945,144,351.914775
558.469997,183,359.033359
441.313005,150,362.617918
503.432497,165,365.448245
369.684354,134,368.171341
531.603151,172,372.150346
397.161553,144,374.95728
357.96608,131,377.869769
394.783551,147,381.664157
383.433373,135,386.362395
451.379826,153,389.186674
388.513416,135,392.121068
584.830058,194,396.268613
368.274569,141,399.092688
359.309241,138,403.009384
325.294114,127,405.85664
553.315017,187,408.783284
399.795216,140,415.199854
533.824968,179,417.772369
465.505419,165,421.585091
382.047269,140,424.476881
548.301854,180,428.082496
394.772939,146,431.01866
416.448273,149,434.540969
410.156649,156,437.270238
267.382747,114,442.379499
263.437222,115,444.518191
377.979324,142,447.149442
253.230435,107,449.536754
299.887051,130,452.380595
310.918187,130,454.900685
338.890363,137,457.45502
402.975296,157,460.391021
349.251554,137,463.096569
374.954298,142,466.907153
330.807029,134,471.279818
275.833473,121,473.918967
97.919955,68,475.396456
274.849466,120,476.774749
408.218262,153,480.837294
365.957845,147,483.618801
266.614546,112,486.433322
348.851349,129,489.041039
361.429309,134,491.384498
328.923214,123,494.1119
372.25397,137,499.541677
408.204793,146,502.206532
295.232971,113,504.821593
360.363777,131,507.747843
393.532329,142,510.317236
342.172737,125,513.129713
392.528766,139,516.775738
546.105861,178,519.639746
621.779266,197,525.350579
432.954826,149,528.885178
560.431264,178,531.558719
510.14884,168,535.302673
681.780195,223,540.536262
224.16081,106,542.134164
514.997263,171,546.007452
547.669615,182,549.99438
654.700443,206,556.655306
563.907456,184,560.584341
581.450597,196,564.799753
665.745194,217,568.703844
530.849945,175,572.853906
651.600729,213,576.756816
719.126148,236,586.548738
693.206656,224,591.798403
702.494896,234,595.627818
688.364917,227,601.10953
840.76715,274,606.516673
827.497305,268,617.356955
690.755917,231,622.599826
743.277714,251,627.611082
685.120149,223,631.529655
786.233491,268,636.997348
686.047165,262,644.949258
543.495657,178,647.770984
213.200738,98,650.389445
1216.6687,411,658.535216
703.802434,256,663.970302
548.018421,205,668.231045
644.830158,217,676.811725
624.914777,207,680.738517
590.153338,215,684.856344
668.505214,224,689.632859
637.395168,213,693.565662
590.391963,196,701.498348
529.877232,201,704.769695
601.073121,203,709.55235
507.18137,192,713.59607
585.171639,206,717.208011
601.898039,208,721.020367
588.170241,204,725.101061
642.245991,212,733.085066
592.578329,204,737.408206
588.646297,208,740.955338
603.006565,215,744.823123
493.309228,191,748.897169
593.323877,204,753.882732
601.48439,206,761.477801
607.442231,207,765.478403
639.516858,221,769.654714
502.370351,197,774.183942
340.552047,143,776.831596
618.868275,215,781.093415
635.025511,212,788.255476
532.481837,205,793.463694
660.566937,220,797.561057
571.918348,208,801.741572
291.95734,131,804.295969
695.789476,236,809.70511
616.529258,213,817.552228
544.792766,210,822.444235
585.481764,219,826.590302
595.228717,224,831.943732
890.198369,275,837.586445
984.912763,307,847.84541
972.058296,314,854.384843
1002.432985,323,861.189167
1140.369272,362,867.780696
997.461389,330,879.920141
1497.471265,478,890.507567
1255.494692,412,897.915536
1305.789233,440,913.650456
2254.684842,765,929.87016
1148.703867,396,944.223893
1016.620139,354,951.926721
1241.990198,430,961.647091
1138.388595,386,975.752421
1218.182767,422,984.348921
1906.840568,648,997.627561
1693.081166,582,1018.086923
1382.105566,449,1026.876884
968.847567,307,1032.598228
947.271572,304,1044.39871
1427.6156,461,1053.209102
1395.37372,454,1062.685416
971.145778,307,1074.584014
914.105397,298,1080.959979
693.416378,225,1085.081805
883.852912,295,1091.304474
755.867151,241,1101.048497
857.233412,271,1106.35445
893.2587,285,1111.737209
764.145901,241,1117.045372
869.260839,275,1122.767904
805.860603,258,1132.841344
845.172285,265,1139.573747
920.096907,291,1144.807196
870.642005,268,1149.680391
997.869408,313,1156.152345
876.117509,269,1166.998385
949.061973,295,1173.394355
809.783087,254,1178.674528
1464.014471,453,1192.491487
1016.014909,317,1199.096003
939.576089,293,1205.864303
1042.456615,322,1212.560301
1022.977615,315,1223.509565
1049.178894,319,1230.227642
1064.87191,327,1236.704484
1428.074238,436,1245.79344
887.96171,274,1255.0997
850.961564,263,1260.299563
856.451113,263,1264.931482
935.638913,292,1271.106416
1157.481288,352,1288.253756
1223.115845,377,1294.829993
978.049378,303,1300.478149
728.378352,227,1303.72573
1193.312705,366,1317.76081
2036.030057,626,1330.143378
1720.548701,543,1339.573688
1419.974608,446,1355.587517
797.035088,285,1360.814055
1080.599887,332,1366.140908
1393.906304,447,1381.074326
1876.935855,582,1393.111531
2677.065549,881,1424.566758
1039.076647,319,1429.711995
1961.390458,608,1450.348168
1246.008089,385,1457.475106
954.036175,296,1462.917716
1207.103004,372,1469.899351
973.299663,300,1480.51555
924.317718,286,1485.442185
996.283839,303,1491.658946
956.065961,291,1496.355739
782.860638,239,1505.572356
1123.794632,340,1511.000388
868.784389,264,1515.702423
824.869159,252,1520.526258
790.624707,244,1524.564708
950.284695,296,1534.22827
768.664406,238,1537.475904
934.299495,277,1542.866731
794.157385,241,1546.069047
880.136025,263,1555.614453
855.926651,261,1560.064398
864.116368,260,1565.205034
777.705663,237,1568.969117
785.169274,239,1574.034116
967.308512,296,1584.428897
862.847959,262,1588.332751
947.541614,288,1592.480814
959.888218,293,1598.087991
1341.931923,405,1612.415592
1096.347059,334,1618.765492
1056.066241,320,1625.315341
1029.586564,315,1631.118557
953.445342,298,1643.987529
1277.887621,397,1650.770629
1482.020545,457,1659.071078
1216.048062,378,1675.963104
1504.222913,467,1684.29737
1390.499769,424,1690.49755
1198.958357,376,1705.010612
