#{"t_start": 1774832865.4669716, "env_id": "Hopper-v4"}
r,l,t
11.406316,26,0.883809
42.378797,36,0.958439
38.919892,36,1.04999
7.38327,13,1.088136
7.430101,11,1.122111
23.556971,28,1.211696
9.115196,16,1.264115
8.223461,18,1.324168
5.706409,15,1.381645
15.503846,20,1.459366
10.663618,15,1.511336
15.829352,19,1.578029
6.131185,10,1.612621
9.126035,16,1.6697
9.763386,12,1.709972
12.055384,14,1.755898
37.221051,29,1.84632
7.695006,14,1.88984
106.542393,65,2.104696
41.757257,31,2.21628
10.576366,19,2.286582
4.97244,10,2.322246
11.538779,17,2.383602
7.5082,16,2.440147
22.075147,21,2.51329
17.21247,19,2.570563
23.475565,22,2.640235
8.569341,11,2.675879
6.263742,14,2.723059
14.544653,17,2.782189
7.894058,10,2.816167
12.99898,15,2.868417
8.462243,11,2.909986
8.403671,11,2.950486
16.819258,15,3.003053
16.428004,19,3.072959
4.93097,8,3.102073
6.00447,8,3.131671
5.931451,12,3.175033
12.252913,14,3.226388
14.350328,15,3.278154
16.295842,21,3.351167
6.63822,10,3.38602
13.719474,14,3.433134
13.007876,27,3.525547
21.424011,25,3.610951
23.634538,22,3.684238
10.067246,28,3.779568
8.418035,11,3.817176
18.902265,18,3.877647
16.570434,25,3.962675
8.49025,10,3.996263
29.876666,30,4.101675
13.288018,15,4.155946
5.804362,10,4.191313
13.890867,17,4.254178
6.066121,14,4.304046
7.427058,11,4.343823
47.449536,37,4.472986
18.694087,17,4.534194
5.572013,24,4.617818
18.067215,34,4.735689
7.016029,26,4.825587
14.522402,16,4.88208
4.678458,18,4.944303
10.288253,17,5.003869
8.631589,15,6.599915
6.356271,10,6.617784
15.259477,15,6.644719
9.402484,17,6.677907
23.835108,34,6.758162
10.783925,13,6.793107
11.960197,16,6.838183
15.817982,36,6.946941
7.077601,23,7.020849
4.86285,8,7.048045
9.505129,21,7.12311
18.062766,23,7.206763
23.843428,23,7.28759
33.352002,29,7.386961
8.863571,17,7.444725
20.697445,21,7.516001
11.489201,15,7.56762
15.263161,17,7.628627
19.078076,30,7.737367
8.561462,11,7.778849
133.379598,73,8.048427
6.977025,12,8.093232
14.623397,19,8.166177
19.246622,21,8.240462
8.315725,17,8.303391
5.699936,9,8.337821
31.556837,35,8.465784
4.012997,9,8.498171
6.863473,10,8.534348
7.465774,15,8.589282
27.458037,45,8.752647
21.464078,28,8.842206
10.505463,12,8.880958
6.20004,9,8.909912
8.097444,14,8.954911
14.310962,16,9.004896
27.081953,26,9.092057
35.879346,32,9.205982
5.104432,8,15.52321
73.815645,63,15.777477
9.636474,12,15.820338
100.433219,61,16.032138
26.139551,33,16.14054
18.138858,19,16.207504
209.782227,101,16.56088
19.261099,21,16.619929
15.603823,17,16.672634
7.623356,13,16.713986
26.4744,24,16.791056
8.949025,15,16.839457
47.250202,57,17.028454
14.477057,29,17.906091
96.199207,64,18.034788
9.995585,19,18.080845
14.719703,17,18.126314
9.846581,14,18.165327
9.172133,13,18.204434
13.416978,16,18.253282
20.734726,23,18.326519
94.324469,65,18.537987
7.599145,16,18.587519
24.172759,26,18.667971
5.600822,9,18.696676
69.508639,41,18.831584
115.51304,75,19.096351
24.970923,25,19.192274
6.829862,22,19.275837
8.608147,16,19.334682
16.764585,22,19.414864
5.857007,9,19.449234
176.350915,105,19.761496
11.369305,21,19.833354
13.603999,17,19.891328
5.229969,9,19.92266
31.813737,26,20.011573
