#{"t_start": 1774832865.4647877, "env_id": "Hopper-v4"}
r,l,t
9.066204,13,0.863144
6.10966,8,0.877109
10.071224,18,0.910825
9.80895,13,0.938746
11.56647,13,0.967685
5.659268,8,0.986556
6.697618,12,1.015668
5.3781,8,1.037434
25.023194,21,1.099884
5.495814,8,1.124522
11.943078,13,1.163959
7.897096,13,1.207312
26.91224,32,1.31307
28.792871,24,1.404706
10.697707,12,1.450083
16.008826,31,1.559378
29.120934,25,1.647894
35.148656,32,1.754314
12.762727,26,1.835788
9.894581,16,1.886225
9.186301,12,1.925319
10.375587,17,1.980109
34.078102,25,2.062634
8.039109,12,2.103388
6.775328,9,2.135099
7.979541,10,2.171653
13.960082,14,2.222723
5.528157,8,2.251651
11.366733,18,2.317138
6.585821,11,2.357567
4.662434,17,2.418227
25.193793,22,2.494327
7.972039,11,2.530283
7.361517,18,2.585211
8.098337,12,2.623348
18.222183,20,2.688048
7.111087,10,2.721881
14.616903,18,2.784636
8.970037,20,2.852416
15.191086,16,2.912576
8.481079,11,2.952936
29.544701,26,3.046431
6.12936,19,3.115561
10.131034,18,3.181202
7.404885,16,3.239794
6.32557,19,3.305373
22.342534,41,3.446028
6.595901,12,3.487139
5.894458,8,3.513855
13.910668,17,3.571645
11.60105,23,3.649904
24.496186,24,3.730535
6.127147,14,3.778402
20.295263,20,3.846063
9.495746,11,3.883375
17.564203,27,3.975845
8.398131,19,4.040154
16.450805,23,4.122658
20.409677,26,4.216745
10.275445,15,4.270669
13.770861,24,4.357114
29.423553,37,4.485956
7.965691,10,4.522405
6.160851,8,4.551431
40.030829,34,4.668463
14.3071,28,4.766698
7.638664,11,4.804316
20.539955,32,4.915628
9.332351,27,5.010819
5.087974,10,6.594297
8.408949,12,6.616103
11.902354,13,6.639111
11.333126,17,6.671934
25.008996,24,6.725535
8.398372,13,6.757836
37.038904,40,6.870604
7.381053,15,6.915497
23.692184,25,6.99433
20.87582,40,7.133017
32.398281,52,7.318263
8.054526,11,7.355067
10.311733,22,7.429772
8.052328,11,7.467602
7.989065,12,7.508227
9.22634,11,7.545777
10.924953,21,7.62053
15.49018,16,7.679717
6.269833,9,7.71224
7.859963,15,7.766298
