#{"t_start": 1774832865.464788, "env_id": "Hopper-v4"}
r,l,t
25.910139,28,0.88975
6.195494,11,0.910779
12.714881,28,0.972362
6.374693,16,1.010543
11.299747,12,1.043482
16.824142,23,1.111989
9.613354,16,1.16062
12.106228,18,1.220671
22.489594,27,1.309248
7.845482,12,1.352842
9.905606,13,1.404553
10.014062,12,1.449971
8.501745,15,1.503947
7.693724,11,1.54276
6.064614,8,1.569504
17.539013,27,1.664959
77.512204,55,1.842128
5.95184,8,1.867409
9.435275,11,1.902719
40.49647,47,2.055736
6.164007,8,2.083273
11.307983,18,2.146162
17.281663,21,2.222549
16.817126,18,2.28879
7.423018,11,2.328264
10.311354,23,2.411347
11.707192,13,2.456758
27.672769,27,2.545681
5.644974,10,2.575854
12.923182,18,2.632894
14.550938,26,2.718209
11.064126,15,2.770714
10.629405,13,2.814782
17.540927,20,2.885651
14.034721,20,2.960022
7.448473,9,2.99185
10.718766,28,3.093392
10.83707,13,3.141318
9.786373,12,3.184888
19.056715,19,3.253204
4.917512,9,3.284272
13.542296,15,3.335907
8.239841,15,3.388296
15.596416,23,3.467052
17.155259,18,3.527795
11.021063,16,3.58194
30.263446,45,3.73414
7.829787,11,3.771356
26.463842,23,3.849747
12.691743,16,3.903569
13.492572,20,3.972215
12.718415,15,4.022989
7.904202,26,4.11484
5.832,10,4.150969
11.835695,14,4.201651
7.026062,12,4.245489
7.594985,11,4.284946
41.157769,38,4.419411
65.38396,43,4.572444
37.707122,32,4.682619
10.653848,12,4.723298
22.408402,30,4.828085
9.896584,19,4.894618
4.407903,21,4.96754
6.899047,11,5.006111
15.631029,22,6.613936
15.603312,17,6.644631
12.398381,14,6.671525
14.754065,22,6.72059
10.666658,16,6.760445
5.393113,8,6.782217
11.605968,25,6.852604
7.961481,11,6.885234
18.019005,19,6.943146
21.1199,26,7.026925
4.360096,18,7.089792
15.974509,19,7.158657
83.615811,63,7.379112
9.213276,14,7.426095
13.33245,17,7.484501
27.801379,25,7.569867
11.090741,18,7.635629
10.482708,18,7.700513
13.242283,18,7.766503
25.096804,24,7.856745
14.485116,19,7.926641
22.620778,37,8.061791
33.879353,53,8.258787
5.180967,8,8.28813
6.818899,17,8.351433
5.583451,9,8.38506
8.151398,13,8.431761
10.09759,15,8.486243
10.076018,12,8.529484
8.35118,12,8.574315
20.41378,33,8.694695
7.536901,13,8.741037
5.731318,9,8.772363
7.300491,14,8.820858
11.627718,17,8.868645
