#{"t_start": 1774826322.279054, "env_id": "Hopper-v4"}
r,l,t
21.836016,23,0.904114
10.312796,13,0.929348
9.103271,11,0.95077
18.983391,20,0.994352
60.96632,45,1.116845
13.667647,15,1.166875
5.200257,17,1.223463
9.790273,13,1.266694
9.847331,13,1.3106
52.035598,37,1.443102
9.386698,21,1.516616
6.636215,21,1.589424
10.998237,16,1.642337
17.873779,16,1.696938
6.028588,10,1.727341
18.028645,36,1.835941
19.490405,18,1.891505
9.016244,12,1.932212
21.624818,25,2.019363
10.806159,13,2.064076
8.040028,14,2.10836
15.271211,17,2.166209
8.727836,12,2.207411
9.417522,12,2.24791
13.052143,15,2.301107
7.161927,10,2.337154
23.047819,24,2.420786
4.593026,10,2.456541
7.99147,12,2.498718
33.930577,41,2.644342
24.385156,21,2.720002
10.97256,19,2.789755
28.815128,25,2.879006
95.654362,58,3.087284
11.156167,15,3.139699
18.802257,18,3.201395
11.224696,18,3.264679
9.846058,12,3.305091
10.365589,13,3.350865
6.962127,18,3.415618
7.883877,12,3.457197
20.324785,19,3.525405
11.060924,16,3.582284
27.750196,36,3.705568
10.167086,14,3.753108
12.501566,15,3.805439
16.703017,22,3.881795
8.346665,10,3.917551
9.966231,19,3.985937
9.855363,18,4.052107
9.171194,14,4.10155
29.355094,27,4.198818
22.461986,22,4.278774
29.977554,25,4.367096
13.274686,15,4.418976
14.746194,22,4.496569
5.257183,9,4.528651
7.817895,13,4.574245
5.613985,7,4.598712
6.900441,9,4.630651
7.505179,16,4.687949
17.70733,19,4.757491
4.552087,8,4.785709
3.715807,24,4.874033
11.012255,22,4.955433
5.436259,10,4.991902
12.144115,14,5.041961
8.522836,11,5.080106
19.656572,23,7.327301
5.660872,10,7.346763
6.13952,12,7.371182
12.578715,13,7.400726
22.558136,28,7.467018
5.829469,11,7.495762
6.310873,17,7.541717
11.591418,20,7.601254
10.411801,25,7.682207
9.014071,12,7.726614
11.167647,14,7.778491
6.269319,12,7.821066
36.251866,28,7.920127
23.160797,28,8.016076
11.071608,18,8.076792
5.678729,8,8.106183
7.302694,12,8.148268
10.757005,16,8.205741
7.40555,11,8.244139
23.10747,22,8.317261
48.234454,44,8.470082
22.00955,32,8.578803
39.332389,47,8.74825
9.798443,11,8.786881
15.307767,39,8.918988
5.312464,9,8.949994
11.38756,24,9.028854
13.48195,16,9.084563
10.624114,19,9.150285
22.647174,25,9.239817
19.396306,31,9.351271
17.299776,38,9.486527
23.198124,34,9.611061
9.677004,32,9.732589
17.94494,22,9.812009
21.19131,30,9.920982
11.99724,13,15.657153
5.541134,10,15.699404
8.525157,10,15.74014
16.369775,28,15.856942
22.672979,21,15.939669
16.724006,21,16.01879
22.446595,19,16.082928
14.401439,31,16.187149
8.740057,18,16.248825
11.463499,13,16.29874
20.381859,18,16.368303
10.992885,12,16.413504
11.082727,16,16.473336
108.641819,65,16.71097
28.630451,36,16.843702
44.672548,44,17.00207
29.835632,32,17.113653
8.852208,11,17.155235
10.168806,13,17.200767
6.297158,12,17.239627
12.700156,21,18.139654
12.270355,15,18.166495
13.090832,26,18.217253
8.328481,10,18.23779
39.88928,48,18.352528
26.605408,29,18.434987
4.919728,7,18.45883
5.722461,12,18.497176
10.026891,17,18.551922
22.140052,30,18.64877
37.721681,37,18.773196
24.218037,23,18.84964
16.774103,18,18.911715
26.562943,24,18.992591
24.676708,36,19.127619
20.808367,26,19.226377
12.995919,16,19.282857
9.547502,12,19.325533
32.39328,26,19.419088
49.824526,40,19.562149
23.184956,30,19.664524
15.659723,18,19.722355
11.684575,17,19.77951
25.231214,21,19.854613
13.955058,16,19.913655
27.476111,23,19.995981
8.94593,13,20.042725
18.738357,23,20.125137
13.805318,35,20.250799
150.722473,98,20.602244
29.953052,25,20.692288
8.592052,10,20.728052
52.777338,44,20.880267
11.135677,16,20.935265
33.587787,28,21.029433
14.880638,25,21.116429
22.858832,23,21.194773
77.697454,54,21.375936
11.898896,14,21.425751
108.671349,63,21.637814
42.793053,34,21.752812
21.692946,22,21.827509
22.437056,21,21.899059
49.360769,33,22.017561
58.240432,39,22.154248
7.906395,17,22.209048
106.242561,59,23.225417
12.388169,14,23.252746
11.652159,16,23.288307
5.494331,8,23.304404
20.82688,25,23.365697
15.630301,17,23.413007
6.989669,11,23.444783
11.023188,14,23.489763
9.675157,16,23.543774
9.326432,26,23.629998
20.917985,26,23.719454
