#{"t_start": 1774837778.7626305, "env_id": "Hopper-v4"}
r,l,t
8.269666,14,0.916005
16.195867,19,0.955025
43.560066,35,1.032814
16.758693,15,1.07003
8.02164,12,1.101581
6.705851,10,1.128854
22.905182,21,1.188615
8.015101,14,1.231119
10.112213,12,1.268238
12.087948,14,1.30906
19.356984,23,1.378356
10.355945,23,1.453528
7.560802,11,1.491548
9.184617,13,1.538864
5.407674,9,1.572044
16.166441,25,1.663132
25.201221,22,1.743438
6.560271,13,1.788349
14.382858,17,1.848164
8.072476,10,1.882777
7.640571,15,1.937442
10.15548,18,2.005197
22.205204,30,2.118944
10.613862,18,2.184991
5.324035,10,2.218252
11.43754,12,2.258854
6.482963,14,2.310066
30.050449,24,2.39647
7.454234,13,2.443831
34.091717,26,2.530014
20.515668,27,2.616677
10.129604,14,2.66163
6.357373,14,2.708862
8.8947,19,2.77085
9.024763,13,2.81301
5.16083,9,2.844021
47.512573,72,3.081922
5.192941,8,3.100641
5.600138,8,3.123079
10.52363,15,3.165641
12.373884,14,3.211272
11.646421,18,3.273392
12.936033,15,3.325433
7.294585,11,3.367218
11.686014,16,3.418448
47.908796,33,3.531934
78.687977,52,3.720145
13.429395,17,3.785351
41.967422,39,3.936257
25.560698,29,4.047825
15.846223,17,4.11089
9.258959,12,4.15527
13.941069,16,4.215848
15.170495,20,4.291726
11.164882,12,4.338423
14.138484,24,4.428724
23.923808,23,4.515239
54.315672,42,4.665043
9.335696,23,4.741949
12.711903,16,4.791475
13.923691,21,4.852378
7.434322,12,4.891591
8.159343,10,4.92449
52.241909,43,5.074244
9.591153,13,7.610546
10.753437,13,7.636865
7.469975,11,7.658164
19.365084,18,7.6956
9.310613,20,7.742785
37.332189,51,7.884886
4.375652,8,7.911107
11.399722,15,7.958582
7.501861,17,8.016236
8.567322,10,8.049815
7.150683,11,8.088534
6.526184,10,8.122025
9.233734,27,8.210371
9.774744,14,8.259053
8.452315,11,8.298382
10.450034,15,8.349271
4.625225,28,8.446586
16.925071,21,8.52963
23.895784,31,8.647548
7.530587,13,8.696454
7.213156,18,8.766798
10.141937,13,8.813931
11.08792,13,8.859926
11.90253,23,8.944865
11.095578,13,8.992984
5.59012,10,9.030398
11.386028,14,9.081057
7.626057,12,9.124702
121.000559,80,9.403538
23.720191,23,9.484036
11.588758,13,9.529038
13.329672,14,9.576416
8.276921,10,9.611249
27.275411,48,9.774645
7.401737,13,9.818478
8.893715,10,9.85148
10.209202,17,9.90882
8.45851,15,9.961158
5.585429,18,10.022515
11.789889,19,10.08769
6.810675,9,10.117901
10.268975,17,10.175926
10.163579,11,10.214623
8.779885,12,10.255058
31.073547,22,16.689698
8.062563,10,16.732193
11.358857,15,16.794109
10.604621,24,16.887054
9.448972,11,16.927228
22.543533,22,17.010276
36.517667,28,17.11231
16.347122,18,17.176668
11.360872,16,17.233812
50.868347,51,17.418659
43.874546,27,17.517419
19.159888,18,17.583764
17.958857,20,17.656183
49.413941,46,17.824691
90.642036,60,18.042648
15.97668,27,18.143538
12.043738,19,18.216074
18.175759,19,19.047042
28.441512,26,19.095013
35.663981,31,19.153912
26.744736,25,19.211244
40.075361,37,19.309935
8.30928,11,19.342819
6.86945,9,19.369707
17.116597,20,19.434689
180.069333,86,19.728676
9.876991,14,19.775604
18.798136,34,19.890252
9.059509,11,19.927527
8.555457,13,19.971389
7.497766,10,20.006613
18.823852,20,20.074438
6.759345,16,20.12884
10.14836,20,20.196132
8.93576,21,20.263367
10.680206,18,20.325924
105.198701,72,20.572308
7.984268,11,20.609452
7.118943,10,20.643824
19.36469,38,20.773845
61.484692,41,20.914364
27.153748,25,20.999556
11.720706,38,21.128628
8.102196,10,21.16389
9.769122,19,21.228856
13.046171,13,21.272645
12.085336,23,21.346613
20.009063,21,21.413787
5.37345,8,21.442311
10.805473,22,21.516056
9.646722,20,21.585481
17.493722,25,21.662661
43.204037,33,21.738958
6.991241,9,21.762688
7.045107,13,21.79904
10.451898,33,21.901906
17.700022,17,21.957805
15.411528,22,22.034901
6.114692,8,22.062106
16.985202,17,22.11777
21.696189,21,22.188087
8.836532,12,22.228361
19.29413,21,22.297666
11.495213,17,22.35638
31.273493,29,22.46126
30.070384,28,22.563414
19.011738,33,22.67503
59.832648,40,22.807496
16.03766,18,22.865972
15.537929,22,22.942189
8.342894,12,22.984866
14.99806,22,23.062938
12.367101,14,23.860713
4.413171,9,23.879987
113.59124,60,24.020211
12.846848,24,24.089436
15.929845,17,24.141533
59.0719,34,24.25318
