#{"t_start": 1774867829.5493734, "env_id": "Hopper-v4"}
r,l,t
19.749142,22,0.783057
14.478574,24,0.817721
21.764174,19,0.848103
18.55558,18,0.879022
12.927856,16,0.908422
9.074897,16,0.940706
16.620845,19,0.984256
6.445325,10,1.009606
9.294364,12,1.039648
6.373174,10,1.066213
14.91898,16,1.112935
45.454827,33,1.211498
33.247225,34,1.31458
20.461953,32,1.408603
16.982365,21,1.470188
28.836703,34,1.563527
9.143404,15,1.604761
11.314556,13,1.644515
13.188706,25,1.724301
24.852714,31,1.821657
62.760824,70,2.042457
10.733117,13,2.081032
9.295451,12,2.11853
13.332725,23,2.189258
11.005394,13,2.230249
13.817853,16,2.279189
8.322423,15,2.326689
10.896101,20,2.390644
15.395938,27,2.476468
9.985731,16,2.527788
11.669892,16,2.576511
8.714197,12,2.613813
7.412139,12,2.654298
19.54899,24,2.729169
13.792462,19,2.789712
37.245174,32,2.889171
30.092297,30,2.981522
10.823846,20,3.043655
7.480923,11,3.079456
143.192286,117,3.445777
11.002423,20,3.50769
12.585472,19,3.568567
48.516103,63,3.756549
16.396359,18,3.806512
17.833386,22,3.87137
13.008637,28,3.955801
7.966413,10,3.984745
144.110182,79,4.228536
12.119067,19,4.285517
9.339489,16,4.336509
47.490813,47,4.965821
7.092657,11,6.192524
7.74526,11,6.232407
5.445576,8,6.261854
79.130315,75,7.909094
14.037755,18,7.976108
7.181266,9,9.362299
7.569701,11,9.408136
62.30588,39,9.558465
22.377637,49,11.198599
41.597262,34,12.663551
18.471735,19,12.740525
47.570075,32,12.858418
130.186582,82,15.870986
53.523921,36,16.010437
127.303603,80,18.934327
32.459883,40,19.089447
15.498787,29,20.509562
29.636947,30,20.629196
69.999541,47,22.158731
52.381956,32,22.282728
93.908469,72,23.939034
128.096999,88,27.121318
21.767054,49,28.708171
144.30979,77,30.33989
77.663087,46,30.510571
17.419169,42,32.013702
106.148257,60,33.592816
100.140298,55,35.191544
106.019213,59,37.381548
91.422747,50,38.619672
206.47912,95,40.42718
223.69192,117,43.481446
112.30709,67,45.097901
197.189583,100,48.268708
189.263877,88,50.057351
176.156202,86,51.728084
203.823891,95,54.938283
261.914668,126,58.19994
222.987379,103,59.971721
218.454476,99,63.122466
186.21564,91,64.82316
204.858471,96,68.022697
211.571072,94,71.205432
208.212063,98,74.318766
184.915486,87,76.063145
185.043901,88,79.248371
215.286642,101,80.830302
217.422826,99,83.888652
203.990886,92,85.556715
195.720528,89,87.229686
180.920162,86,90.236212
188.529567,91,91.955856
176.517709,88,94.956961
182.606802,90,96.714524
190.408179,93,98.380269
182.17237,90,102.767167
175.168599,89,104.091516
193.526434,91,107.117221
187.168638,89,108.64646
181.733071,86,110.373988
177.86165,84,113.299544
187.414157,95,114.993033
182.127508,91,117.847639
200.605836,98,119.620695
199.331655,95,122.681597
245.575984,109,124.335385
231.308769,101,127.365509
230.950977,107,130.328764
248.83159,111,133.590767
257.393729,108,136.510615
246.353708,111,139.615792
235.746427,109,141.292624
264.215372,109,144.323643
293.755501,119,146.909434
278.101031,113,149.600898
234.556072,110,152.717698
267.45549,113,154.459783
277.569482,113,157.63404
279.223295,122,160.755865
294.868224,122,165.841892
271.882397,118,168.268259
276.82435,114,171.133223
296.626805,125,173.039924
313.457784,126,176.307245
298.787321,121,179.486773
288.494314,120,182.815974
311.328892,127,185.993323
293.34877,119,189.228334
267.591833,112,192.43186
263.446151,116,195.507419
275.859675,121,198.785518
308.215217,125,201.913727
300.357652,119,205.066326
309.446148,138,208.024528
277.035739,111,211.159266
207.478353,110,214.271447
224.175984,106,217.300624
207.160219,110,219.11905
262.996247,115,222.137196
269.093737,124,225.433389
295.339076,127,230.56656
293.205046,132,233.722685
238.122415,104,236.945369
237.404565,111,238.700784
276.178207,127,241.98175
277.811746,120,245.18653
254.131107,116,248.456031
255.348011,117,251.694463
273.236836,122,254.902917
274.282032,129,258.068592
286.528633,124,260.988509
266.178284,124,266.062162
268.355856,123,269.12761
255.489519,113,270.89764
273.103575,124,274.073946
255.767317,113,277.383928
262.765008,119,280.659203
256.808863,119,284.009087
268.136175,127,287.30205
267.783458,125,290.427715
268.441026,122,293.70341
279.61996,129,298.111446
261.981383,116,301.025365
265.440594,113,302.914296
255.721719,109,306.087783
281.342389,138,309.463969
272.937409,121,312.693938
266.52852,122,315.803509
281.205948,118,318.989626
275.100803,120,322.245776
275.236712,113,324.133212
285.890554,124,329.108221
271.142443,123,332.276334
293.209265,118,335.551867
315.621481,155,340.157203
306.711376,127,343.497548
310.310574,125,345.42495
290.763068,118,348.69034
301.112598,120,352.034211
298.068562,121,355.189038
311.743687,127,358.407158
234.577717,103,361.686826
253.684034,106,365.360946
264.782891,107,368.488872
269.170032,109,371.616323
337.621828,132,374.75956
322.098102,126,377.94003
250.191642,101,379.728714
295.935513,129,383.062186
260.04615,103,386.330323
269.243912,120,389.625741
386.048132,141,392.833926
350.091117,134,397.43499
291.752645,112,400.486254
348.088387,128,403.720934
322.342459,132,406.878507
358.740119,136,410.258371
337.730271,128,413.473643
355.536199,129,416.721198
336.307689,125,420.041916
381.754584,133,423.201233
351.21164,125,426.518764
350.600811,130,431.729122
331.685688,126,434.98769
323.796235,123,438.15167
329.704034,122,441.272351
289.238897,110,444.516361
361.565994,126,447.862883
344.842085,126,451.211023
316.890908,126,454.506685
311.254326,118,456.388937
275.752168,109,459.051265
284.499155,116,463.836429
296.93976,116,466.977389
271.173241,113,468.708859
278.255916,112,471.915422
266.991417,112,474.879255
270.191425,112,478.007492
290.954451,122,481.297217
289.577118,120,483.071674
301.478076,125,486.227125
312.535979,132,489.250611
312.6008,132,493.849668
317.658081,135,498.257264
312.492071,133,501.613375
320.165321,132,504.897219
319.611346,135,508.129125
287.269548,121,511.260799
301.130629,124,514.571275
277.355447,120,517.77053
270.004834,121,520.984833
310.519593,129,524.359467
303.596317,127,527.530854
336.463267,149,532.270761
319.680994,137,535.67965
320.151376,137,538.878302
317.673999,137,542.183805
336.918307,150,546.919175
330.157234,140,550.084289
309.143756,132,553.297193
352.779948,164,556.805576
315.013396,138,565.919872
316.01412,137,569.331248
341.214354,156,572.811846
310.670599,133,576.110076
328.279238,143,579.547882
325.522646,133,584.312438
321.446556,135,587.735745
327.601182,141,591.063926
828.685617,641,609.225634
327.273288,143,612.642489
313.538837,131,616.006862
318.337713,144,619.442437
329.520383,136,624.128441
295.588191,128,627.520845
358.849728,143,630.912898
316.561298,139,635.963883
310.371152,139,639.351801
277.201978,114,642.651568
420.90817,158,645.977746
468.930013,174,650.655828
461.181434,169,655.356606
