#{"t_start": 1774867829.550231, "env_id": "Hopper-v4"}
r,l,t
10.182118,14,0.76962
6.762264,9,0.783784
12.01503,16,0.806512
39.169108,40,0.870387
12.269684,15,0.89771
9.668291,13,0.922832
15.660241,17,0.95907
119.043547,83,1.186884
10.12958,15,1.232606
6.410088,10,1.262887
18.007242,19,1.319335
10.09719,19,1.376199
20.909629,22,1.439649
9.13444,11,1.472974
47.071708,37,1.574677
12.21762,19,1.627465
25.88334,38,1.747333
13.942387,18,1.80353
16.881329,29,1.895468
9.436993,12,1.93446
7.662799,10,1.967417
6.491119,15,2.013291
9.466494,23,2.083363
8.552406,12,2.121117
10.093313,14,2.164718
5.717197,9,2.192595
20.272373,26,2.272414
15.799441,20,2.335459
7.013368,9,2.363102
9.278216,11,2.400092
11.944296,18,2.456192
15.706037,19,2.516829
24.290859,26,2.596555
8.713437,11,2.632019
9.732933,12,2.67226
8.396216,10,2.702711
16.614344,20,2.765926
86.929707,84,3.026826
11.726973,26,3.112314
12.843371,26,3.192751
18.6472,29,3.281855
29.77429,29,3.373468
13.014169,16,3.422495
9.678469,13,3.463342
14.566674,15,3.511035
12.140752,14,3.554291
6.28613,11,3.590423
18.169797,20,3.652326
17.925855,20,3.710044
14.450075,16,3.755625
52.947128,61,3.932925
24.959166,23,4.002737
110.855747,99,4.307719
9.542771,14,4.350114
16.551034,19,4.921239
8.487846,10,4.940403
5.718296,8,4.956115
21.567675,24,6.220442
10.877685,21,6.299908
13.66101,15,6.35737
17.269778,28,7.817831
13.861694,18,7.893089
6.422013,10,7.931722
16.928756,17,7.987998
8.368261,14,9.403088
35.599735,32,9.527046
33.694894,28,11.073915
14.495772,17,11.14908
29.143572,25,11.248742
39.717499,46,12.764976
9.60357,13,12.813164
8.581321,11,12.850693
21.379675,20,14.34622
14.589801,16,14.403864
75.504691,48,15.870266
9.9042,18,15.94231
26.638431,25,16.037607
11.539695,18,17.331892
101.026318,66,18.979316
26.916253,25,19.073941
26.886889,23,19.157804
51.125069,58,20.697565
8.210397,29,22.15792
74.577657,49,23.729219
65.168821,41,23.886349
64.636811,39,25.433599
129.366264,77,27.169407
107.802144,72,28.853815
106.949734,56,30.402216
64.339628,44,31.903231
55.289559,34,32.036415
200.804336,136,35.294844
59.601913,36,37.388695
51.101466,31,37.445229
81.247126,48,38.748651
250.574137,124,41.969941
252.722605,120,45.088715
227.135107,110,48.297456
239.539697,107,50.160043
181.45054,87,53.267415
207.713509,94,55.04293
126.379998,69,56.754602
183.24003,90,59.804734
207.547236,93,61.502483
223.679774,98,64.66348
219.956702,98,66.482545
213.845144,94,71.05759
255.768951,107,72.855634
202.929614,91,75.956288
218.032562,102,77.749494
200.242867,92,80.75654
194.962702,90,82.493412
187.908795,88,85.418859
184.235049,89,87.106686
183.230233,90,88.722722
181.355067,86,91.813573
195.856766,88,93.488579
177.046056,89,95.152369
186.968365,92,98.236304
188.78568,86,100.01649
176.532238,86,103.913953
198.993778,89,105.600993
178.35801,87,107.24529
175.052464,86,110.190541
170.37156,86,111.821235
188.929917,94,113.456364
194.102746,96,116.427694
177.920315,85,118.00862
207.510563,99,121.131125
200.420595,103,122.861598
198.021623,100,125.837543
225.097767,103,128.798887
199.896116,98,130.42393
