#{"t_start": 1774896164.5606973, "env_id": "HalfCheetah-v4"}
r,l,t
-304.566371,1000,3.625594
-321.422895,1000,18.931089
-382.230717,1000,38.835979
-369.299533,1000,54.078776
-272.303487,1000,59.894838
-294.497893,1000,75.275131
-288.774294,1000,95.534266
-279.244175,1000,111.057489
-227.678615,1000,130.960629
-406.03151,1000,132.990809
-277.009033,1000,153.01256
-428.225631,1000,168.356816
-289.544103,1000,187.908399
-268.79703,1000,203.203401
-319.863339,1000,209.447577
-268.684145,1000,224.761683
-346.85356,1000,244.839229
-277.247533,1000,260.099084
-305.233115,1000,279.638564
-301.383367,1000,281.620656
-296.464601,1000,301.81304
-185.35785,1000,317.276782
-252.667059,1000,338.400384
