#{"t_start": 1774896164.5745325, "env_id": "HalfCheetah-v4"}
r,l,t
-472.428347,1000,3.61177
-256.912069,1000,18.917249
-337.400868,1000,38.822042
-440.716625,1000,54.064715
-176.823146,1000,59.880857
-291.381366,1000,75.261294
-239.634741,1000,95.520466
-325.948647,1000,111.043546
-286.354619,1000,130.946448
-268.160536,1000,132.977014
-203.745405,1000,152.998712
-247.983536,1000,168.342854
-333.316878,1000,187.894683
-333.543249,1000,203.189731
-129.142427,1000,209.434113
-301.564255,1000,224.747809
-234.322065,1000,244.825511
-285.381062,1000,260.085522
-376.200392,1000,279.624662
-360.31223,1000,281.60695
-215.096392,1000,301.798821
-316.491262,1000,317.262867
-225.877501,1000,338.3865
-258.972853,1000,353.861876
-166.719942,1000,360.382985
-281.880651,1000,375.79769
-213.858716,1000,396.01001
-282.934406,1000,411.392925
-271.554443,1000,432.028626
-187.70511,1000,434.391293
-162.525668,1000,453.913653
-134.377752,1000,469.296474
-192.13507,1000,490.155571
-202.375916,1000,505.624652
-144.566428,1000,512.169029
-166.696565,1000,527.55981
-125.580938,1000,547.881181
-269.722235,1000,563.256903
-130.611838,1000,582.430857
-125.22491,1000,584.563243
-199.746593,1000,604.371357
-234.41735,1000,619.88536
-155.617174,1000,635.40304
-140.900626,1000,655.844495
-188.132686,1000,657.703614
-169.975422,1000,677.25307
-104.387629,1000,692.58169
-61.982995,1000,712.085985
-118.852226,1000,727.278867
-171.603941,1000,732.968613
-126.900418,1000,748.197407
-76.086221,1000,767.671831
-102.781935,1000,782.833463
-115.925756,1000,801.952382
-70.170675,1000,803.759937
-124.578025,1000,823.423292
-37.472614,1000,838.628722
-97.948273,1000,858.599247
-47.851455,1000,873.67423
-31.318808,1000,879.843261
8.060471,1000,895.585747
-21.230425,1000,916.352686
3.260755,1000,931.560257
-10.071423,1000,952.204967
47.80409,1000,954.039191
104.159407,1000,974.379912
-46.210348,1000,989.443664
99.446525,1000,1009.336574
47.041213,1000,1024.536219
70.865774,1000,1030.529132
69.772898,1000,1045.664098
-215.488134,1000,1065.01044
147.447215,1000,1079.641311
118.932461,1000,1099.557821
154.144264,1000,1101.469702
222.808827,1000,1121.72472
131.228147,1000,1136.570137
135.237018,1000,1156.26198
169.960612,1000,1171.163552
139.22329,1000,1176.435859
143.05436,1000,1191.158788
248.351678,1000,1211.904249
135.565378,1000,1226.774334
154.738953,1000,1246.938632
113.469307,1000,1249.133733
172.655866,1000,1263.871622
154.223037,1000,1284.481997
298.750193,1000,1299.148108
229.893951,1000,1319.475265
397.657699,1000,1321.666734
191.653015,1000,1341.732396
246.363475,1000,1356.528402
294.608859,1000,1376.142787
284.634205,1000,1390.98599
372.736659,1000,1398.888253
403.629165,1000,1413.653052
379.716051,1000,1433.261897
370.022685,1000,1447.942941
366.554339,1000,1467.844923
424.064766,1000,1469.821084
214.032842,1000,1488.535449
423.380245,1000,1503.368981
383.515947,1000,1524.435525
443.008231,1000,1539.355644
411.614735,1000,1546.851365
435.254732,1000,1561.266779
333.541098,1000,1580.285431
518.492656,1000,1595.142048
415.244568,1000,1615.743656
454.181157,1000,1617.872832
475.340897,1000,1636.722415
578.291528,1000,1651.43192
456.674152,1000,1671.141477
551.431027,1000,1685.781571
526.879925,1000,1694.2096
481.807323,1000,1708.977691
600.94687,1000,1729.587016
445.145729,1000,1744.410169
546.412511,1000,1765.172373
504.108472,1000,1767.232465
605.054222,1000,1787.191471
498.424985,1000,1801.768748
610.615987,1000,1822.043279
370.024798,1000,1836.889638
671.957639,1000,1843.677091
624.81287,1000,1858.652869
