#{"t_start": 1774950367.06395, "env_id": "HalfCheetah-v4"}
r,l,t
-118.834794,1000,2.092556
-412.085261,1000,34.873569
-173.503546,1000,72.319843
-213.255812,1000,111.037513
-203.932994,1000,136.250043
-196.144379,1000,174.007184
-194.669623,1000,212.811937
-214.869145,1000,250.282371
-271.090109,1000,289.575957
-212.111093,1000,314.170635
-134.461636,1000,352.051369
-145.232205,1000,390.934195
-73.110338,1000,430.559965
-30.512853,1000,468.837406
6.227065,1000,493.364615
105.880434,1000,530.102627
92.331774,1000,569.495685
504.090149,1000,608.374551
582.616914,1000,645.765638
817.571206,1000,671.394856
850.68582,1000,710.879398
735.513559,1000,748.187231
809.241353,1000,787.529741
2140.827577,1000,824.414494
2310.082861,1000,848.302805
2545.695911,1000,887.043707
2410.490481,1000,924.376461
2563.314463,1000,964.063861
2671.858261,1000,1003.579385
2724.342527,1000,1026.492718
2995.988276,1000,1064.888558
3007.732692,1000,1102.028316
2558.432713,1000,1140.803994
2817.978616,1000,1179.362676
2901.573283,1000,1202.756998
3194.151377,1000,1241.136347
3198.474268,1000,1280.633542
3176.518695,1000,1318.769124
3546.316815,1000,1355.827302
3732.891714,1000,1379.725867
3841.267427,1000,1418.710832
3973.583419,1000,1456.33613
4186.192217,1000,1493.880986
3703.502036,1000,1532.876854
4057.545958,1000,1558.405881
3827.31968,1000,1595.568534
4033.003423,1000,1634.295285
3915.743009,1000,1669.838526
3927.486612,1000,1702.663722
4222.087278,1000,1726.859257
4282.965846,1000,1765.231873
4052.60592,1000,1805.134015
3923.028965,1000,1843.901296
4107.040884,1000,1880.918694
4117.469615,1000,1905.527816
4342.101292,1000,1943.729633
4280.272565,1000,1981.153672
4243.603297,1000,2020.257768
4230.444128,1000,2058.367202
4366.288217,1000,2082.285601
4498.820312,1000,2120.294209
4345.415738,1000,2158.169822
4462.690665,1000,2196.947213
4568.106553,1000,2233.704509
4554.007753,1000,2259.109766
4532.118053,1000,2298.739624
4594.354013,1000,2336.823894
4710.560555,1000,2375.516338
4495.861498,1000,2414.258567
4679.710093,1000,2437.890763
4816.086663,1000,2475.972365
4819.788987,1000,2513.552784
4917.478967,1000,2552.740547
4850.144659,1000,2592.443501
4991.65974,1000,2615.659486
5127.704301,1000,2655.791789
5209.029256,1000,2695.18685
4977.394302,1000,2732.203339
5071.128432,1000,2771.021269
5263.86601,1000,2794.952734
5298.042905,1000,2833.593106
5229.946705,1000,2871.842392
5518.32082,1000,2908.662269
5249.196725,1000,2947.625594
5435.124123,1000,2971.243292
5276.724683,1000,3009.209354
5230.71816,1000,3047.65251
5609.985253,1000,3084.27729
5545.298219,1000,3123.313263
5585.81266,1000,3148.682751
5623.626163,1000,3186.817445
5641.456578,1000,3226.311195
5713.388029,1000,3265.324658
5897.415867,1000,3303.35555
5732.946193,1000,3327.400235
5733.564993,1000,3364.51466
5930.209867,1000,3403.456208
5852.90453,1000,3443.422188
6082.375097,1000,3480.581232
5887.412806,1000,3505.441407
6007.923591,1000,3543.228858
6136.852847,1000,3580.996872
6264.91045,1000,3619.694701
6161.384682,1000,3657.533226
6139.44381,1000,3682.233268
6008.842201,1000,3720.878272
6051.193699,1000,3758.991898
6183.75287,1000,3798.341697
6116.373211,1000,3837.652549
6355.234043,1000,3861.367304
6291.289204,1000,3901.24013
6178.285931,1000,3937.71793
6352.939295,1000,3976.280021
6446.586343,1000,4015.643458
6317.228264,1000,4039.332697
6726.60588,1000,4077.794025
6461.052341,1000,4116.715268
6412.120529,1000,4154.048341
6641.298962,1000,4190.520115
6892.909566,1000,4211.953094
6538.010025,1000,4251.133621
6684.757214,1000,4290.609322
6553.632865,1000,4327.469731
6785.823148,1000,4366.162606
6694.335669,1000,4391.134868
