#{"t_start": 1775035433.3149118, "env_id": "SafetyPointGoal1-v0"}
r,l,t
-0.720011,1000,8.371398
0.242716,1000,78.332182
0.943133,1000,153.086657
-0.525721,1000,229.062108
-0.082658,1000,259.138785
-0.159063,1000,333.667254
-0.755459,1000,409.407968
0.495858,1000,483.869516
-0.431174,1000,559.959211
-0.002908,1000,590.344502
-0.094567,1000,665.110687
0.056208,1000,740.275663
-0.067763,1000,815.648515
0.064983,1000,889.849468
-0.333849,1000,919.874641
3.609237,1000,994.581088
1.325284,1000,1070.636035
3.062815,1000,1146.549162
1.018695,1000,1220.041929
4.395902,1000,1250.31988
15.242712,1000,1326.341925
21.40114,1000,1400.805807
18.39505,1000,1476.615279
21.357406,1000,1551.415839
24.672071,1000,1581.637887
25.385561,1000,1657.539929
26.223741,1000,1732.34068
25.226193,1000,1808.058849
24.56414,1000,1884.197727
25.882715,1000,1912.596266
24.857178,1000,1988.436394
24.074771,1000,2062.947349
26.82024,1000,2138.789453
25.184337,1000,2214.658682
23.892862,1000,2243.361028
10.166841,1000,2318.882146
18.591988,1000,2394.819756
22.93162,1000,2469.275817
20.900749,1000,2544.881104
26.459442,1000,2573.655554
24.009226,1000,2649.727302
25.212754,1000,2725.78818
23.836624,1000,2800.16841
23.818209,1000,2876.616676
26.731734,1000,2906.962742
24.238522,1000,2981.638052
26.977479,1000,3057.123616
27.254059,1000,3131.909699
22.9746,1000,3207.016799
26.321803,1000,3236.854188
26.131011,1000,3311.630312
25.627469,1000,3387.978442
26.971296,1000,3463.724921
25.671668,1000,3538.255093
26.926785,1000,3567.991082
24.584558,1000,3642.215679
26.866571,1000,3718.620965
24.360995,1000,3794.536666
26.28268,1000,3869.468999
25.178037,1000,3900.00195
28.168621,1000,3975.665581
26.007355,1000,4050.761999
26.123794,1000,4126.723332
25.01878,1000,4201.211274
25.81777,1000,4231.556552
26.731458,1000,4307.240632
27.301693,1000,4382.169026
27.882502,1000,4457.840766
28.243038,1000,4534.159378
26.859753,1000,4562.780766
26.129547,1000,4638.578541
28.472699,1000,4713.468698
25.99346,1000,4789.502865
26.328526,1000,4865.769611
26.978618,1000,4894.562055
27.804928,1000,4970.547754
26.657311,1000,5046.832145
27.837147,1000,5121.36575
26.593184,1000,5197.203428
25.605973,1000,5225.948499
28.375666,1000,5302.299947
27.144028,1000,5378.293577
25.596053,1000,5452.930257
30.594218,1000,5529.186903
26.460781,1000,5559.464036
29.103683,1000,5634.289704
26.631383,1000,5710.391681
27.527882,1000,5784.981067
27.548493,1000,5861.180752
25.669986,1000,5891.619683
26.533425,1000,5966.332099
27.747582,1000,6042.322605
32.052278,1000,6118.370667
24.580088,1000,6192.940222
25.328458,1000,6223.399117
24.872428,1000,6298.262097
27.720847,1000,6373.972396
26.636903,1000,6450.246301
26.389195,1000,6525.230649
26.401478,1000,6555.689567
26.87508,1000,6632.251606
26.286795,1000,6706.527374
26.651877,1000,6782.451525
27.020137,1000,6857.158209
27.193207,1000,6887.170369
26.722689,1000,6963.379556
27.151419,1000,7037.851541
30.744907,1000,7113.97277
28.008408,1000,7190.376542
27.451066,1000,7219.360041
26.080816,1000,7294.737044
25.303518,1000,7369.458395
26.504064,1000,7445.235321
28.577547,1000,7521.289236
28.655614,1000,7550.262997
26.236441,1000,7626.449837
25.703798,1000,7702.325032
25.028495,1000,7776.942426
27.726591,1000,7852.713074
27.473723,1000,7881.41737
25.674372,1000,7957.594355
26.728413,1000,8033.40395
26.988539,1000,8108.115422
28.751761,1000,8184.320646
29.258286,1000,8214.570184
