#{"t_start": 1774937320.8856988, "env_id": "HalfCheetah-v4"}
r,l,t
-365.230406,1000,1.988421
-289.14399,1000,34.134078
-258.201142,1000,70.834361
-190.422335,1000,109.736511
-244.656379,1000,134.899875
-263.693255,1000,170.305203
-212.023134,1000,208.785567
-163.123466,1000,245.151025
-124.952369,1000,283.921068
-86.363182,1000,308.266376
-106.007543,1000,345.703465
-386.255963,1000,384.056742
-192.018683,1000,422.212423
-103.1885,1000,459.106644
38.182458,1000,483.144974
241.065894,1000,520.287143
180.025604,1000,559.387222
338.849506,1000,597.361078
315.34408,1000,635.094087
569.390837,1000,659.503993
756.25109,1000,698.29658
1191.80012,1000,735.900268
865.469792,1000,774.713143
2072.93723,1000,811.675771
2161.686606,1000,836.713825
2272.788307,1000,875.410052
2429.754177,1000,912.328168
2928.688591,1000,949.520517
2772.240864,1000,988.057502
3078.156632,1000,1011.263707
3189.314343,1000,1050.596808
3267.856786,1000,1087.765178
3482.397034,1000,1126.00129
2677.319561,1000,1163.854439
3354.838881,1000,1187.274182
3528.359184,1000,1224.97195
3438.512387,1000,1262.935158
3824.43034,1000,1300.510384
3722.895387,1000,1339.00879
3621.756592,1000,1362.614822
3727.308669,1000,1400.887883
3239.530004,1000,1440.045119
3739.875618,1000,1477.758809
3885.196514,1000,1516.681886
3810.416387,1000,1541.26684
3901.261043,1000,1578.180132
3770.853994,1000,1616.886004
3945.973015,1000,1654.329251
4196.883156,1000,1692.87033
3898.501311,1000,1716.982898
4091.006928,1000,1752.631805
4142.93654,1000,1790.968219
4312.727282,1000,1829.200212
4270.698338,1000,1867.345067
4320.632268,1000,1890.755039
4280.039142,1000,1927.540585
4383.786977,1000,1963.880562
4222.873276,1000,1999.795611
4322.87213,1000,2035.794544
4343.111223,1000,2060.60295
4309.764906,1000,2099.424171
4348.634719,1000,2136.601645
4334.458421,1000,2174.700975
4442.241239,1000,2211.097873
4393.589443,1000,2235.757584
4430.161255,1000,2275.099169
4713.333982,1000,2313.058659
4532.237592,1000,2350.835469
4681.906788,1000,2388.339743
4625.941756,1000,2411.485759
4612.991705,1000,2449.071908
4603.938268,1000,2485.848966
4619.484463,1000,2525.120964
4716.144262,1000,2564.521099
4789.510372,1000,2588.175173
4728.898911,1000,2625.787952
4701.412271,1000,2665.029028
4256.780445,1000,2701.524898
4713.141613,1000,2740.279468
4803.995309,1000,2761.772895
4855.060614,1000,2798.521094
4933.925343,1000,2837.200981
5033.038203,1000,2874.801014
4859.549042,1000,2914.054453
4954.016168,1000,2938.78271
4884.058174,1000,2975.687106
4917.287086,1000,3012.899632
5095.031542,1000,3050.033063
5014.89056,1000,3088.678017
4954.71381,1000,3113.285178
5056.536941,1000,3149.171787
4977.607356,1000,3185.192652
5034.342657,1000,3223.88904
5270.939672,1000,3259.601973
5132.522005,1000,3283.881752
4987.126915,1000,3319.366186
5104.230577,1000,3357.91628
5140.176777,1000,3396.091034
4977.311223,1000,3432.151221
5016.681509,1000,3455.7446
5196.716392,1000,3494.239163
5192.303442,1000,3531.863844
5214.816118,1000,3568.339825
5244.278336,1000,3603.569498
5149.91887,1000,3628.545519
5115.751022,1000,3667.501549
5179.318109,1000,3704.277142
5103.174604,1000,3742.199036
5213.136748,1000,3779.55327
5259.049884,1000,3803.172716
5324.581857,1000,3841.934814
5278.596569,1000,3878.91553
5048.200753,1000,3914.990033
5257.612145,1000,3953.265124
5225.424533,1000,3976.557615
5196.659889,1000,4014.970182
5308.684122,1000,4052.292964
5269.994769,1000,4089.15187
5294.154919,1000,4128.008009
5186.072158,1000,4151.415634
5156.051922,1000,4189.905249
5242.008813,1000,4227.819543
5287.063351,1000,4265.450017
5158.656336,1000,4303.697422
5154.898523,1000,4328.823906
