#{"t_start": 1774827470.558519, "env_id": "Hopper-v4"}
r,l,t
15.310398,17,0.892715
17.518494,23,0.938464
13.212667,17,0.975247
19.093027,18,1.017943
12.605255,21,1.072333
8.238157,21,1.134144
49.707995,48,1.291521
4.767317,14,1.3383
10.703584,14,1.385272
7.841358,13,1.429273
17.340885,29,1.527268
3.213925,13,1.5715
15.596633,27,1.664182
17.875226,31,1.775901
10.715139,14,1.824723
24.763944,36,1.942783
8.75505,12,1.981623
70.539834,47,2.14702
6.513415,10,2.185463
16.042747,15,2.240948
22.377448,25,2.333719
9.340724,16,2.394213
11.488642,16,2.452275
10.517481,26,2.552114
10.745074,19,2.62207
11.364068,16,2.681165
12.781643,14,2.730399
16.822223,30,2.836845
18.512999,16,2.893457
5.589963,10,2.927345
9.588098,17,2.985624
5.369166,8,3.014536
6.763665,10,3.050561
27.082573,27,3.134619
6.777726,15,3.179535
14.67495,15,3.22561
12.53714,15,3.274647
33.561962,26,3.363572
5.853243,10,3.396624
8.667137,12,3.438405
20.247735,21,3.512486
6.997149,9,3.5439
25.090193,22,3.62266
16.599004,15,3.678315
7.367001,13,3.724983
12.420381,14,3.776052
14.072565,20,3.851146
9.654322,11,3.892416
6.271119,8,3.921457
5.041946,8,3.95021
9.182595,13,3.997321
19.697834,19,4.068311
8.87358,15,4.122984
14.637845,21,4.205116
109.331088,69,4.459604
22.478463,21,4.534717
68.322149,49,4.711713
16.762659,20,4.783144
11.655574,14,4.834807
4.56179,7,4.859801
8.251586,12,4.903732
7.795048,10,4.93939
14.214923,17,5.000431
8.234861,11,5.040788
14.037365,25,5.13112
14.641253,17,7.7827
16.132372,16,7.817039
8.260218,11,7.839648
9.791335,29,7.908214
19.177792,21,7.962416
10.906407,17,8.011426
5.288664,28,8.094511
25.273901,32,8.19055
6.460115,18,8.245684
29.800028,24,8.32282
13.705587,18,8.367634
31.328693,34,8.45168
7.316512,13,8.487307
6.157208,8,8.509447
15.40647,33,8.603877
8.881127,16,8.652586
7.478508,11,8.688039
9.533341,23,8.763224
26.777431,30,8.860846
6.698139,10,8.893625
5.499376,15,8.938364
7.846292,11,8.96961
15.154533,18,9.022299
7.171742,14,9.066462
18.980415,19,9.126108
8.677779,17,9.186217
22.410385,29,9.291669
8.619029,11,9.331536
7.26162,11,9.371397
14.037651,15,9.428224
15.132834,21,9.504626
9.915697,12,9.549172
29.573473,35,9.679245
10.215374,20,9.75404
17.219902,18,9.820198
18.504392,24,9.909624
13.686087,14,9.9602
16.864999,32,10.079172
17.860818,27,10.17804
23.368313,46,16.593004
17.762199,21,16.679904
13.221961,16,16.742231
16.844734,28,16.851463
44.287787,43,17.010281
8.502976,21,17.085052
40.966611,31,17.199562
7.645724,11,17.240369
8.263964,13,17.28853
10.368739,19,17.36212
5.686788,9,17.395169
8.406295,12,17.438903
24.410288,31,17.550697
64.468733,46,17.71491
80.771414,66,17.952584
14.621358,17,18.014414
12.772494,16,18.073007
8.962781,12,18.116594
11.611974,23,18.199455
42.439032,34,19.068641
11.809448,16,19.102374
85.063302,50,19.228758
41.516137,35,19.338317
12.787289,14,19.384651
10.321628,25,19.466556
80.211165,50,19.632994
5.559025,12,19.674239
63.157103,38,19.794025
48.853364,39,19.921128
127.196712,79,20.190496
6.178853,10,20.22527
7.240652,18,20.29025
22.445293,26,20.384276
88.720424,54,20.578916
20.99164,35,20.70393
89.720425,63,20.928714
5.857897,20,21.000657
19.903136,42,21.153035
86.138888,49,21.328591
9.334292,25,21.41917
23.542936,32,21.532533
11.28448,15,21.585012
8.224633,11,21.62379
15.862989,20,21.694211
15.456261,22,21.773943
60.45996,36,21.904284
20.561818,20,21.974046
15.720327,17,22.03146
13.831506,14,22.073435
12.232446,13,22.116366
22.349206,28,22.210038
8.457153,10,22.244432
25.418063,30,22.345042
26.753273,26,22.428889
16.022042,16,22.481212
10.770628,30,22.580832
9.576481,35,22.699401
20.271706,18,22.765141
33.90313,30,22.871837
16.297505,22,22.949152
12.723273,19,23.01603
26.90124,25,23.10545
8.111954,11,23.142876
5.430871,9,23.173322
8.061247,12,23.988824
31.146149,28,24.03924
12.713971,14,24.067378
63.443621,75,24.247948
8.452358,14,24.287412
14.888476,18,24.341413
18.151683,27,24.425959
13.774751,18,24.482989
33.656463,29,24.574764
5.304493,22,24.645115
6.499225,9,24.67477
10.987823,13,24.718252
23.183304,32,24.822642
40.629198,31,24.922718
9.986783,12,31.279994
86.167968,50,31.488368
15.118108,19,31.561708
19.59698,20,31.633294
117.167791,85,31.916171
109.666145,91,32.215503
12.483056,13,32.261102
21.261439,20,32.331345
75.961075,45,32.487596
25.818358,42,32.639017
10.16197,14,32.688601
149.500453,77,32.94806
13.558075,19,33.009767
22.975061,20,33.075398
23.056136,21,33.144152
31.371842,27,33.229622
12.076979,13,33.273103
38.426896,27,33.35958
5.720827,16,33.411407
124.282246,84,33.687213
75.758784,47,33.843236
73.14755,44,33.984633
11.545222,19,34.044277
30.918942,26,34.125725
91.010425,54,34.297789
12.965342,19,34.99658
