#{"t_start": 1774827470.5585506, "env_id": "Hopper-v4"}
r,l,t
22.956846,21,0.900809
34.646849,29,0.959274
35.494008,28,1.025318
7.994303,12,1.05615
10.367641,17,1.102866
7.244412,10,1.134288
5.688726,8,1.16047
8.625153,10,1.192284
20.889065,20,1.258112
14.310623,20,1.324006
10.716355,19,1.38873
22.119062,23,1.466626
15.040048,18,1.527025
4.153273,13,1.57128
9.470769,11,1.608577
39.178835,47,1.775708
8.602785,17,1.834321
13.158138,19,1.898145
8.812947,14,1.942741
18.864823,18,2.001833
10.756867,13,2.045933
74.544594,47,2.21904
4.655293,7,2.244475
10.257076,16,2.304024
25.548131,23,2.389493
12.085874,14,2.440912
19.095438,17,2.506384
7.169379,15,2.563406
13.474274,14,2.614563
21.489295,27,2.712849
9.500878,14,2.762222
21.657121,20,2.832695
14.466289,16,2.889407
53.77185,50,3.063682
21.288695,21,3.128752
11.601466,17,3.179276
8.643757,20,3.24168
18.885253,19,3.305071
28.041488,32,3.414365
43.841917,45,3.572625
14.929795,27,3.670429
10.604425,20,3.743195
24.917938,21,3.822263
14.434015,15,3.877805
12.464009,16,3.936149
15.470014,16,3.993301
90.502701,56,4.204551
8.230489,10,4.243854
8.54003,18,4.310636
13.460625,16,4.369058
17.411016,25,4.459324
13.045223,14,4.509787
25.518331,23,4.591796
7.028579,9,4.624366
4.718806,7,4.649451
17.715895,17,4.711458
10.218225,13,4.757335
8.774494,17,4.819423
14.654192,32,4.935375
10.144754,17,4.99632
8.805959,11,5.036876
12.353712,14,5.087793
5.353084,13,5.135029
16.820685,18,7.786451
8.048439,10,7.807732
11.000057,12,7.833289
10.751351,21,7.881357
6.372227,13,7.913229
27.667184,23,7.973182
11.845512,13,8.011034
11.214697,12,8.046721
11.436257,25,8.121797
9.215695,11,8.154326
9.527181,14,8.196491
16.663417,18,8.252392
27.91496,31,8.348287
10.138642,12,8.374407
15.684273,20,8.421843
17.700927,23,8.484054
9.204751,14,8.523091
4.913842,8,8.545874
