#{"t_start": 1774899965.747603, "env_id": "HalfCheetah-v4"}
r,l,t
-414.532332,1000,2.947866
-247.188212,1000,17.599248
-424.380906,1000,38.783861
-377.214451,1000,53.595302
-320.185615,1000,62.253894
-354.799365,1000,77.040908
-71.591134,1000,98.198176
-286.557886,1000,113.123049
-364.234281,1000,134.366586
-275.332957,1000,136.385195
-376.974654,1000,157.61668
-257.313508,1000,172.606326
-303.667052,1000,193.689889
-284.829085,1000,208.652736
-200.919885,1000,217.281837
-264.978508,1000,232.016419
-349.646353,1000,252.649557
-279.655477,1000,267.56426
-216.085521,1000,288.826349
-319.278612,1000,290.988406
-303.421739,1000,312.001183
-291.688225,1000,326.505704
-272.456763,1000,347.463495
-246.839626,1000,362.487184
-273.369473,1000,370.613826
-282.884723,1000,385.792624
-178.636514,1000,406.903358
-203.165602,1000,421.905941
-254.129265,1000,443.043014
-263.427118,1000,445.364226
-186.45603,1000,466.363491
-198.031066,1000,481.399247
-287.287633,1000,502.397405
-240.945121,1000,517.465074
-300.843548,1000,526.012446
-235.404542,1000,541.04518
-248.666102,1000,562.414002
-151.689125,1000,577.399482
-230.247888,1000,598.613441
-123.601107,1000,600.875897
-179.164117,1000,622.133108
-208.656129,1000,637.069512
-113.723299,1000,652.12518
-193.851741,1000,673.127934
-151.166274,1000,675.451299
-159.47552,1000,696.93517
-217.895753,1000,711.842895
-108.503397,1000,733.249249
-244.278344,1000,748.298296
14.969204,1000,757.157597
-202.250001,1000,772.1635
-36.751339,1000,793.403499
-132.069303,1000,808.543645
-99.143471,1000,829.859499
-83.804468,1000,832.164624
66.18153,1000,853.096337
7.847551,1000,868.027029
18.455613,1000,889.208247
-161.942952,1000,904.173813
-139.45305,1000,912.265599
179.483358,1000,927.091199
29.11519,1000,948.046034
-66.829669,1000,963.111199
-143.403644,1000,984.170732
84.210591,1000,986.230994
-47.052938,1000,1007.418481
65.833525,1000,1022.379516
-52.758341,1000,1043.38063
184.112082,1000,1058.278041
-105.598538,1000,1066.560721
-78.339297,1000,1081.532166
197.178788,1000,1102.754189
3.74362,1000,1117.772875
115.70051,1000,1139.078948
167.000847,1000,1141.410348
165.020827,1000,1162.719024
-31.964513,1000,1177.702482
162.773162,1000,1198.348132
188.400932,1000,1213.353652
183.093028,1000,1221.696439
158.882881,1000,1236.524607
223.157544,1000,1257.788289
169.392716,1000,1272.641487
-67.995753,1000,1293.841606
213.932128,1000,1296.294645
107.665785,1000,1311.27766
69.254385,1000,1332.719753
148.203271,1000,1347.699315
140.765936,1000,1368.906644
67.201458,1000,1371.20043
213.681764,1000,1392.536956
282.159989,1000,1407.502542
237.994671,1000,1429.077993
-22.920017,1000,1444.017427
219.851756,1000,1452.740015
387.968701,1000,1467.786937
371.540404,1000,1488.052361
273.892555,1000,1502.835304
284.13591,1000,1524.13249
403.747169,1000,1526.157526
187.072337,1000,1547.389642
392.273555,1000,1562.335598
275.341532,1000,1583.413496
433.35896,1000,1598.282152
279.816744,1000,1606.919481
398.249967,1000,1621.785791
450.52951,1000,1642.532818
479.558394,1000,1657.278579
491.350704,1000,1678.352483
178.98718,1000,1680.584564
390.083832,1000,1701.478637
567.939821,1000,1716.358285
624.60242,1000,1737.183971
448.801298,1000,1752.182888
362.618846,1000,1760.224799
452.236683,1000,1774.789045
331.559402,1000,1795.661075
676.087791,1000,1810.247111
355.735043,1000,1831.39261
617.58391,1000,1833.76309
181.036751,1000,1854.659828
552.645366,1000,1869.137549
568.948244,1000,1890.183684
622.660018,1000,1904.614331
777.611972,1000,1913.030408
622.279051,1000,1927.499607
