#{"t_start": 1775101879.395673, "env_id": "SafetyPointGoal1-v0"}
r,l,t
0.613974,1000,8.417479
-1.337697,1000,78.839394
-0.157801,1000,153.687456
0.126522,1000,230.194073
-0.252844,1000,260.322194
0.024951,1000,335.20199
0.137814,1000,411.810839
-0.025717,1000,486.590546
0.563264,1000,563.364425
-0.270877,1000,593.939589
0.014841,1000,669.357077
0.880333,1000,745.462156
0.005416,1000,821.629711
-0.516875,1000,896.972195
0.939455,1000,927.46198
0.719558,1000,1002.762501
0.46224,1000,1078.683502
2.589991,1000,1155.322293
0.398145,1000,1229.813219
4.222523,1000,1260.311043
5.554396,1000,1337.377329
11.41942,1000,1412.444804
13.253348,1000,1489.301413
13.950276,1000,1564.508168
15.888212,1000,1595.156492
7.218096,1000,1671.80185
3.798141,1000,1747.192902
1.228137,1000,1823.735636
8.10341,1000,1900.407843
18.323836,1000,1929.399493
23.611425,1000,2006.001989
21.016305,1000,2081.206112
18.517774,1000,2157.388006
24.722121,1000,2233.974601
22.636911,1000,2262.984048
15.396437,1000,2338.924432
25.187592,1000,2415.346781
21.801345,1000,2490.325357
25.095009,1000,2566.595267
20.304941,1000,2596.049249
10.126754,1000,2672.582825
16.710399,1000,2749.462915
20.152717,1000,2824.478913
14.280562,1000,2901.132758
22.579443,1000,2932.06013
22.177637,1000,3007.531959
28.439998,1000,3083.909894
25.096799,1000,3159.184471
25.391248,1000,3235.597193
25.640746,1000,3266.163948
26.017418,1000,3341.366208
24.55869,1000,3417.418315
28.329517,1000,3493.991496
27.354641,1000,3568.191888
25.093109,1000,3598.318319
26.541057,1000,3673.485126
25.221226,1000,3749.941139
25.757491,1000,3826.495407
26.090456,1000,3901.877602
26.780791,1000,3932.311148
27.234221,1000,4009.072288
27.848364,1000,4084.531412
25.687018,1000,4160.937429
27.8926,1000,4236.018347
27.183372,1000,4266.022096
26.718339,1000,4342.789835
25.73586,1000,4418.287859
26.817944,1000,4494.91597
25.076502,1000,4571.636225
27.814881,1000,4601.068383
25.396979,1000,4677.81159
27.168105,1000,4753.248002
27.117446,1000,4829.435683
26.186441,1000,4906.323071
25.538822,1000,4935.189207
27.519348,1000,5011.934041
26.647217,1000,5088.720558
29.236682,1000,5164.086621
26.607315,1000,5241.097233
25.911479,1000,5270.354192
25.352807,1000,5347.062949
27.137558,1000,5423.813954
27.589177,1000,5499.067626
25.689548,1000,5575.39678
26.293163,1000,5606.008926
26.712226,1000,5680.751631
28.161538,1000,5757.176009
26.605913,1000,5832.735303
28.104466,1000,5909.634368
29.087883,1000,5940.227606
29.202917,1000,6015.899872
26.910641,1000,6091.883597
27.225296,1000,6168.348314
26.067797,1000,6242.94461
28.709216,1000,6273.588476
27.135084,1000,6348.996625
29.36544,1000,6424.306873
26.734051,1000,6500.965139
26.005279,1000,6575.342467
26.510896,1000,6605.983593
28.181335,1000,6682.719611
26.446301,1000,6758.097667
27.276069,1000,6834.790339
25.757821,1000,6910.095215
26.510072,1000,6940.766398
26.975674,1000,7017.639656
26.853893,1000,7092.650966
27.484721,1000,7169.509876
26.896347,1000,7246.39964
26.328715,1000,7275.581447
28.528929,1000,7352.657805
26.524368,1000,7428.071776
27.625778,1000,7504.617177
26.824668,1000,7581.340985
25.880425,1000,7610.476635
26.970805,1000,7686.999778
25.292064,1000,7764.038045
25.355347,1000,7838.522885
25.505663,1000,7915.247985
26.130625,1000,7944.294261
27.013933,1000,8021.163096
28.624992,1000,8098.154203
27.697672,1000,8173.530847
26.579277,1000,8248.684983
28.290829,1000,8278.806306
