#{"t_start": 1775101879.3950713, "env_id": "SafetyPointGoal1-v0"}
r,l,t
1.940732,1000,8.417748
-2.597074,1000,78.839609
-1.204139,1000,153.687623
-1.125917,1000,230.194248
0.267738,1000,260.322404
0.811951,1000,335.202215
-0.504128,1000,411.811155
0.156896,1000,486.590763
-0.055982,1000,563.364678
-0.214386,1000,593.939909
1.259472,1000,669.357271
0.432481,1000,745.462354
0.040683,1000,821.629935
1.419889,1000,896.9725
2.895818,1000,927.462129
3.185673,1000,1002.762789
4.887939,1000,1078.683718
2.350549,1000,1155.322606
0.26338,1000,1229.813519
0.359233,1000,1260.311327
9.852421,1000,1337.377629
10.205249,1000,1412.445079
7.548322,1000,1489.301798
13.304851,1000,1564.508485
11.491714,1000,1595.15687
11.922913,1000,1671.80204
8.691106,1000,1747.19295
1.120327,1000,1823.73588
7.02459,1000,1900.408592
25.959286,1000,1929.399722
22.429276,1000,2006.002311
19.997606,1000,2081.206409
23.045601,1000,2157.387952
26.529271,1000,2233.974747
22.852617,1000,2262.984337
11.016389,1000,2338.924731
25.448028,1000,2415.347098
13.480968,1000,2490.325679
13.506105,1000,2566.597389
6.527626,1000,2596.049471
21.334246,1000,2672.58317
20.796023,1000,2749.463211
20.531349,1000,2824.479104
21.525432,1000,2901.132999
21.049236,1000,2932.060241
22.743712,1000,3007.532164
23.681752,1000,3083.911803
25.064432,1000,3159.184746
28.103096,1000,3235.597421
27.161156,1000,3266.164049
25.948458,1000,3341.365539
27.228073,1000,3417.418706
27.317463,1000,3493.991792
27.521864,1000,3568.192272
26.304302,1000,3598.318434
26.394045,1000,3673.485421
24.69615,1000,3749.941462
26.612383,1000,3826.495699
26.69303,1000,3901.877705
23.0698,1000,3932.311251
26.131691,1000,4009.072516
26.54672,1000,4084.531517
27.837401,1000,4160.937587
27.082038,1000,4236.018517
26.724561,1000,4266.022384
27.268765,1000,4342.790159
26.546534,1000,4418.287527
26.317325,1000,4494.916335
25.140176,1000,4571.636608
26.28473,1000,4601.06867
26.960299,1000,4677.811903
24.787783,1000,4753.248255
27.725424,1000,4829.43587
25.638744,1000,4906.323351
27.273473,1000,4935.189371
26.933144,1000,5011.933221
28.506123,1000,5088.720986
25.515237,1000,5164.086957
25.844029,1000,5241.097568
25.28331,1000,5270.354414
27.642606,1000,5347.063208
27.078808,1000,5423.814251
27.149709,1000,5499.067917
25.46836,1000,5575.396998
27.578848,1000,5606.009187
27.772091,1000,5680.751835
25.726665,1000,5757.176261
26.740145,1000,5832.735622
27.234404,1000,5909.634448
25.475639,1000,5940.227891
26.606856,1000,6015.89986
25.500492,1000,6091.88373
27.809984,1000,6168.34859
28.350106,1000,6242.944898
27.812763,1000,6273.58887
28.276568,1000,6348.996771
27.498191,1000,6424.307127
25.656465,1000,6500.965465
27.385359,1000,6575.342685
28.748406,1000,6605.984256
28.986194,1000,6682.721741
25.049392,1000,6758.097972
25.39343,1000,6834.790576
27.880872,1000,6910.095648
27.48377,1000,6940.766731
28.755342,1000,7017.639755
28.4236,1000,7092.652945
25.553821,1000,7169.510051
26.862425,1000,7246.399866
27.56691,1000,7275.581719
25.668255,1000,7352.658051
25.976249,1000,7428.072055
26.91666,1000,7504.617635
28.087293,1000,7581.34121
28.144486,1000,7610.476848
26.851946,1000,7686.999968
27.98052,1000,7764.03791
25.450179,1000,7838.52315
25.091622,1000,7915.248265
26.520326,1000,7944.294549
26.905887,1000,8021.163381
26.568121,1000,8098.154383
27.209019,1000,8173.531206
25.638963,1000,8248.685289
25.647561,1000,8278.80652
