#{"t_start": 1774909577.3804288, "env_id": "HalfCheetah-v4"}
r,l,t
-376.721035,1000,3.120399
-351.712296,1000,17.331791
-299.703682,1000,38.075443
-249.679968,1000,52.367424
-324.510219,1000,61.11127
-419.284747,1000,75.32015
-295.34691,1000,95.633121
-292.422302,1000,110.031074
-405.12176,1000,130.97463
-366.060014,1000,133.260417
-371.078986,1000,153.986356
-280.070437,1000,168.035903
-264.293288,1000,188.814892
-264.098979,1000,203.296719
-284.550754,1000,211.910639
-339.828743,1000,226.268469
-372.562999,1000,246.619881
-218.109081,1000,261.170455
-358.464437,1000,282.020187
-412.66253,1000,284.390729
-284.95032,1000,305.34256
-297.763977,1000,319.771993
-291.406292,1000,340.78839
-221.80586,1000,355.361329
-181.28242,1000,363.674817
-260.739313,1000,377.981382
-265.629382,1000,398.934782
-345.253575,1000,413.283305
-199.050555,1000,433.845651
-299.566631,1000,436.168105
-271.528741,1000,456.884054
-152.046532,1000,471.502985
-163.857301,1000,492.31633
-269.879409,1000,506.846157
-213.50245,1000,515.269782
-133.146418,1000,529.826279
-194.620194,1000,550.717088
-161.1166,1000,565.18786
-207.289923,1000,585.567382
-201.474875,1000,587.911852
-134.276316,1000,608.875815
-192.182893,1000,623.259538
-230.412283,1000,637.691112
-119.079034,1000,658.75674
-124.316952,1000,661.02669
-242.637606,1000,682.27226
-161.946125,1000,696.657698
-103.663147,1000,717.713665
-115.819352,1000,732.231542
-97.842982,1000,740.862402
-165.839394,1000,755.305924
-84.790842,1000,776.308139
-101.312409,1000,790.460638
-85.874005,1000,811.169528
-48.725076,1000,813.280379
-149.178976,1000,834.038327
-17.884411,1000,848.3568
-146.954595,1000,869.027827
26.600329,1000,883.369869
22.229203,1000,892.07928
-76.600042,1000,906.41623
-41.506021,1000,927.250845
7.591155,1000,941.736448
76.328749,1000,962.673859
35.829571,1000,965.036297
51.698975,1000,985.667063
39.909307,1000,1000.135739
19.211343,1000,1020.864793
128.237511,1000,1035.36944
61.999303,1000,1043.865481
52.537975,1000,1058.045959
178.825664,1000,1078.708535
78.211612,1000,1092.989493
83.711052,1000,1113.629112
201.877521,1000,1115.552274
113.659735,1000,1135.724467
180.244831,1000,1150.218625
197.18911,1000,1170.269446
171.918658,1000,1184.725407
151.022676,1000,1193.591393
168.99881,1000,1207.995835
231.926921,1000,1228.533816
273.649719,1000,1242.78673
157.456024,1000,1263.539649
281.989328,1000,1266.063357
256.009425,1000,1280.440111
329.555581,1000,1300.64427
331.932747,1000,1314.708591
315.722997,1000,1335.214924
370.450086,1000,1337.444008
456.552415,1000,1358.244436
268.817348,1000,1372.410172
406.096756,1000,1392.835114
476.130281,1000,1407.118462
323.507433,1000,1415.59498
444.299383,1000,1429.955642
461.755567,1000,1449.951918
385.765965,1000,1464.062235
539.84408,1000,1484.738326
582.971803,1000,1486.927075
485.103838,1000,1507.702961
426.268475,1000,1521.907222
602.658832,1000,1542.071702
556.28857,1000,1556.172396
590.478702,1000,1564.786812
705.152416,1000,1578.911236
508.873897,1000,1598.854564
564.694453,1000,1613.075157
616.752973,1000,1633.858666
586.790682,1000,1636.120752
651.8835,1000,1656.901553
642.342604,1000,1671.088308
685.756051,1000,1691.933913
734.315494,1000,1706.324311
732.919235,1000,1715.158775
753.481293,1000,1729.51511
533.71611,1000,1750.139481
752.074457,1000,1764.428394
800.819413,1000,1784.427066
816.779476,1000,1786.862016
796.34325,1000,1807.688964
923.17357,1000,1821.981017
823.061206,1000,1842.655058
751.664662,1000,1856.947446
704.919576,1000,1864.879645
831.573307,1000,1879.061976
