#{"t_start": 1774896164.5770643, "env_id": "HalfCheetah-v4"}
r,l,t
-410.514134,1000,3.609298
-403.866535,1000,18.914746
-346.756909,1000,38.819557
-334.749574,1000,54.062511
-379.50142,1000,59.878159
-279.900625,1000,75.258682
-520.400683,1000,95.517943
-472.834113,1000,111.041112
-252.866371,1000,130.944323
-315.238631,1000,132.974673
-222.449966,1000,152.996282
-290.964433,1000,168.340328
-252.936198,1000,187.892232
-277.515884,1000,203.187115
-341.590536,1000,209.431519
-442.484908,1000,224.745375
-323.541746,1000,244.82285
-267.517287,1000,260.082944
-262.609211,1000,279.6222
-239.408538,1000,281.604533
-262.516017,1000,301.796498
-159.680199,1000,317.260223
-233.325637,1000,338.383697
-223.336173,1000,353.859265
-232.150138,1000,360.380543
-225.28934,1000,375.795288
-358.669307,1000,396.007458
-186.609868,1000,411.390523
-255.622831,1000,432.026068
-226.814413,1000,434.388932
-172.469905,1000,453.911157
-236.694138,1000,469.294077
-254.354753,1000,490.153205
-239.941899,1000,505.622189
-264.795498,1000,512.166464
-200.480591,1000,527.557428
-237.216767,1000,547.878608
-176.548193,1000,563.254435
-302.437464,1000,582.428175
-150.406095,1000,584.56066
-241.840746,1000,604.369052
-129.461525,1000,619.882744
-175.056468,1000,635.400625
-159.024601,1000,655.842037
-147.414964,1000,657.701051
-63.169902,1000,677.250632
-115.614089,1000,692.5792
-172.009488,1000,712.083644
-132.100741,1000,727.276435
-197.42169,1000,732.966162
-124.111334,1000,748.195196
-88.382982,1000,767.669373
-44.245479,1000,782.83105
-156.497184,1000,801.949715
-31.447302,1000,803.75755
-0.231815,1000,823.42079
-64.854653,1000,838.626688
-86.142572,1000,858.596817
-131.847255,1000,873.671798
16.304654,1000,879.840818
71.712394,1000,895.583283
-29.782103,1000,916.350107
4.697508,1000,931.558007
-68.318328,1000,952.202482
66.275852,1000,954.036669
-41.000743,1000,974.377378
8.918339,1000,989.441374
12.190449,1000,1009.334054
96.519978,1000,1024.533601
111.19867,1000,1030.526806
128.463907,1000,1045.661347
97.328174,1000,1065.007998
98.144357,1000,1079.638779
95.056353,1000,1099.555381
121.402397,1000,1101.467175
69.200981,1000,1121.722265
176.799586,1000,1136.567673
147.38376,1000,1156.25961
166.062837,1000,1171.161098
211.417864,1000,1176.43337
248.534078,1000,1191.156413
175.700187,1000,1211.901792
220.169268,1000,1226.77194
226.275516,1000,1246.936267
221.382186,1000,1249.131269
256.621991,1000,1263.869007
143.39068,1000,1284.479544
212.673457,1000,1299.145777
220.699634,1000,1319.472875
354.468787,1000,1321.664247
260.345343,1000,1341.729976
201.494278,1000,1356.52604
303.588589,1000,1376.140286
318.695504,1000,1390.983542
426.530827,1000,1398.886065
312.250534,1000,1413.65078
341.036399,1000,1433.259455
189.300215,1000,1447.940421
403.693028,1000,1467.842438
397.849541,1000,1469.818685
400.785662,1000,1488.533015
438.999224,1000,1503.366606
438.240477,1000,1524.432933
462.226556,1000,1539.353338
480.281119,1000,1546.848954
374.875377,1000,1561.264256
414.53064,1000,1580.282706
446.995733,1000,1595.139453
504.322903,1000,1615.741162
479.468015,1000,1617.870485
479.099696,1000,1636.719929
490.950439,1000,1651.429642
474.235558,1000,1671.139009
406.84199,1000,1685.779035
478.752852,1000,1694.207199
580.635674,1000,1708.975557
494.19283,1000,1729.58451
545.187063,1000,1744.407795
637.187207,1000,1765.170278
574.687235,1000,1767.230112
550.969235,1000,1787.189064
517.353702,1000,1801.76655
641.909293,1000,1822.040763
649.158176,1000,1836.88721
476.701051,1000,1843.67473
686.648745,1000,1858.650533
