#{"t_start": 1776915276.7550783, "env_id": "HalfCheetah-v4"}
r,l,t
-356.85028,1000,2.369081
-500.555668,1000,16.746132
-372.114342,1000,37.064396
-335.812622,1000,51.773594
-153.964597,1000,58.912137
-342.519911,1000,73.506079
-282.281286,1000,93.70205
-115.533799,1000,107.972746
-339.030747,1000,128.292576
-213.242317,1000,129.930329
-255.053372,1000,150.143416
-319.426131,1000,164.534931
-339.777041,1000,184.606802
-243.824278,1000,199.436071
-228.302442,1000,207.225091
-297.767259,1000,221.939975
-292.160234,1000,242.11177
-269.067946,1000,256.647531
-235.830277,1000,276.973577
-130.11,1000,279.062205
-281.331967,1000,299.25727
-138.93421,1000,314.028353
-300.534573,1000,333.922815
-110.807188,1000,348.68997
-152.542115,1000,356.274204
-186.929283,1000,370.476508
-325.186404,1000,390.710573
-250.305893,1000,405.663712
-218.625308,1000,425.907417
-338.536826,1000,427.961243
-204.329217,1000,447.500057
-185.08542,1000,462.109987
-257.249747,1000,482.503458
-334.913103,1000,497.262811
-265.498948,1000,504.620193
-167.436775,1000,518.907984
-177.847177,1000,539.091593
-39.33604,1000,553.806233
-256.596283,1000,574.321033
-226.136315,1000,576.474263
-201.406607,1000,596.836425
-179.177234,1000,611.693776
-130.503636,1000,626.471375
-75.866834,1000,646.905536
-162.745072,1000,648.885736
-221.91246,1000,669.422065
-168.271296,1000,684.486792
-75.083144,1000,704.482548
-38.865157,1000,719.227895
-154.26565,1000,726.679991
-76.668554,1000,741.589226
-90.36343,1000,761.927392
-169.204668,1000,776.633051
-198.915817,1000,796.994407
32.412689,1000,799.2244
-159.257406,1000,819.343245
131.689961,1000,833.862413
64.886214,1000,853.636676
-131.2606,1000,868.45467
92.021782,1000,876.157892
-183.2688,1000,890.929839
-105.314501,1000,911.144332
-77.140602,1000,926.012984
-42.334467,1000,946.203097
127.482195,1000,947.84602
-136.94969,1000,968.079703
-86.936823,1000,982.923732
21.771394,1000,1002.879742
65.85913,1000,1017.614121
48.206623,1000,1025.273349
17.50034,1000,1039.636984
-153.600957,1000,1059.439821
87.178377,1000,1074.053446
129.0436,1000,1094.274108
-153.125328,1000,1096.323366
125.472269,1000,1116.091156
15.11434,1000,1131.008934
171.258887,1000,1151.018915
208.754918,1000,1165.900072
260.818694,1000,1173.513366
229.568854,1000,1188.22182
234.914082,1000,1208.669053
139.685658,1000,1223.482091
35.278622,1000,1243.478361
39.823937,1000,1245.706681
216.784042,1000,1260.463892
284.140341,1000,1280.805104
147.118183,1000,1295.498117
245.360394,1000,1315.941175
257.018862,1000,1318.053843
167.292408,1000,1338.08112
350.29587,1000,1352.823597
292.345964,1000,1373.018205
378.56982,1000,1387.797837
77.106187,1000,1395.215409
348.558292,1000,1409.840599
386.17085,1000,1429.688553
394.699705,1000,1444.546654
119.190116,1000,1464.964698
95.615058,1000,1467.047505
321.888795,1000,1487.478559
525.755382,1000,1501.916962
236.970848,1000,1522.007559
382.323513,1000,1536.757509
543.941613,1000,1544.162479
477.111539,1000,1559.076622
378.4221,1000,1579.246252
426.870792,1000,1594.059735
328.805886,1000,1614.419396
483.152196,1000,1616.632279
453.633807,1000,1636.177881
188.761134,1000,1651.000727
623.245259,1000,1670.820682
379.888803,1000,1685.672929
157.662343,1000,1693.266721
694.243661,1000,1707.759157
475.256874,1000,1727.951714
643.169269,1000,1742.71859
600.225738,1000,1763.452096
502.979442,1000,1765.654776
474.87717,1000,1785.945781
314.572984,1000,1800.404994
623.78354,1000,1820.334126
604.781849,1000,1834.988332
689.419103,1000,1842.443629
703.250693,1000,1857.170703
