#{"t_start": 1774893282.7255569, "env_id": "Hopper-v4"}
r,l,t
11.462806,19,0.831333
10.277267,16,0.855281
9.560065,11,0.871491
14.822606,33,0.927664
23.047087,27,0.985564
52.607526,60,1.124925
8.895427,15,1.167223
12.849193,22,1.231138
22.036964,29,1.316935
27.651144,24,1.39147
12.571588,17,1.444089
15.441681,19,1.506793
11.985445,13,1.549448
39.701928,33,1.656287
13.532188,19,1.711534
24.724313,30,1.806189
12.415734,16,1.856507
12.11394,21,1.909971
7.845355,16,1.956023
13.659643,21,2.020098
6.474906,10,2.048138
15.406149,25,2.122614
9.233764,12,2.156933
11.029098,14,2.197908
7.776114,12,2.230442
12.038126,16,2.276327
6.185887,9,2.301222
11.902181,16,2.34638
26.890301,36,2.446685
11.028158,14,2.48378
6.682789,10,2.500727
9.807391,15,2.533458
21.137573,21,2.588132
9.884672,17,2.635691
12.216141,15,2.676107
10.201067,19,2.738874
6.185488,12,2.775239
14.408135,22,2.840324
17.737106,20,2.899001
20.24167,28,2.983536
15.057056,19,3.042083
10.035536,13,3.08568
9.872796,21,3.151276
18.686396,34,3.255475
6.415783,12,3.291084
10.255393,24,3.365574
25.147386,23,3.433107
19.952036,27,3.511879
21.798222,23,3.578175
91.412037,64,3.747054
16.242372,26,3.811326
12.995462,15,3.849032
30.965482,28,3.920429
8.393063,15,3.961168
10.43451,16,4.000509
10.831873,15,4.034863
215.369,105,6.507993
12.972256,23,6.582891
10.788668,15,6.633893
12.916227,30,7.782883
13.124346,23,7.866915
7.067989,11,7.907265
15.247716,18,7.970288
160.023114,99,10.20336
7.205951,17,10.255311
77.152621,83,12.221093
11.868781,14,12.256899
42.881921,41,12.349496
8.436753,11,13.045919
13.999819,20,13.098277
15.21843,28,13.180233
10.699501,16,14.362732
23.151493,24,14.447611
90.013133,58,15.803772
52.992168,32,15.897634
67.389198,39,17.052091
5.727569,32,17.130567
9.990983,35,18.337807
100.981372,75,19.745997
92.590623,63,21.208514
149.151464,77,22.560871
166.910594,108,25.516025
84.139525,54,26.848453
95.864957,58,28.167052
72.111937,43,28.2861
204.482516,129,31.537167
239.974171,129,35.683729
179.297962,88,37.194435
231.35484,106,39.881713
221.883184,101,41.353113
223.228107,101,43.888894
226.782873,99,45.453733
216.438415,102,47.791008
216.262151,97,49.0658
233.394743,101,51.29625
198.724979,90,52.584698
213.480342,95,55.27334
199.632616,89,58.09759
221.875397,100,60.195398
228.493525,103,61.719267
207.117679,92,64.019469
228.795645,103,65.360506
197.843258,88,67.584351
208.361791,92,68.692397
209.841119,94,71.044476
210.271277,93,72.23556
206.734558,92,74.657726
202.639338,90,76.070065
197.168812,88,77.673078
214.074883,94,79.733192
218.791097,96,81.38322
207.165927,92,84.967092
209.993237,93,86.351354
215.573135,95,89.023192
220.914147,97,90.775303
221.383939,97,93.587196
210.479331,94,95.147076
217.212181,96,98.144373
