#{"t_start": 1775009571.0836647, "env_id": "SafetyPointGoal1-v0"}
r,l,t
-0.64871,1000,10.138194
-0.361699,1000,61.945642
0.32996,1000,120.379464
-0.32392,1000,172.489814
0.719414,1000,186.308123
-1.158776,1000,238.572452
3.240957,1000,296.845466
1.170174,1000,349.152715
1.087559,1000,407.645444
0.178651,1000,415.004756
5.071244,1000,473.663699
2.375623,1000,525.813913
6.044255,1000,584.293271
4.641713,1000,636.2168
0.496858,1000,650.000115
2.587958,1000,702.067387
4.358749,1000,760.602247
8.997897,1000,812.744896
9.003233,1000,871.487568
5.690071,1000,878.839846
10.009444,1000,937.407769
16.853721,1000,989.470581
13.503849,1000,1047.978657
13.723548,1000,1100.089081
13.78231,1000,1113.879592
15.295269,1000,1166.221168
15.831781,1000,1224.711568
17.952851,1000,1276.830088
17.341563,1000,1335.34062
15.515655,1000,1342.744193
19.903739,1000,1401.3309
20.713232,1000,1453.452843
18.859731,1000,1512.107026
23.433699,1000,1564.290986
19.52664,1000,1578.179189
20.967442,1000,1630.542369
22.135126,1000,1689.099231
21.752223,1000,1741.290089
19.976485,1000,1799.961802
21.576097,1000,1807.420243
22.63325,1000,1865.864263
22.744544,1000,1917.984318
24.962625,1000,1970.16859
23.427679,1000,2028.665091
23.289743,1000,2036.228872
22.506851,1000,2094.90133
19.498423,1000,2147.092274
26.28151,1000,2210.357951
22.508922,1000,2264.314029
24.435296,1000,2278.090285
24.464731,1000,2330.950854
24.604075,1000,2389.653202
26.756712,1000,2441.991844
24.505807,1000,2500.628163
23.394079,1000,2508.036206
26.220245,1000,2566.648824
25.709192,1000,2618.866522
25.357727,1000,2677.421007
26.229014,1000,2729.745258
27.173109,1000,2743.69524
25.530557,1000,2795.973817
26.423201,1000,2854.84029
24.619221,1000,2907.1788
25.65819,1000,2965.972156
25.949064,1000,2973.473268
25.332622,1000,3032.237876
25.622662,1000,3084.614757
26.312189,1000,3143.236418
24.469567,1000,3195.464296
25.378705,1000,3209.314011
24.850812,1000,3261.512156
25.309782,1000,3320.215672
25.85131,1000,3372.323685
26.665644,1000,3431.026062
26.388719,1000,3438.558925
26.011675,1000,3497.304953
25.679932,1000,3549.293901
26.826028,1000,3607.910996
24.496438,1000,3660.152236
25.211056,1000,3673.985805
25.943773,1000,3726.246277
27.078173,1000,3784.87414
25.204714,1000,3837.095008
26.319059,1000,3895.731097
27.460936,1000,3903.16919
26.47462,1000,3955.64132
25.937095,1000,4014.364502
27.045492,1000,4066.615553
25.516323,1000,4125.557379
28.055176,1000,4132.945209
26.493008,1000,4191.526065
26.563948,1000,4243.755447
25.279442,1000,4302.428693
27.95555,1000,4354.717566
26.623422,1000,4368.442362
27.118085,1000,4420.682146
28.180329,1000,4479.109207
25.501759,1000,4531.512972
25.294538,1000,4590.266755
28.506673,1000,4597.748761
26.528055,1000,4656.396178
26.484586,1000,4708.64046
27.492281,1000,4767.387875
26.836703,1000,4819.583058
26.403593,1000,4833.448973
27.156462,1000,4885.619386
25.01375,1000,4944.243185
27.302071,1000,4996.479192
26.77305,1000,5055.209264
27.96276,1000,5062.654651
26.184599,1000,5121.082862
27.185578,1000,5173.305944
27.288954,1000,5231.80343
27.068243,1000,5283.975772
25.994336,1000,5297.589667
29.456917,1000,5349.844794
26.927229,1000,5408.449608
25.985131,1000,5460.627829
27.044335,1000,5519.274996
16.229349,1000,5526.744345
27.853394,1000,5585.596155
25.817802,1000,5637.63227
28.951043,1000,5696.313192
27.085227,1000,5748.559814
27.700768,1000,5762.395774
25.368125,1000,5814.778838
