#{"t_start": 1775009571.082926, "env_id": "SafetyPointGoal1-v0"}
r,l,t
0.057765,1000,10.139154
-1.213302,1000,61.946564
0.197259,1000,120.380378
-0.272339,1000,172.490821
-0.806368,1000,186.30903
2.022399,1000,238.571862
1.445908,1000,296.846431
2.250557,1000,349.153554
2.00904,1000,407.646372
0.707107,1000,415.005698
3.75799,1000,473.664848
0.559294,1000,525.814885
2.129297,1000,584.294213
4.779145,1000,636.218011
1.675756,1000,650.001063
6.489877,1000,702.068285
2.364058,1000,760.603234
7.386747,1000,812.745768
6.100425,1000,871.488494
11.078028,1000,878.840791
10.757503,1000,937.408692
15.303426,1000,989.469589
10.502721,1000,1047.979548
18.29582,1000,1100.090061
15.480167,1000,1113.880592
16.332133,1000,1166.22203
15.801478,1000,1224.712488
13.614986,1000,1276.830934
14.315637,1000,1335.341775
17.712374,1000,1342.745118
17.444849,1000,1401.331878
18.72469,1000,1453.453798
20.201698,1000,1512.10791
20.876615,1000,1564.292059
20.551314,1000,1578.180037
19.967245,1000,1630.543291
21.404823,1000,1689.100197
19.439746,1000,1741.290982
22.29138,1000,1799.962845
23.109956,1000,1807.421934
21.876818,1000,1865.865165
23.350877,1000,1917.985178
25.321181,1000,1970.169511
21.446846,1000,2028.666097
25.964002,1000,2036.229844
25.419222,1000,2094.901709
24.655685,1000,2147.093254
23.979912,1000,2210.360293
23.770989,1000,2264.314968
23.621195,1000,2278.091331
24.058686,1000,2330.951811
23.45048,1000,2389.654109
27.082512,1000,2441.992708
24.936626,1000,2500.628786
27.101566,1000,2508.037195
26.875758,1000,2566.651463
27.411886,1000,2618.867432
25.282108,1000,2677.421916
24.746686,1000,2729.746156
24.350481,1000,2743.695327
25.403099,1000,2795.974717
23.471647,1000,2854.841167
26.266044,1000,2907.17976
26.569139,1000,2965.973128
24.965973,1000,2973.47457
25.396956,1000,3032.238799
26.644645,1000,3084.617403
25.145678,1000,3143.237386
25.973813,1000,3195.465141
25.120043,1000,3209.314853
26.822779,1000,3261.513068
26.216591,1000,3320.21641
25.012815,1000,3372.324668
25.75894,1000,3431.026987
26.52976,1000,3438.559811
26.068514,1000,3497.305864
26.809792,1000,3549.294819
25.589401,1000,3607.912125
25.698672,1000,3660.153183
26.740043,1000,3673.986871
25.424327,1000,3726.247235
25.394374,1000,3784.875386
25.578811,1000,3837.095919
28.308203,1000,3895.732045
26.962529,1000,3903.170161
24.552277,1000,3955.642291
28.27216,1000,4014.365472
26.400003,1000,4066.616953
26.491585,1000,4125.558333
25.792061,1000,4132.946128
26.390595,1000,4191.526961
27.37099,1000,4243.755948
24.865035,1000,4302.429867
27.185603,1000,4354.71852
25.395973,1000,4368.443177
25.247929,1000,4420.683141
25.992652,1000,4479.110155
28.483265,1000,4531.513907
28.322296,1000,4590.267738
25.529065,1000,4597.749643
26.246992,1000,4656.397121
27.472141,1000,4708.641662
26.220413,1000,4767.388615
25.755228,1000,4819.584036
27.926895,1000,4833.449934
26.8036,1000,4885.620324
26.027624,1000,4944.24404
26.356884,1000,4996.48015
26.410012,1000,5055.210581
25.937594,1000,5062.655632
25.914093,1000,5121.083771
27.742388,1000,5173.30687
29.040191,1000,5231.804266
27.435102,1000,5283.976677
25.834896,1000,5297.590656
26.449434,1000,5349.84573
26.09877,1000,5408.450788
27.276905,1000,5460.628829
26.288693,1000,5519.275902
25.307011,1000,5526.745347
28.862936,1000,5585.597045
26.259483,1000,5637.633187
27.486222,1000,5696.314162
26.13374,1000,5748.560703
26.137452,1000,5762.396667
26.566453,1000,5814.779725
