#{"t_start": 1774831784.2979689, "env_id": "Hopper-v4"}
r,l,t
15.44676,17,0.896026
20.62291,21,0.935933
8.970226,20,0.977051
13.47713,24,1.033004
13.096561,13,1.065939
9.521358,14,1.103099
9.481681,12,1.136879
8.211178,10,1.16617
13.535648,14,1.20805
6.910031,30,1.302307
17.255407,24,1.379223
19.634935,28,1.471044
14.760929,14,1.518121
12.472819,13,1.560678
10.21813,23,1.636182
10.86973,13,1.680712
14.26939,16,1.735494
6.339488,8,1.762496
26.845661,24,1.844669
9.872623,13,1.889912
13.427756,15,1.942203
8.842314,11,1.98148
17.764114,17,2.041376
15.630465,24,2.127269
10.436869,13,2.169369
9.872105,15,2.216646
8.228908,12,2.255863
19.993993,17,2.313341
7.552818,11,2.352048
13.730343,16,2.407871
11.033494,14,2.457735
11.71647,13,2.505054
12.832353,17,2.564974
11.689136,13,2.609864
12.306843,19,2.675287
4.456629,9,2.706281
10.597085,12,2.74684
10.064274,14,2.794152
11.464919,14,2.841736
16.495161,30,2.945948
27.131061,25,3.032898
80.675322,52,3.214163
13.298296,14,3.261999
7.126358,12,3.30287
4.532578,9,3.333735
6.400559,9,3.365461
7.192503,9,3.397116
14.453807,19,3.467387
9.07516,13,3.514276
14.978894,18,3.581769
16.190998,17,3.643073
5.869996,18,3.707835
8.173981,30,3.817293
27.744581,29,3.921727
10.086075,17,3.980735
19.03453,17,4.038618
165.301853,99,4.371851
13.540612,15,4.423474
10.348751,15,4.475538
9.896777,22,4.555112
14.714468,16,4.611989
14.648708,17,4.671357
10.892123,14,4.720328
13.716873,15,4.770441
19.24265,21,4.845887
12.968947,20,4.912043
12.543534,16,4.96235
8.476967,13,5.00479
16.38166,23,7.666375
8.709772,12,7.688959
20.845146,26,7.739137
17.005035,18,7.779932
8.799403,14,7.812355
13.431353,18,7.858169
9.106035,20,7.91421
156.213785,78,8.153994
9.496309,17,8.21083
12.045227,14,8.258998
5.254615,8,8.285724
22.757055,26,8.379541
9.886021,15,8.435564
8.950618,20,8.508567
14.451187,22,8.591377
11.719738,25,8.686698
7.616952,10,8.724648
11.824738,17,8.787352
8.085046,11,8.827295
5.18695,28,8.931029
31.995854,30,9.040698
16.076951,22,9.120314
7.224325,10,9.155182
6.124299,11,9.192737
8.036423,16,9.249489
7.088132,10,9.284133
11.370987,16,9.342721
20.40445,35,9.472628
10.442057,13,9.522
6.34808,11,9.563797
9.169927,12,9.609823
9.761361,13,9.659646
14.846195,15,9.715207
8.748654,15,9.771209
16.024343,28,9.871127
8.294574,14,9.921196
9.689543,32,10.037885
15.052103,18,10.101431
10.058433,13,10.141054
10.939975,12,10.170501
59.67011,75,16.796912
11.676614,19,16.871391
3.999843,7,16.899082
5.07973,8,16.928178
65.635249,41,17.079385
72.686431,43,17.242112
28.006474,33,17.362729
17.496762,22,17.440629
133.047085,68,17.675967
33.054237,42,17.828084
62.299119,65,18.058732
8.75918,12,18.10076
8.0242,12,18.143051
26.502853,26,18.232606
8.875802,35,19.098359
14.420766,16,19.127743
6.955072,11,19.14995
11.340701,15,19.183114
15.221099,17,19.2253
10.79175,20,19.275657
7.031258,11,19.305337
8.348179,27,19.384875
12.500164,16,19.435989
11.02057,13,19.478121
29.844808,47,19.638821
36.170099,27,19.736529
15.700661,21,19.807847
9.30741,16,19.849854
11.642375,12,19.882619
104.296119,56,20.037318
4.879655,7,20.059984
22.760379,33,20.16766
44.037412,34,20.282719
88.189992,59,20.484139
7.873626,10,20.520244
9.764734,11,20.558924
15.572956,17,20.617335
211.910873,98,20.820196
77.542515,44,20.938231
42.934723,41,21.067099
35.020076,27,21.157018
6.987347,9,21.187459
24.576432,22,21.262845
78.738509,46,21.417804
68.419944,85,21.703004
88.672305,49,21.870776
74.978353,56,22.071993
7.864506,11,22.111662
15.163457,23,22.193942
5.326986,9,22.224998
141.204807,84,22.521998
8.4471,16,22.581373
13.241854,16,22.637884
16.999457,33,22.749231
89.20605,57,22.941019
17.922981,17,23.796045
25.231154,33,23.864455
31.507058,27,23.933931
9.67328,13,23.968096
7.397838,14,24.010489
8.112503,16,24.060797
109.940915,75,24.300177
14.917879,20,24.365769
12.826482,13,24.409859
9.001365,12,24.450699
7.524324,17,24.508049
34.662375,28,24.602508
18.024383,18,24.663302
13.384105,23,24.741654
7.037785,9,24.7719
11.538002,18,30.993371
10.265316,14,31.052701
80.338236,45,31.195066
92.688215,52,31.363449
12.065024,15,31.414588
9.935704,14,31.461523
71.416199,42,31.610208
29.724072,26,31.703026
11.840929,12,31.746067
83.150904,48,31.918899
31.7378,26,32.01113
54.139907,36,32.137174
52.020107,41,32.281658
122.483597,66,32.511673
114.426766,61,32.717446
17.813638,16,32.771915
33.81381,26,32.857338
15.827046,17,32.911702
78.971983,90,33.216499
15.485528,16,33.26861
52.682439,32,33.376791
71.346969,45,33.531091
111.870303,64,33.750544
8.282165,23,33.828284
17.095221,18,33.889629
30.848394,27,33.977772
25.064692,24,34.058732
95.23438,55,34.714711
38.017767,27,34.775503
18.871674,19,34.823007
102.514743,56,34.990234
12.706539,14,35.034848
95.075757,55,35.210061
45.349189,31,35.308745
54.993876,38,35.432709
59.051732,46,35.582383
119.710968,71,35.819688
118.391431,87,36.108018
11.420566,12,36.150519
6.489938,9,36.181316
137.690746,84,36.459227
70.771166,45,36.608835
61.52381,37,36.733235
119.832516,74,36.981341
14.061142,15,37.031318
113.990477,69,37.260993
18.085361,16,37.314964
69.865321,63,37.527683
91.739298,83,37.792938
8.389061,16,37.847097
